Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Num
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,226.81,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,HRG UK,12111742,261.66,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,141.62,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,HRG UK,12111742,2315.51,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,8394.09,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,868.11,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,494.7,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,416.11,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,HRG UK,12111742,376.42,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,1688.9,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,242.41,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,HRG UK,12111742,417.11,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,681.94,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,HRG UK,12111742,487.74,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,1869.81,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,179.83,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,HRG UK,12111742,1181.51,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,3829.03,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,HRG UK,12111742,154.44,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,2305.33,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,HRG UK,12111742,303.54,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,804.83,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,37.46,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,1360.72,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,HRG UK,12111742,801.62,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,1945.26,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,HRG UK,12111742,1434.24,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,509.83,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,HRG UK,12111742,1254.21,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,1726.9,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,1408.89,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,457.52,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,HRG UK,12111742,166.23,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,1173.07,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,697.96,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,HRG UK,12111742,873.14,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,6310.76,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,151.25,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,HRG UK,12111742,1132.68,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,879.67,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,HRG UK,12111742,1247.18,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,11151.35,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,58.91,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,HRG UK,12111742,408.69,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,1220.24,
Department of Health,Department of Health,15-Dec-10,Travel & Subsistence,INFORMATICS,REDFERN TRAVEL LTD,12111732,93.23,
Department of Health,Department of Health,15-Dec-10,Expense clearing Government Procurement Card (Short Term),More than one directorate,BARCLAYCARD BUSINESS,1675001-20-DEC-10,2221.43,
Department of Health,Department of Health,15-Dec-10,Rent of Land & Buildings (non-PFI operating lease),NHS FINANCE PERFORMANCE & OPERATIONS,HAMMERSMITH GROVE GP LTD,65082,36939.06,
Department of Health,Department of Health,15-Dec-10,Rent of Land & Buildings (non-PFI operating lease),NHS FINANCE PERFORMANCE & OPERATIONS,LEE BARON COMMERCIAL LTD,127509,17657.5,
Department of Health,Department of Health,15-Dec-10,Rent of Land & Buildings (non-PFI operating lease),NHS FINANCE PERFORMANCE & OPERATIONS,THOMPSONS,1029/1029-05,25115.63,
Department of Health,Department of Health,15-Dec-10,Service charge,NHS FINANCE PERFORMANCE & OPERATIONS,HAMMERSMITH GROVE GP LTD,65082,561.05,
Department of Health,Department of Health,15-Dec-10,Service charge,NHS FINANCE PERFORMANCE & OPERATIONS,HAMMERSMITH GROVE GP LTD,65082,6265.82,
Department of Health,Department of Health,15-Dec-10,Service charge,NHS FINANCE PERFORMANCE & OPERATIONS,LEE BARON COMMERCIAL LTD,127509,10111.07,
Department of Health,Department of Health,15-Dec-10,Service charge,NHS FINANCE PERFORMANCE & OPERATIONS,THOMPSONS,1029/1029-05,7434.23,
Department of Health,Department of Health,15-Dec-10,Grants to non profit institutions (Current),NHS MEDICAL DIRECTOR,MACMILLAN CANCER SUPPORT,ERS-415221-38901,200000,
Department of Health,Department of Health,15-Dec-10,Outsourcing Contract,NHS MEDICAL DIRECTOR,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,7178198,25000,
Department of Health,Department of Health,15-Dec-10,Research & development,Research and Development,NUFFIELD ORTHOPAEDIC NHS TRUST,ERS-415293-38942,38328,
Department of Health,Department of Health,15-Dec-10,Research & development,Research and Development,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,ERS-415306-38947,32000,
Department of Health,Department of Health,15-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-415300-38949,25297,
Department of Health,Department of Health,15-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-415308-38950,31922,
Department of Health,Department of Health,15-Dec-10,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,ERS-415307-38952,39893,
Department of Health,Department of Health,15-Dec-10,Research & development,Research and Development,HEALTH PROTECTION AGENCY (HPA),ERS-415292-38945,49849.93,
Department of Health,Department of Health,15-Dec-10,Research & development,Research and Development,INSTITUTE OF CANCER RESEARCH (ICR),ERS-415317-38968,50000,
Department of Health,Department of Health,15-Dec-10,Research & development,Research and Development,INSTITUTE OF EDUCATION (IOE),ERS-415297-38955,99928,
Department of Health,Department of Health,15-Dec-10,Research & development,Research and Development,LANCASTER UNIVERSITY,ERS-415298-38960,56278,
Department of Health,Department of Health,15-Dec-10,Research & development,Research and Development,LEEDS UNIVERSITY OF,ERS-415310-38961,35742.5,
Department of Health,Department of Health,15-Dec-10,Research & development,Research and Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-415311-38956,32139,
Department of Health,Department of Health,15-Dec-10,Research & development,Research and Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-415319-38957,40586,
Department of Health,Department of Health,15-Dec-10,Research & development,Research and Development,OXFORD UNIVERSITY OF,ERS-415318-38962,148542,
Department of Health,Department of Health,15-Dec-10,Research & development,Research and Development,QUEEN MARY AND WESTFIELD COLLEGE,ERS-415302-38963,42980,
Department of Health,Department of Health,15-Dec-10,Research & development,Research and Development,UNIVERSITY OF CENTRAL LANCASHIRE HEC,ERS-415309-38959,36885,
Department of Health,Department of Health,15-Dec-10,Research & development,Research and Development,YORK UNIVERSITY OF,ERS-415303-38967,120544,
Department of Health,Department of Health,15-Dec-10,Outsourcing Contract,WORKFORCE,SAPIENT LTD,19590,15015,
Department of Health,Department of Health,15-Dec-10,Outsourcing Contract,WORKFORCE,SAPIENT LTD,19590,50674.6,
Department of Health,Department of Health,16-Dec-10,Grants to non profit institutions (Current),CHIEF NURSING OFFICER,ACORNS CHILDRENS HOSPICE TRUST,ERS-415424-39041,97800,
Department of Health,Department of Health,16-Dec-10,Grants to non profit institutions (Current),CHIEF NURSING OFFICER,ACORNS CHILDRENS HOSPICE TRUST,ERS-415425-39042,107490,
Department of Health,Department of Health,16-Dec-10,Grants to non profit institutions (Current),CHIEF NURSING OFFICER,ACORNS CHILDRENS HOSPICE TRUST,ERS-415426-39043,297530,
Department of Health,Department of Health,16-Dec-10,Staff Consultancy & Suppt,INFORMATICS,PA CONSULTING SERVICES LTD,12111884,32000,
Department of Health,Department of Health,16-Dec-10,Staff Consultancy & Suppt,INFORMATICS,PA CONSULTING SERVICES LTD,12111886,27200,
Department of Health,Department of Health,16-Dec-10,Staff Consultancy & Suppt,INFORMATICS,PA CONSULTING SERVICES LTD,12111888,38850,
Department of Health,Department of Health,16-Dec-10,Expense clearing Government Procurement Card (Short Term),More than one directorate,BARCLAYCARD BUSINESS,1675001-20-DEC-10,3205.26,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-415516-39169,1830,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-415516-39169,2200,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-415516-39169,8458,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-415516-39169,9541,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-415516-39169,16079,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-415516-39169,28898,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-415516-39169,31144,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-415516-39169,32086,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-415516-39169,33456,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-415516-39169,38766,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-415516-39169,39822,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-415516-39169,89517,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,ERS-415516-39169,93400,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-415518-39092,24305,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-415518-39092,29987,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,APPOINTING AUTHORITY FOR PHASE 1 ETHICS COMMITTEES (AAPEC),ERS-415519-39160,108925,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,ASTON UNIVERSITY,ERS-415520-39170,29696.88,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BANGOR UNIVERSITY,ERS-415522-39224,14968,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BANGOR UNIVERSITY,ERS-415522-39224,20921,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BANGOR UNIVERSITY,ERS-415522-39224,29922,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,ERS-415525-39100,18155,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,ERS-415525-39100,44013,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BARTS AND THE LONDON NHS TRUST,ERS-415526-39120,61158,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BATH UNIVERSITY OF,ERS-415529-39171,23153,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BATH UNIVERSITY OF,ERS-415529-39171,33482,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BELFAST QUEENS UNIVERSITY OF,ERS-415531-39172,10371,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BELFAST QUEENS UNIVERSITY OF,ERS-415531-39172,57234,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BELFAST QUEENS UNIVERSITY OF,ERS-415531-39172,58237.62,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-415536-39173,3841,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-415536-39173,7149,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-415536-39173,9691,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-415536-39173,12477,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-415536-39173,13546,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-415536-39173,17055,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-415536-39173,18771,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-415536-39173,20310,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-415536-39173,21305.64,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-415536-39173,22262,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-415536-39173,24591.63,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-415536-39173,33691,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-415536-39173,78120,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-415536-39173,108535,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-415536-39173,119531,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-415536-39173,149487.75,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-415536-39173,263704,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-415536-39173,300500,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-415536-39173,462002,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,ERS-415536-39173,1197969,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BIRMINGHAM WOMENS NHS FOUNDATION TRUST,ERS-415537-39114,32107,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-415540-39087,21620,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-415540-39087,35880.64,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-415540-39087,37815,
Department of Health,Department of Health,16-Dec-10,Research & development,Research and Development,BRIGHTON UNIVERSITY OF,ERS-415544-39174,25536,
Department of Health,Department of Health,16-Dec-10,Grants to non profit institutions (Current),SOCIAL CARE,CHANGING LIVES PROJECT,ERS-415485-39001,25000,
Department of Health,Department of Health,16-Dec-10,Grants to non profit institutions (Current),SOCIAL CARE,CHILD MIGRANT TRUST,ERS-415579-39021,450000,
Department of Health,Department of Health,17-Dec-10,Contactor/ Staff Subsitution,COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,H0049036,25200,
Department of Health,Department of Health,17-Dec-10,Professional fees,COMMISSIONING,CAPITA BUSINESS SERVICES LTD,91881384,48692,
Department of Health,Department of Health,17-Dec-10,Professional fees,COMMISSIONING,CAPITA BUSINESS SERVICES LTD,91914645,129540.23,
Department of Health,Department of Health,17-Dec-10,Professional fees,COMMISSIONING,CAPITA BUSINESS SERVICES LTD,91914647,146523.68,
Department of Health,Department of Health,17-Dec-10,Professional fees,COMMISSIONING,CAPITA BUSINESS SERVICES LTD,91881385,201527.78,
Department of Health,Department of Health,17-Dec-10,Telephone costs,FINANCE & OPERATIONS (DM),CSC COMPUTER SCIENCES LTD,5201207588,40826.62,
Department of Health,Department of Health,17-Dec-10,Outsourcing Contract,FINANCE & OPERATIONS (DM),CSC COMPUTER SCIENCES LTD,5201213784,132992.03,
Department of Health,Department of Health,17-Dec-10,Research & development,HEALTH PROTECTION AND IMPROVEMENT,IFR ENTERPRISES LTD,INV0002461,61407,
Department of Health,Department of Health,17-Dec-10,Other programme expenditure,HEALTH PROTECTION AND IMPROVEMENT,J S FRASER (OXFORD) LTD,5680,37012.5,
Department of Health,Department of Health,17-Dec-10,Other programme expenditure,HEALTH PROTECTION AND IMPROVEMENT,TOTAL WORX SAFETY LTD,22272,39873.63,
Department of Health,Department of Health,17-Dec-10,Other programme expenditure,HEALTH PROTECTION AND IMPROVEMENT,ZEAL SOLUTIONS,AZ24112010001,157023.67,
Department of Health,Department of Health,17-Dec-10,Capital,HEALTH PROTECTION AND IMPROVEMENT,J S FRASER (OXFORD) LTD,5677,286617.75,
Department of Health,Department of Health,17-Dec-10,Service charge,INFORMATICS,BT GROUP PLC,254352PART PAYT,8767517.97,
Department of Health,Department of Health,17-Dec-10,Other programme expenditure,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91909910,283624,
Department of Health,Department of Health,17-Dec-10,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91909910,22523.33,
Department of Health,Department of Health,17-Dec-10,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91909910,30668.01,
Department of Health,Department of Health,17-Dec-10,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91909910,70599.17,
Department of Health,Department of Health,17-Dec-10,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91909910,469591.24,
Department of Health,Department of Health,17-Dec-10,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91909911,1930268.5,
Department of Health,Department of Health,17-Dec-10,Travel & subsistence non staff,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91909910,2996.25,
Department of Health,Department of Health,17-Dec-10,Computer Software/License,INFORMATICS,CAPGEMINI UK PLC,12137274,35827.5,
Department of Health,Department of Health,17-Dec-10,Computer Software/License,INFORMATICS,CAPGEMINI UK PLC,12137275,207010.24,
Department of Health,Department of Health,17-Dec-10,Staff Consultancy & Suppt,INFORMATICS,ALPINE CONSORTIUM,12137271,29700,
Department of Health,Department of Health,17-Dec-10,Raw materials & consumables,NHS MEDICAL DIRECTOR,SIGMA PHARMACEUTICALS PLC,I896901,29610,
Department of Health,Department of Health,17-Dec-10,Raw materials & consumables,NHS MEDICAL DIRECTOR,SIGMA PHARMACEUTICALS PLC,I896903,149192.45,
Department of Health,Department of Health,17-Dec-10,Raw materials & consumables,NHS MEDICAL DIRECTOR,SIGMA PHARMACEUTICALS PLC,I897088,645667.2,
Department of Health,Department of Health,17-Dec-10,Raw materials & consumables,NHS MEDICAL DIRECTOR,SIGMA PHARMACEUTICALS PLC,I896904,10481181.42,
Department of Health,Department of Health,17-Dec-10,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,BRISTOL LABORATORIES LTD,28919,25916.92,
Department of Health,Department of Health,17-Dec-10,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,TEVA UK LTD,2310185737,2295090.39,
Department of Health,Department of Health,17-Dec-10,Grants to non profit institutions (Current),POLICY & STRATEGY,IN CONTROL PARTNERSHIPS,ERS-415854-39242,48600,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,BRISTOL PCT,ERS-415586-39081,24336,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,BRISTOL PCT,ERS-415586-39081,32013,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,BRISTOL PCT,ERS-415586-39081,56250,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-415587-39175,17941.6,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-415587-39175,23185,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-415587-39175,23501,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-415587-39175,24358,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-415587-39175,37010,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-415587-39175,41185,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-415587-39175,64142,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-415587-39175,83057,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,BRISTOL UNIVERSITY OF,ERS-415587-39175,244136,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-415588-39102,5558,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-415588-39102,13514,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-415588-39102,19234,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-415588-39102,21643,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-415588-39102,24975,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-415588-39102,28124,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,ERS-415589-39176,24612,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,ERS-415589-39176,35057,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,ERS-415589-39176,49254,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,ERS-415589-39176,52166,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,ERS-415589-39176,57971,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CAMBRIDGESHIRE PCT,ERS-415591-39075,18000,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CAMBRIDGESHIRE PCT,ERS-415591-39075,21621,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CAMBRIDGESHIRE PCT,ERS-415591-39075,28626,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ERS-415592-39231,19996,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ERS-415592-39231,24941,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ERS-415592-39231,26942,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ERS-415592-39231,44743,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CANCER RESEARCH UK,ERS-415593-39229,74046,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CARDIFF UNIVERSITY,ERS-415594-39177,3519.08,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CARDIFF UNIVERSITY,ERS-415594-39177,5127,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CARDIFF UNIVERSITY,ERS-415594-39177,17935,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CARDIFF UNIVERSITY,ERS-415594-39177,24695,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CARDIFF UNIVERSITY,ERS-415594-39177,29646,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CARDIFF UNIVERSITY,ERS-415594-39177,48208.95,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CARDIFF UNIVERSITY,ERS-415594-39177,65619,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CARDIFF UNIVERSITY,ERS-415594-39177,95092,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-415595-39144,18677,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-415595-39144,20362,
Department of Health,Department of Health,17-Dec-10,Research & development,Research and Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-415595-39144,25004,
