Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,18/03/2013,Nuclear decommissioning and restoration,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,182173,Nuclear decommissioning and restoration liability provision payment against provision,"9,156.00"
Ministry of Defence,Ministry of Defence,28/03/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,WILLIAMS LEA LIMITED,W1F 8PR,176309,Cost of other material consumed,"9,136.25"
Ministry of Defence,Ministry of Defence,14/03/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Military short term detached duty,"9,110.74"
Ministry of Defence,Ministry of Defence,20/03/2013,Estate management,Air Command,SERCO LIMITED,RG27 9UY,183831,Estate + facilities management services - accommodation inventory + service,"8,992.51"
Ministry of Defence,Ministry of Defence,14/03/2013,Spend on Inventory - General,Air Command,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,180982,Spend on Inventory - General,"8,980.92"
Ministry of Defence,Ministry of Defence,26/03/2013,Design services and minor equipment purchases,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Equipment support non-project costs,"8,966.00"
Ministry of Defence,Ministry of Defence,28/03/2013,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,188644,Cost of other material consumed,"8,867.78"
Ministry of Defence,Ministry of Defence,14/03/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,180594,Cost of other material consumed,"8,863.04"
Ministry of Defence,Ministry of Defence,08/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,E.P.BARRUS LTD,OX26 4UR,177975,Equipment support non-project costs,"8,860.83"
Ministry of Defence,Ministry of Defence,22/03/2013,Estate management,Air Command,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,184200,Estate + facilities management services - accommodation inventory + service,"8,852.00"
Ministry of Defence,Ministry of Defence,20/03/2013,Design services and minor equipment purchases,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,183818,Equipment support non-project costs,"8,802.84"
Ministry of Defence,Ministry of Defence,28/03/2013,Externally delivered education and training,Navy Command,BRISTOL MANAGEMENT CENTRE  LIMITED,BS1 4BQ,187705,External military training ,"8,796.68"
Ministry of Defence,Ministry of Defence,15/03/2013,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,E.P.BARRUS LTD,OX26 4UR,181558,Raw materials and consumable engineering and technical fiscal inventory purchased,"8,795.04"
Ministry of Defence,Ministry of Defence,14/03/2013,Payment of utilities,Defence Infrastructure Organisation ,WATSON PETROLEUM LTD,SN15 5DN,181263,Utilities consumed - heating oil,"8,767.65"
Ministry of Defence,Ministry of Defence,11/03/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,179321,Cost of other material consumed,"8,755.02"
Ministry of Defence,Ministry of Defence,15/03/2013,IT and communication services,Navy Command,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,181687,Information technology services,"8,746.60"
Ministry of Defence,Ministry of Defence,25/03/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,186384,Cost of other material consumed,"8,664.28"
Ministry of Defence,Ministry of Defence,01/03/2013,General services and support,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,174462,Purchase of defence support equipment below capitalisation threshold of £25k.,"8,636.59"
Ministry of Defence,Ministry of Defence,19/03/2013,Design services and minor equipment purchases,Air Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,183039,Equipment support non-project costs,"8,630.62"
Ministry of Defence,Ministry of Defence,06/03/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,176410,Consumption of medical dental and veterinary inventory,"8,601.69"
Ministry of Defence,Ministry of Defence,13/03/2013,Spend on Inventory - General,Defence Equipment & Support,MAN DIESEL & TURBO UK LIMITED,SK7 5BP,180256,Spend on Inventory - General,"8,566.62"
Ministry of Defence,Defence Support Group,20/03/2013,Indirect Agency,Business Stream 1,MPI AVIATION LTD,,10195574,Indirect Agency,"8,550.34"
Ministry of Defence,Ministry of Defence,19/03/2013,Spend on Inventory - General,Land Forces,L WHITAKER SERVICES LIMITED,BB1 2QE,183108,Spend on Inventory - General,"8,544.95"
Ministry of Defence,Ministry of Defence,06/03/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,176410,Consumption of medical dental and veterinary inventory,"8,512.27"
Ministry of Defence,Ministry of Defence,18/03/2013,Spend on Inventory - General,Land Forces,REXEL UK LTD,NR3 2BE,182671,Spend on Inventory - General,"8,506.70"
Ministry of Defence,Defence Science and Technology Laboratory,26/03/2013,Sub Contracted Work,Operations,LOUGHBOROUGH UNIVERSITY ENTERPRISES LIMITED,,V - 9000150651 - 00153836,,8500
Ministry of Defence,Ministry of Defence,28/03/2013,Spend on Inventory - General,Defence Equipment & Support,REXEL UK LTD,EN6 9EB,188393,Spend on Inventory - General,"8,485.71"
Ministry of Defence,Ministry of Defence,13/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,180058,Equipment support non-project costs,"8,447.95"
Ministry of Defence,Ministry of Defence,18/03/2013,Fuel for military use,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,182360,Cost of ground diesel fuel consumed,"8,433.26"
Ministry of Defence,Ministry of Defence,21/03/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Movement of service personnel,"8,428.60"
Ministry of Defence,Ministry of Defence,25/03/2013,Purchase of inventory and services ,Navy Command,WILLIAMS LEA LIMITED,W1F 8PR,176224,Cost of other material consumed,"8,427.11"
Ministry of Defence,Ministry of Defence,06/03/2013,Spend on Inventory - General,Land Forces,BUNZL UK LIMITED,W1H 7JT,174792,Spend on Inventory - General,"8,408.17"
Ministry of Defence,Ministry of Defence,01/03/2013,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,AGILITY LOGISTICS LIMITED,RG1 2LG,174336,Movement of service personnel,"8,384.92"
Ministry of Defence,Ministry of Defence,07/03/2013,Food and clothing,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,177170,Cost of food services,"8,384.49"
Ministry of Defence,Ministry of Defence,14/03/2013,Fees for professional services,Joint Forces Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,180912,Fees for professional services excluding legal fees,"8,373.48"
Ministry of Defence,Ministry of Defence,28/03/2013,Fuel for military use,Navy Command,HENTY OIL LTD,SW1E 5BH,188058,Cost of ground diesel fuel consumed,"8,315.28"
Ministry of Defence,Ministry of Defence,27/03/2013,Fees for professional services,Joint Forces Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,187188,Fees for professional services excluding legal fees,"8,289.75"
Ministry of Defence,Ministry of Defence,28/03/2013,Administration,Land Forces,ROYAL MAIL GROUP LIMITED,S49 1HQ,188419,General administration,"8,270.74"
Ministry of Defence,Ministry of Defence,25/03/2013,IT and communication services,Air Command,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG12 1HN,185843,Information technology services,"8,250.00"
Ministry of Defence,Ministry of Defence,14/03/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,ROYAL MAIL GROUP LIMITED,S49 1HQ,181134,Freight movement costs,"8,229.22"
Ministry of Defence,Ministry of Defence,05/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,175792,Equipment support project costs,"8,215.86"
Ministry of Defence,Ministry of Defence,14/03/2013,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,180846,Cost of clothing and textile services received,"8,152.01"
Ministry of Defence,Ministry of Defence,20/03/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,183374,Consumption of medical dental and veterinary inventory,"8,136.21"
Ministry of Defence,Ministry of Defence,27/03/2013,Spend on Inventory - General,Air Command,FORBO FLOORING UK LIMITED,DE5 3NT,187150,Spend on Inventory - General,"8,130.18"
Ministry of Defence,Ministry of Defence,21/03/2013,Administration,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,General administration,"8,127.35"
Ministry of Defence,Ministry of Defence,08/03/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Movement of service personnel,"8,127.22"
Ministry of Defence,Ministry of Defence,18/03/2013,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,182362,Utilities consumed - heating oil,"8,118.75"
Ministry of Defence,Defence Science and Technology Laboratory,15/03/2013,Staff Training,Infrastructure,BARCLAYCARD,,G - 9000150388 - 00159117,,8100.72
Ministry of Defence,Ministry of Defence,06/03/2013,Food and clothing,Defence Equipment & Support,SEYNTEX NV,CH61 1BE,176984,Cost of purchasing and repairing clothing,"8,059.50"
Ministry of Defence,Ministry of Defence,12/03/2013,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,179656,Fees for professional services excluding legal fees,"8,045.10"
Ministry of Defence,Ministry of Defence,01/03/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,174378,Cost of other material consumed,"8,043.65"
Ministry of Defence,Ministry of Defence,04/03/2013,Estate management,Joint Forces Command,SERCO LIMITED,RG27 9UY,175533,Works - estate management,"8,029.55"
Ministry of Defence,Ministry of Defence,20/03/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,FORBO FLOORING UK LIMITED,DE5 3NT,183564,Spend on Inventory - General,"8,011.14"
Ministry of Defence,Ministry of Defence,06/03/2013,Spend on Inventory - General,Joint Forces Command,JOSEPH GLEAVE & SON LTD,M32 0NB,176754,Spend on Inventory - General,"7,999.45"
Ministry of Defence,Ministry of Defence,01/03/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,175068,Cost of other material consumed,"7,969.70"
Ministry of Defence,Ministry of Defence,25/03/2013,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,186195,Cost of food purchases,"7,961.25"
Ministry of Defence,Ministry of Defence,15/03/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,181374,Cost of other material consumed,"7,933.71"
Ministry of Defence,United Kingom Hydrographic Office,05/03/2013,"Computers,peripherals,software",GPC,RBS,TA1 2DN,101575894,"Computers,peripherals,software","7,927.99"
Ministry of Defence,Ministry of Defence,11/03/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,178431,Cost of other material consumed,"7,903.41"
Ministry of Defence,Ministry of Defence,22/03/2013,Externally delivered education and training,Air Command,TRL TECHNOLOGY LTD,GL20 8DN,185175,External military training ,"7,794.00"
Ministry of Defence,Ministry of Defence,19/03/2013,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,183363,Cost of other material consumed,"7,792.11"
Ministry of Defence,Ministry of Defence,12/03/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,179326,Consumption of medical dental and veterinary inventory,"7,787.27"
Ministry of Defence,Ministry of Defence,07/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,KIDDE GRAVINER LIMITED,SL3 0HB,177474,Equipment support non-project costs,"7,770.82"
Ministry of Defence,Ministry of Defence,19/03/2013,General services and support,Land Forces,LIFE FITNESS (U K) LTD,CB7 4UB,183115,Purchase of defence support equipment below capitalisation threshold of £25k.,"7,765.44"
Ministry of Defence,Defence Support Group,26/03/2013,Indirect Agency,Business Stream 1,MPI AVIATION LTD,,10196480,Indirect Agency,"7,746.28"
Ministry of Defence,Ministry of Defence,25/03/2013,Purchase of inventory and services ,Joint Forces Command,WILLIAMS LEA LIMITED,W1F 8PR,176224,Cost of other material consumed,"7,664.27"
Ministry of Defence,Ministry of Defence,05/03/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Civilian short term detached duty,"7,639.12"
Ministry of Defence,Ministry of Defence,26/03/2013,Fuel for military use,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Oil and lubricants consumed excluding those from the inventory system,"7,627.40"
Ministry of Defence,Ministry of Defence,04/03/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,175632,Cost of other material consumed,"7,625.22"
Ministry of Defence,Ministry of Defence,05/03/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,175640,Consumption of medical dental and veterinary inventory,"7,611.71"
Ministry of Defence,Ministry of Defence,19/03/2013,Purchase of inventory and services ,Defence Equipment & Support,SANOFI PASTEUR MSD LTD,SL6 1QP,183264,Consumption of medical dental and veterinary inventory,"7,565.28"
Ministry of Defence,Ministry of Defence,11/03/2013,Property leases,Head Office & Corporate Services,MODUS SERVICES LIMITED,SW1A 2HB,178917,Property non dwellings private finance initiative - service concession arrangement service charge,"7,557.52"
Ministry of Defence,Ministry of Defence,14/03/2013,Spend on Inventory - General,Land Forces,FIRMIN & SONS LIMITED,B6 4HU,180860,Spend on Inventory - General,"7,537.20"
Ministry of Defence,Ministry of Defence,08/03/2013,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,177879,Medical health services,"7,519.90"
Ministry of Defence,Ministry of Defence,01/03/2013,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,175068,Cost of other material consumed,"7,510.80"
Ministry of Defence,Ministry of Defence,26/03/2013,Spend on Inventory - General,Air Command,TURNER VIRR & CO. LTD,LS25 2DY,186905,Spend on Inventory - General,"7,506.50"
Ministry of Defence,Ministry of Defence,05/03/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,176267,Military short term detached duty,"7,489.10"
Ministry of Defence,Ministry of Defence,22/03/2013,Purchase of inventory and services ,Land Forces,PATTERSON MEDICAL LIMITED,NG17 2HU,184898,Consumption of medical dental and veterinary inventory,"7,454.24"
Ministry of Defence,Ministry of Defence,15/03/2013,Design services and minor equipment purchases,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,181344,Equipment support non-project costs,"7,440.55"
Ministry of Defence,Ministry of Defence,05/03/2013,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,175699,Cost of other material consumed,"7,425.76"
Ministry of Defence,Ministry of Defence,13/03/2013,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,180175,Utilities consumed - heating oil,"7,395.88"
Ministry of Defence,Ministry of Defence,13/03/2013,"Transportation of personnel, freight and travel expenses",Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Military short term detached duty,"7,388.31"
