Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Defra,Defra,14/10/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPL908811,488646.62,Agile developers working on Common Agricultural Policy Delivery Programme - 24 July-06 August 2014,B11 2LE,SME,CAP010,CAPDFA01,Asset
Defra,Defra,14/10/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPL908810,431421.89,Agile developers working on Common Agricultural Policy Delivery Programme - 07 August–20 August 2014,B11 2LE,SME,CAP010,CAPDFA01,Asset
Defra,Defra,28/10/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPL903033,410427.9,Agile developers working on Common Agricultural Policy Delivery Programme - 21 August-03 Sept 2014,B11 2LE,SME,CAP010,CAPDFA01,Asset
Defra,Defra,14/10/2014,Contractor - Management Cover,Chief Operating Officer DG,Specialist Computer Centres,OPL898008,939510.31,Agile developers working on Common Agricultural Policy Delivery Programme - 26 June-09 July 2014,B11 2LE,SME,CAP010,CAPDFA01,Asset
Defra,Defra,10/10/2014,Current Grants E,"Strategy, International and Biosecurity DG",St Helena National Trust,150914,25287.5,Creating Community Forests to enhance biodiversity and provide educational activities - 2013-16 Darwin Initiative Grant Scheme - October-December 2014,,SME,20054,DARWDFID,Expense
Defra,Defra,22/10/2014,Other Current Payments E,"Strategy, International and Biosecurity DG",The Farming Community Network,150,37500,Bovine Tuberculosis Support Project,NN6 7AQ,,17046,FAP00001,Expense
Defra,Defra,28/10/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Pirbright Institute,ERS-546778-50282,71295.08,Further development of Reverse Transcription - Polymerase Chain Reaction technology in support of Foot and Mouth Disease diagnosis - October 2014,GU24 0NF,,exempt,0,Expense
Defra,Defra,28/10/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Pirbright Institute,ERS-546787-50285,65766.91,Developing improved methods to quantify transmission of foot-and-mouth disease virus - October 2014,GU24 0NF,,SE2815,0,Expense
Defra,Defra,28/10/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Pirbright Institute,ERS-546788-50286,35008.83,Molecular epidemiology of foot-and-mouth disease virus - October 2014,GU24 0NF,,SE2940,0,Expense
Defra,Defra,28/10/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Pirbright Institute,ERS-546792-50289,27904.75,Understanding and predicting the spread of vector- and aerosol-borne livestock pathogens in the UK - October 2014,GU24 0NF,,Exempt,0,Expense
Defra,Defra,30/10/2014,IT Software,Chief Operating Officer DG,The UK Hydrographic Office,90936566,33775.85,UK Hydrographic Office Royalties for the use of UK sea chart data - January-June 2014,TA1 2DN,,21498,0,Expense
Defra,Defra,28/10/2014,Treasury Solicitors,Chief Operating Officer DG,Treasury Solicitors Department,A2036,1461542.69,Charge for outsourced Legal Advice - October-December 2014,WC2B 4TS,,exempt,0,Expense
Defra,Defra,28/10/2014,Treasury Solicitors,Chief Operating Officer DG,Treasury Solicitors Department,A2037,250550.17,Charge for outsourced Legal Representation - October-December 2014,WC2B 4TS,,IGS FUNDING,0,Expense
Defra,Defra,08/10/2014,Evidence Non R&D,Policy Delivery DG,TUV SUD Ltd,1790037157,25301.59,Increasing understanding and accessibility of environmental labels through sustainable public procurement,G75 0QF,,20409,0,Expense
Defra,Defra,29/10/2014,International Subscriptions (Foreign Payments),Policy Delivery DG,United Nations Environment Prog,FUND3060UK281014,194934.8,Trust Fund for the Basel Convention on the Control of Transboundary Movements of Hazardous wastes,100,,,WPHW0005,Expense
Defra,Defra,10/10/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",University Of Birmingham,212COM04501,43268,Improving Cost Benefits Analysis Guidance,B15 2TT,,NR0161,0,Expense
Defra,Defra,22/10/2014,Current Grants E,"Strategy, International and Biosecurity DG",University Of Exeter,2.40914E+12,31077.75,Darwin Grant for Delivering a Marine Protected area (MPA) network for fisheries and biodiversity of Central Africa (Congo and Gabon) - July-September 2014,EX4 4QJ,,,DARWDFID,Expense
Defra,Defra,22/10/2014,Current Grants E,"Strategy, International and Biosecurity DG",University Of Exeter,240914,31077.75,Darwin Grant for Delivering a Marine Protected area (MPA) network for fisheries and biodiversity of Central Africa (Congo and Gabon) - October-December 2014,EX4 4QJ,,,DARWDFID,Expense
Defra,Defra,30/10/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Exeter,GHB0118015,92700,Sustainable Intensification Platform - Delivering benefits at the landscape scale,EX4 4QJ,,LM0302,0,Expense
Defra,Defra,30/10/2014,Current Grants E,"Strategy, International and Biosecurity DG",University Of Kent,1.51014E+12,35471.33,Reconnecting poverty-alleviation to biodiversity conservation in Kenya's Eastern Arc Mountains - October-December 2014,CT2 7NZ,,21107,DARWDFID,Expense
Defra,Defra,28/10/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Leeds,ERS-546894-50162,26355.75,Investigation of Peatland Restoration (Grip Blocking): Techniques to Achieve Best Outcomes for Methane and Greenhouse Gas Emissions/Balance - October 2014,LS2 9JT,,EXEMPT,0,Expense
Defra,Defra,10/10/2014,Current Grants E,"Strategy, International and Biosecurity DG",University Of Liverpool,160914,28453,Using seabirds to inform Caribbean marine planning - July-September 2014,L69 3GL,,Grant,DARWPLUS,Expense
Defra,Defra,16/10/2014,Current Grants E,"Strategy, International and Biosecurity DG",University Of Liverpool,1.60914E+12,28453,Using seabirds to inform Caribbean marine planning - October-December 2014,L69 3GL,,Grant,DARWPLUS,Expense
Defra,Defra,08/10/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Nottingham,6983206,76300,"The Provision of Analysis of Farm Business Innovation, Co-operation and Performance: Experience and Examples - Instalment 1",NG7 2RD,,DO0146,0,Expense
Defra,Defra,22/10/2014,Current Grants E,"Strategy, International and Biosecurity DG",University of Oxford,71014,75717.6,Biodiversity conservation through poverty alleviation: enabling sustainable forestry in Belize (2014-2017) Darwin Initiative Grant Scheme - June-December 2014,OX1 2JD,,21102,DARWDFID,Expense
Defra,Defra,28/10/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Reading,ERS-546853-50170,45601.83,Optimising the efficiency of dietary nitrogen use to reduce emissions and waste in dairy systems - October 2014,RG6 6AH,,,SFFS0005,Expense
Defra,Defra,20/10/2014,Other Current Payments E,Policy Delivery DG,University Of Reading,103278,30947.75,"The long term housing, maintenance and scientific curation of the National Fruit Collections - October 2014",RG6 6AH,,GC0146,PGR00001,Expense
Defra,Defra,30/10/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Wales Aberystwyth,20050093,38478.35,Harnessing new technologies for sustainable oat production and utilisation - July-September 2014,SY23 2AX,,exempt,SFFS0006,Expense
Defra,Defra,02/10/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",URS Infrastructure & Environment UK Ltd,6019889,31874,Developing the evidence base on Public Expenditure Survey beneficiaries - Milestone 2,RG21 7PP,,NR0164,0,Expense
Defra,Defra,16/10/2014,Current Grants E,Policy Delivery DG,Vehicle Certification Agency,SIAR187979,44000,Memorandum of Understanding in respect of duties imposed by The Waste Batteries and Accumulators Regulations 2009 - 2014-15,BS5 6XX,SME,IGS,WPPWM006,Expense
Defra,Defra,14/10/2014,Evidence Non R&D,"Strategy, International and Biosecurity DG",Veterinary Medicines Directorate,FI00022145,835624.25,Veterinary Medicine Antimicrobial Resistance Surveillance and National Surveillance Scheme policy support and corporate charges - 2014-15 Quarter 2,KT15 3LS,SME,DFP FUNDING,0,Expense
Defra,Defra,20/10/2014,Current Grants E,Policy Delivery DG,Waste & Resources Action Programme,OCT1141014,1765906,Funding for the Waste and Resources Action Programme (WRAP) - October 2014,OX16 0AH,,Grant,0,Expense
Defra,Defra,14/10/2014,Current Grants E,"Strategy, International and Biosecurity DG",Wildlife Conservation Society,6.10146E+11,63646.5,Darwin Initiative Grant Award 'Cutting out the middleman' combatting wildlife trafficking in Vietnam - 2014-15 Quarters 2 and 3 payments,10460,,,DARWDFID,Expense
Defra,Defra,14/10/2014,Current Grants E,"Strategy, International and Biosecurity DG",Wildlife Conservation Society,6.10145E+11,51119.5,2014-15 Darwin Initiative project Evaluating Community based conservation in Guatamalas Maya Biosphere reserve - 2014-15 Quarters 2 and 3,10460,,,DARWDFID,Expense
Defra,Defra,14/10/2014,Current Grants E,"Strategy, International and Biosecurity DG",Wildlife Conservation Society,61014,66807.5,Darwin Initiative Grant Award project  Sustainable ranching and participatory land use planning in Bolivia and Paraguay - 2014-15 Quarters 2 and 3,10460,,,DARWDFID,Expense
Defra,Defra,22/10/2014,Current Grants E,"Strategy, International and Biosecurity DG",World Wide Fund for Nature (WWF),171014,35075,2014-15 Darwin Initiative Project Community based  conservation and livelihoods development within Kenya's Boni-Dodori forest ecosystem- 2014-15  Quarter 3,200,SME,,DARWDFID,Expense
Defra,Defra,16/10/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,WRc plc,WRC024369,34000,Shaping the choice architecture - the role of consumer information (Try Before You Buy),SN5 8YF,SME,EV0550,0,Expense
Defra,CCW,28/10/2014,Research & Design,Market Intelligence,DJS RESEARCH LTD,2903,82032.6,"Market Research Services, Draft Determination Research - Phase 3",SK6 7GH,LARGE,N/A,N/A,Programme
Defra,VMD,03/10/2014,NON-STATUTORY RESIDUES SURVEILLANCE - LABORATORY TESTING,RESIDUES SURVEILLANCE UNIT,FOOD & ENV. RESEARCH AGENCY,68063,32971.72,Laboratory testing of food animal products under the Non-Statutory Residues Surveillance Programme - September 2014,YO4 1LZ,GOVN,,,ADMINISTRATION
Defra,VMD,09/10/2014,STATUTORY RESIDUES SURVEILLANCE - LABORATORY TESTING,RESIDUES SURVEILLANCE UNIT,FOOD STANDARDS AGENCY,68110,51514.52,Laboratory testing of food animal products under the Statutory Residues Surveillance Programme - September 2014,YO1 7PX,GOVN,,,ADMINISTRATION
Defra,VMD,09/10/2014,STATUTORY RESIDUES SURVEILLANCE - LABORATORY TESTING,RESIDUES SURVEILLANCE UNIT,FOOD & ENV. RESEARCH AGENCY,68116,192195.4,Laboratory testing of food animal products under the Statutory Residues Surveillance Programme - September 2014,YO4 1LZ,GOVN,,,ADMINISTRATION
Defra,VMD,28/10/2014,STATUTORY RESIDUES SURVEILLANCE - SAMPLE COLLECTION,RESIDUES SURVEILLANCE UNIT,APHA,68274,227348,Collection of samples of food animal products for laboratory testing under the Statutory Residues Surveillance Programme - April-October 2014,YO1 7PX,GOVN,,,ADMINISTRATION
Defra,Fera,02/10/2014,Direct Subcontractors,Inspectorates Programme,National Institute of Agricultural Botany (Niab),122502,47996.57,Routine services on the funded project 2013-14 Seed Certification and Marketing - September 2014 ,CB3 0LE,,N/A,A2AO1000,
Defra,Fera,02/10/2014,Direct Subcontractors,Inspectorates Programme,National Institute of Agricultural Botany (Niab),122506,41982.68,Routine services  for pathology and Value For Cultivation and Use (VCU) reporting on a funded project - September 2014 ,CB3 0LE,,N/A,A2AQ1000,
Defra,Fera,02/10/2014,Direct Subcontractors,Inspectorates Programme,National Institute of Agricultural Botany (Niab),122507,157575.32,Routine services on the  funded project National Listings and Plant Breeders Rights - September 2014 ,CB3 0LE,,N/A,A2AN1000,
Defra,Fera,07/10/2014,Direct Protective Equipment,Inspectorates Programme,Arco Humberside,119596,59705.02,"Purchase of protective clothing including fleeces, jackets, trousers, sweatshirts and polo shirts for the Inspectorates border staff - funded project, cost will be reimbursed",HU1 2SJ,,N/A,A2GX1100,
Defra,Fera,07/10/2014,Direct Subcontractors,Inspectorates Programme,Scottish Government,122514,31368,"Plant variety and seed testing for the National Listing and Plant Breeders Rights services by the Science and Advice for Scottish Agriculture (SASA) for a funded project - Quarter 2, July-September 2014 ",EH6 6QQ,,N/A,A2AN1100,
Defra,Fera,09/10/2014,Other Direct,Inspectorates Programme,'D E F R A,122883,43458,Specialist Service Centre for Imports (SSCI) recharges on the Plant Health and Seeds Controlled Imports funded project - April-September 2014 ,YO1 7PX,,N/A,A2AI1000,
Defra,Fera,14/10/2014,Gpc Clearing Account,Finance & Procurement,National Westminster Bank Plc,123121,104046.45,Purchases made through the National Westminster Bank Plc Government Procurement Card - 10 September-9 October 2014 ,SS1 9AJ,,N/A,!,
Defra,Fera,16/10/2014,Scientific Equipment Maintenan,Food Quality &Safety Prog,Agilent Technologies Lda Uk Ltd,121965,59753.03,Annual prepayment of scientific equipment maintenance for the Liquid Chromatography Mass Spectrum (Fese) System in the Food Quality and Safety Programme - 1 August-31 July 2015 ,SK8 3GR,,N/A,!,
Defra,Fera,16/10/2014,Scientific Equipment Maintenan,Food Quality &Safety Prog,Agilent Technologies Lda Uk Ltd,121969,61215.29,Annual prepayment of scientific equipment maintenance for the Food Chemistry (Fesc) System in the Food Quality and Safety Programme  -  1 August-31 July 2015 ,SK8 3GR,,N/A,!,
Defra,Fera,23/10/2014,Direct Collaborators,Plant Protection Programme,University Of Gloucestershire,123486,27158.17,"Agreement scale monitoring, involving interviews, field assessments and evaluations for a funded project, cost will be reimbursed - 2013-14 ",GL50 2RH,,N/A,A2GT1000,
Defra,Fera,29/10/2014,Childcare,Estates & H&S,'D E F R A,120111,84240.88,"Recharge for the onsite Nursery subsidy, catering cost provisions (including payroll/room charge, etc.)  Also includes refund of: cash handling charge, stock items and other sundry items - Quarter 1, April-June 2014 ",YO1 7PX,,N/A,!,
Defra,Fera,29/10/2014,Freight,Plant Protection Programme,*Scientific Laboratory Supplies Limited,118351,56013.12,"Installation of an autoclave, a strong, heated container used for chemical reactions in high pressure and temperature processes -  for the Plant Protection Programme ",HU13 0AE,,N/A,!,
Defra,GLA,09/10/2014,monthly rental for PUS cars x14 cars,,Hitatchi,,30609.09,Annual Lease costs in advance for 14 cars,RG14 4NU,Ltd,,,Fleet
Defra,EA,01/10/2014,Professional Services Other,SE North East Thames - AEM East,Chilterns Conservation Board,1305095,25000,Chilterns Farm Advice Project,OX39 4HA,,,RESE000256,Project
Defra,EA,01/10/2014,Industrial Services,AN Nthn - FCRM Ops (W&N),Reach Engineering & Diving Services Ltd,1304230,25284,Diving inspection works at Earle Barton,CV21 3XP,,30363466,FRA01S144,Project
Defra,EA,01/10/2014,Energy and Fuels,HO Capital WiP,Aston Cord Energy Services Ltd,1305237,25654.01,Design and install new Biomass boiler system Bradney Depot,TW12 8BA,,,HOHRIEM003,Project
Defra,EA,28/10/2014,Construction,SW Capital WiP,Black & Veatch Ltd,1311156,25720.88,River Avon Appraisal works - 30 August-26 September 2014,RH1 1LQ,,30072271,IMSW001547,Project
Defra,EA,28/10/2014,Construction,MI West-Area Mgr,Birch Brothers Kidderminster Ltd,1311205,25800,Small Civil Construction Work - Tewkesbury Bund,DY13 9QB,,30397737,REMI001578,Project
Defra,EA,01/10/2014,Construction,SE Capital WiP,Halcrow Group Ltd,1304994,25887.62,Sandwich Town Tidal Defences,SN4 0QD,,30071913,IMSO001057,Project
Defra,EA,01/10/2014,Professional Services Other,HO Legal Services,Mark Harris,1304665,25916.82,Legal Fees for the provision of legal counsel - 27 March-1 October 2014,EC4Y 7AR,,,HOLG000003,Project
Defra,EA,23/10/2014,Construction,SE Capital WiP,Mott Macdonald Ltd,1311065,25959.38,Nore Farm Stream Flood Alleviation Scheme,LS10 1JR,,30384996,IMSE100034,Project
Defra,EA,09/10/2014,Construction,SE Capital WiP,BMM JV Ltd,1306414,26064.74,Warnham Mill Pond reservoir works - August 2014,GU15 3XW,,30395760,IMSE100121,Project
Defra,EA,23/10/2014,Construction,SE Capital WiP,Mott Macdonald Ltd,1310445,26273.2,Broomhill Sands coastal defence,LS10 1JR,,30384996,IMSO000577,Project
Defra,EA,16/10/2014,Construction,SW Wessex - FCRM Ops East,Kingcombe Aquacare Ltd,1308764,26684.02,Gundry Desilting,TA18 7HQ,,30394349,FRA13S406,Project
Defra,EA,28/10/2014,Fleet,Vehicle Incidents,Gallagher Bassett,1311329,26764.06,Motor insurance third party claim handling - October 2014,E1 1LU,,30182566,,Administration
Defra,EA,01/10/2014,Learning and Development,Deputy Director of Radioactive Substances Regulation | E and B Regulated Industry,Energus Ltd,1302502,27000,Sponsorship of two nuclear graduates for second year,CA14 4JW,,,EBPRI12003,Project
Defra,EA,01/10/2014,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1304341,27026.98,Shropshire groundwater scheme,IP1 5LT,,30142731,IMMI000557,Project
Defra,EA,16/10/2014,Construction,NW North-FCRM Ops,Esh Construction Ltd,1308246,27165.6,Repairs to flood defence embankment,DH6 5PF,,30393946,RENW002233,Project
Defra,EA,14/10/2014,Professional Services Other,HO Marine Monitoring Service,Apem Ltd,1307449,27432,Water Framework Directive benthic samples analysis from the Dart Estuary,SK4 4GN,,,,Administration
Defra,EA,07/10/2014,Professional Services - CCL,Deputy Director National Recovery,Grontmij,1305948,27691.63,Supply of Electrical maintenance temporary staff - September 2014,LS7 4DN,,,HOOP000231,Project
Defra,EA,09/10/2014,Engineering Goods,HO Inc Man and Contingency Planning,Bureau Veritas UK Ltd,1306162,27888,Air quality monitoring call out services,M20 2RE,,30408717,HOOP000059,Project
Defra,EA,21/10/2014,Construction,SE Capital WiP,Halcrow Group Ltd,1308925,28253.29,Deal Coastal Flood Defence - August 2014,SN4 0QD,,30071913,IMSO001056,Project
Defra,EA,21/10/2014,Professional Services Other,NW South-FCRM Ops,Amco Engineering,1309480,28397.1,Mechanical and Electrical Maintenance of Fixed Plant and Systems,S75 1HT,,30407796,RENW000939,Project
Defra,EA,14/10/2014,Professional Services Other,MI West-AEM - 2,ECS Engineering Services Ltd,1307927,28965.6,Shropshire Groundwater Electrical Reactive Maintenance,NG17 2JW,,30312248,REMI000183,Project
Defra,EA,01/10/2014,Construction,AN Capital WiP,JacksonHyder Ltd,1304623,29338.94,Anglian Waterways Package,IP1 5LT,,30395082,IMAN000552,Project
Defra,EA,28/10/2014,Construction,NE Capital WiP,Bailey Constructon NW Ltd,1312250,29380.56,Crakehill gauging weir works to improve fish passage,BB7 4JX,,,IMNE640123,Project
Defra,EA,21/10/2014,Professional Services Other,MI West - FCRM Ops,MP Paver Hire & Surfacing Ltd,1309602,29652,Surfacing works Rushmoor Depot,SY22 6QF,,,FRA06S084,Project
Defra,EA,23/10/2014,Industrial Services,AN Nthn - FCRM Ops (W&N),Reach Engineering & Diving Services Ltd,1309903,29909.58,Diving services at Water Newton sluices,CV21 3XP,,30363466,REAN002123,Project
Defra,EA,23/10/2014,Construction,NW North-FCRM Ops,Mayson Brothers Ltd,1310364,29970,River Caldew Tree Removal - October 2014,CA22 2DU,,30393947,FRA09S059,Project
Defra,EA,09/10/2014,Professional Services Other,"Head of Monitoring, Analysis & Innovation",Adas UK Ltd,1306323,30000,River Frome sediment flux monitoring phase 3,WV9 5AP,,,HOEV111201,Project
Defra,EA,01/10/2014,Construction,NW Capital WiP,Halcrow Group Ltd,1305046,30083.17,River Mersey Flood risk management Scheme,SN4 0QD,,30071913,IMNW000699,Project
Defra,EA,07/10/2014,Professional Services Other,SW Capital WiP,Nomenca Ltd,1305150,30199.22,Northmoor Pumping Station - Electrification of Diesel Pumps,NG17 2HW,,30346254,IMSW002075,Project
Defra,EA,21/10/2014,Professional Services Other,WT FCRM Ops South East | SE NET - FCRM Ops East,Cleartrack EVL Ltd,1307475,30325.63,Light Watercourse Maintenance for East Area - September 2014,TN27 9PG,,30343161 |  | ,FRA16S261,Project
Defra,EA,09/10/2014,Construction,NE Capital WiP,Landscape Management Services Ltd,1308101,30647.35,Landscape Management Services – for landscaping works across the six sites of the Morpeth Flood alleviation scheme,NE24 5TF,,30296670,IMNE000794,Project
Defra,EA,21/10/2014,Construction,NE Capital WiP,JBA Bentley Ltd,1307719,31361.86,Asset recover programme,BD23 2QR,,,IMHO000035,Project
Defra,EA,07/10/2014,Professional Services Other,MI Capital WiP,Environmental Scientifics Group,1302024,31478.84,Site investigation - Asset Recovery Programme Package,DE15 0YZ,,30309583,IMMI001497,Project
Defra,EA,23/10/2014,Professional Services - CCL,E and B Land and Water,URS Infrastructure & Environment UK Ltd,1304779,31489.73,Water Resilience Socio-Eco services charges - September 2014,RG21 7PP,,30352147,EBPLW13044,Project
Defra,EA,01/10/2014,Professional Services Other,NW Nuclear Regulation Mgr,National Nuclear Laboratory,1304670,31889.64,Radioactive Waste Quality Checking Service,CA20 1PG,,30331413,HOOP000055,Project
Defra,EA,14/10/2014,Construction,HO Capital WiP,Capita Symonds Ltd,1306458,32065.52,Asset Recovery Programme Additional Supervision requirement at Taplow ,DL1 9HN,,30384993,IMHO000035,Project
Defra,EA,07/10/2014,Construction,AN Nthn - FCRM Ops (W&N),PG Wright,1305843,32079.6,Anglian - River Vegetation Maintenance-Weed Control,PE12 9EA,,30246241,FRA01S115,Project
Defra,EA,16/10/2014,Construction,AN Capital WiP,Turner & Townsend Project Management,1308200,32185.72,Boston Barrage Barrier Project,LS18 4CH,,30314194,IMAN001472,Project
Defra,EA,16/10/2014,Office Solutions,NLS Central Functions,City Sprint,1308242,32223.54,Courier Service - September 2014,RH1 1YB,,30293049,,Administration
Defra,EA,21/10/2014,Professional Services Other,NE Capital WiP,City of Newcastle Golf Club,1311400,32520,Accommodation works on Golf course as part of flood alleviation works,NE3 2DR,,,,Project
Defra,EA,23/10/2014,Professional Services Other,SE West Thames - AEM West,Adler & Allan Ltd,1307416,32524.8,Incident Response Waste Management,HG1 1HQ,,30403135,PITH000001,Project
Defra,EA,07/10/2014,Construction,SE Capital WiP,Amco Engineering,1305608,32632.1,Culvert Repair at Addington Road - August 2014,S75 1HT,,30343157,IMSE100302,Project
Defra,EA,16/10/2014,Professional Services Other,NE Capital WiP,Nomenca Ltd,1308371,32715.22,Elvington Sluices Provide access equipment and carry out survey,NG17 2HW,,30408055,IMNE790509,Project
Defra,EA,14/10/2014,Construction,SE SSD - FCRM Ops (West),Team Van Oord,1307711,33068.69,Asset Recovery Programme Package 109 - construction of works at Monktonmead ,BN5 9XQ,,30384997,RESE100161,Project
Defra,EA,09/10/2014,Fleet,HO Fleet Operations,Briggs Marine Contractors Ltd,1307089,33581.18,Marine Vessel Maintenance Services Fuel charge September 2014,KY3 9AX,,30277423,HORES00015,Project
Defra,EA,07/10/2014,Professional Services Other,MI Capital WiP,HFN Landscapes,1305832,33805.89,Maintenance to reservoir embankments - September 2014,WR10 2DU,,,IMMI001372,Project
Defra,EA,28/10/2014,Construction,HO Capital WiP,JacksonHyder Ltd,1311086,33887.82,Asset Recovery Programme Package 3,IP1 5LT,,30395082,IMHO000035,Project
Defra,EA,09/10/2014,Professional Services - CCL,National Facilities Manager,Interserve FM Ltd,1306694,33936.58,Facilities Management Brought in services Project works,BS32 4NH,,30408472,HOFAC000021,Project
Defra,EA,23/10/2014,Construction,AN Northern- FCRM Ops (Lincs),P & R Plant Lincolnshire Ltd,1310417,34020,New river Ancholme system weed control by weed boat - September 2014,PE12 8NG,,30246240,FRA01S004,Project
Defra,EA,07/10/2014,Construction,MI Capital WiP,Atkins Ltd,1305771,34131.11,Badsey Brook Flood alleviation scheme,KT18 5BW,,30072266,IMMI001409,Project
Defra,EA,28/10/2014,Professional Services Other,FM Operating Unit - Central and South East,Nabarro LLP,1312818,34456.39,"Part surrender of lease, Apollo Court, Hatfield",WC1X 8RW,,,,Administration
Defra,EA,14/10/2014,Construction,AN Nthn - FCRM Ops (W&N),P & R Plant Lincolnshire Ltd,1307851,34584,Weed control by boat - September 2014,PE12 8NG,,30246240,REAN001895,Project
Defra,EA,07/10/2014,Construction,AN Capital WiP,Capita Symonds Ltd,1305323,34698.48,Anglian eel pass works,DL1 9HN,,30384993,IMAN002798,Project
Defra,EA,07/10/2014,Construction,SE Capital WiP,Turner & Townsend Project Management,1305341,34841.58,Thames Estuary phase 1 programme fees,LS18 4CH,,30314194,IMSE500060,Project
Defra,EA,09/10/2014,Construction,Incident Management Manager,Halcrow Group Ltd,1306463,34984.13,Coastal Energy Resilience Study,SN4 0QD,,30384994,FCPIM00230B00,Project
Defra,EA,14/10/2014,Construction,SE SSD - AEM East,Ouse & Adur Rivers Trust,1309201,35000,Twineham Weir removal Project,BN8 5EF,,,RESE000102,Project
Defra,EA,09/10/2014,Fleet,HO Fleet Operations,Briggs Marine Contractors Ltd,1307085,35527.54,Marine Vessel Maintenance Services Fuel charge - August 2014,KY3 9AX,,30277423,HORES00015,Project
Defra,EA,07/10/2014,Professional Services Other,AN Capital WiP,EDI Surveys Ltd,1305857,35808,Anglian Coastal Monitoring Programme - Topographic Services,IP2 0AH,,30352199,IMAN002290,Project
Defra,EA,23/10/2014,Learning and Development,Asset Management Manager,University of the West of England,1310435,36000,Foundation Degree - Rivers and Coastal Engineering - fees for three years for 11 trainees,BS16 1QY,,30364851,FCPAM00004B00,Project
Defra,EA,16/10/2014,Construction,AN Capital WiP,East Suffolk Internal Drainage Board,1308230,36000,"Reinstatement of sea defences at Hazlewood, East Suffolk",PE30 1PH,,30416424,IMAN002822,Project
Defra,EA,23/10/2014,Construction,SE LE Strategic Env Planning Mgr,Transport For London,1310346,36000,Upminster Bridge Swale Urban Diffuse Pollution Project,SE1 8NJ,,,,Administration
Defra,EA,28/10/2014,Professional Services Other,NW North-FCRM,NewGround CIC,1310719,36000,"Sustainable Water Environment Lancashire (SWEL) project, Delivering flood engagement - 2014-15",BB2 3GE,,,RENW002001,Project
Defra,EA,09/10/2014,Construction,SW Wessex - FCRM Ops West,Glanville Environmental,1306190,36045.6,South West Culvert Inspection and Clearance Services,PL21 9PE,,30263394,,Administration
Defra,EA,23/10/2014,Construction,MI East- FCRM Ops South,Alliance Construction Solutions Ltd,1310361,36102.58,Main River maintenance Midlands - September 2014,CM20 9GY,,30385334,FRA05S030,Project
Defra,EA,23/10/2014,Office Solutions,NLS Central Functions,City Sprint,1309997,36125.09,Courier Service - October 2014,RH1 1YB,,30293049,,Administration
Defra,EA,09/10/2014,Construction,SE Capital WiP,Halcrow Group Ltd,1306773,36412.8,Thames Barrier Gate Works,SN4 0QD,,30384994,IMSE100316,Project
Defra,EA,28/10/2014,Construction,NE Capital WiP,White Young Green,1309669,36827.82,Site Investigation - Humber Recovery Work,LS6 2WQ,,30309584,IMHO000035,Project
Defra,EA,23/10/2014,Professional Services Other,HO Legal Services,Law Society,1310354,36984,Solicitors annual Practising Certificate renewal fees - bulk renewal 2014-15,B1 1RN,,,,Administration
Defra,EA,07/10/2014,Construction,SE Capital WiP,Atkins Ltd,1305777,37160.35,Thames Tidal Frontages Package,KT18 5BW,,30072266,IMTH001749,Project
Defra,EA,16/10/2014,Professional Services Other,National Monitoring,Ensis Ltd,1308229,37553.1,Water Framework Directive macrophyte surveys,WC1H 0AP,,30277273,,Administration
Defra,EA,28/10/2014,Construction,MI West - FCRM Ops,FC Larkham & Son Ltd,1311281,37560,Tide mobilisation - July-August 2014,GL14 1DS,,,REMI002043,Project
Defra,EA,14/10/2014,Advertising and Media,HO Corp Comms and Media,Precise Media Monitoring Ltd,1307425,37604.12,Media Monitoring and Evaluation Services - February-September 2014 ,EC1N 4QN,,30366290,,Administration
Defra,EA,14/10/2014,Construction,SE Capital WiP,Atkins Ltd,1305764,38054.9,Thames Barrier Drive Equipment,KT18 5BW,,30072266,IMTH001493,Project
Defra,EA,21/10/2014,Engineering Goods,SW Capital WiP,ArcelorMittal Commercial Long UK Ltd,1308152,39527.33,"Sheet steel piles, Dawlish Warren",B90 4SS,,30331415,IMSW002077,Project
