Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Number
Defra,EA,25/10/2012,Construction,NE Capital WiP,Jackson Civil Engineering Ltd,1119835,"40,707.95",North East Culverts No. 4  Refurbishment.,IP1 5LT,,30142731,IMNE000197,Project,
Defra,EA,11/10/2012,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1117074,"67,340.10","The provision of pre-construction works for the Lower Tame flood risk management scheme including site setup, vegetation clearance and topsoil/subsoil stripping for the purposes of archaeological excavation",IP1 5LT,,30142731,IMMI000978,Project,
Defra,EA,18/10/2012,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1118815,"164,919.62",Brede Sluice Gate Replacement,IP1 5LT,,30142731,IMSO000560,Project,
Defra,EA,25/10/2012,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1119837,"181,622.95",Nottingham Leftbank flood alleviation scheme Rylands.,IP1 5LT,,30142731,IMMI000642,Project,
Defra,EA,18/10/2012,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1118810,"202,007.14",Works at Rye Harbour Weston Training Walls,IP1 5LT,,30142731,IMSO001286,Project,
Defra,EA,04/10/2012,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1113693,"206,915.80",Goring Rushey and Streatley Weir Replacements,IP1 5LT,,30142731,IMSE100073,Project,
Defra,EA,02/10/2012,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1112721,"220,200.18",Bedfont Court Flood Embankment works,IP1 5LT,,30142731,IMTH001452,Project,
Defra,EA,02/10/2012,Construction,AN Capital WiP,Jackson Civil Engineering Ltd,1112295,"359,281.76",Godmanchester Flood alleviation scheme,IP1 5LT,,30142731,IMAN000624,Project,
Defra,EA,16/10/2012,Construction,AN Capital WiP,Jackson Civil Engineering Ltd,1117532,"376,240.97",Chelmer village flood alleviation scheme,IP1 5LT,,30142731,IMAN001326,Project,
Defra,EA,18/10/2012,Construction,MI Capital WiP,Jacobs UK Ltd,1118214,"27,500.36",Tame Major Works Project Management - Expenses - Environmental Assessment ,G2 7HX,,30072261,IMMI000978,Project,
Defra,EA,18/10/2012,Construction,NW Capital WiP,Jacobs UK Ltd,1118197,"45,504.83",River Mersey Warrington flood risk management scheme,G2 7HX,,30072261,IMNW000699,Project,
Defra,EA,11/10/2012,Construction,SE Capital WiP,Jacobs UK Ltd,1116932,"144,625.86",Medmerry Managed Realignment  to provide archaeological services and additional work on Earnley Drainage Study ,G2 7HX,,30072261,IMSO001023,Project,
Defra,EA,18/10/2012,Construction,NW Ambition Project Manager,Jacobs UK Ltd,1118224,"39,738.70",Northwest Bathing Waters: identify properties which are wrongly connected to the surface water system.,G2 7HX,,30072261,RENW001931,Project,
Defra,EA,16/10/2012,Construction,SE Capital WiP,Jacobs UK Ltd,1117742,"55,555.25",Upper Mole flood alleviation scheme ,G2 7HX,,30072261,IMTH000956,Project,
Defra,EA,04/10/2012,Professional Services - CCL,National Permitting Service,Jacobs UK Ltd,1113908,"42,370.44",Secondment of environmental policy consultancy staff ,G2 7HX,,30149972,,Project,
Defra,EA,16/10/2012,Learning and Development,HR Strategy,JCA Occupational Psychologist Ltd,1116710,"46,090.88",Leadership in the Environment Agency programme,GL50 3DA,,,HOL&D00005,Administration,
Defra,EA,11/10/2012,Industrial Services,Incident Management Manager,Jeremy Benn Associates Ltd,1116483,"86,400.00",Updated flood maps for surface water,BD23 3AE,,30219909,FCPMM00255B00,Project,
Defra,EA,16/10/2012,Professional Services Other,Strategy and Engagement Manager,Jeremy Benn Associates Ltd,1116485,"86,199.00",Measuring confidence in National flood risk assessment outputs,BD23 3AE,,,FCPIF00151B00,Project,
Defra,EA,02/10/2012,Construction,WA Capital WiP,JU Bowen Construction Ltd,1113013,"27,232.52",Works at Bala Weir Y Fish Pass  Application No 4 ,SY16 2DR,,40018012,IMWA000971,Project,
Defra,EA,11/10/2012,Construction,WA Capital WiP,JU Bowen Construction Ltd,1117827,"28,331.70","Porthmadog. Minor improvements to Cob Crwn embankment near to Snowdon Street, safety improvements to existing Y Cyt tidal gates & installation of automated Penstock on upstream face.",SY16 2DR,,40018012,IMWA000938,Project,
Defra,EA,02/10/2012,Construction,WA Capital WiP,JU Bowen Construction Ltd,1113929,"41,598.17",Construction work at Merthyr Weir,SY16 2DR,,40018012,IMWA001028,Project,
Defra,EA,02/10/2012,Construction,WA Capital WiP,JU Bowen Construction Ltd,1113927,"51,288.90","Ddol Farm, Rhayader Weir Refurb  Application No 1  for work carried out to the end of September 2012",SY16 2DR,,40018012,IMWA001029,Project,
Defra,EA,09/10/2012,Construction,WA Capital WiP,JU Bowen Construction Ltd,1115866,"62,358.11",Balderton Brook Trash Screen Project  Application No 1  Work carried out to end of September 2012,SY16 2DR,,40018012,IMWA001126,Project,
Defra,EA,18/10/2012,Construction,SW Capital WiP,Kingcombe Aquacare Ltd,1118092,"53,898.83",To complete the project on the River Frome as the Frome Rehabilitation Plan - Martins River Island Enhancement,TA18 7HQ,,,IMSW001858,Project,
Defra,EA,18/10/2012,Professional Services Other,Flood Defence - Administered IDBs,Land & Water Services Ltd,1118101,"26,841.78",Chichester vegetation handcutting,GU5 9AF,,30343164,IDB0000003,Project,
Defra,EA,11/10/2012,Professional Services Other,"Data Mapping, Modelling & Information",Landmark Information Group,1116298,"216,000.00",Historic Ordnance Survey Mapping Data - 2012/13,EX2 7HY,,,HOEV101104,Administration,
Defra,EA,23/10/2012,Professional Services - CCL,HO Business Development and Support Services,Leadent Solutions Ltd,1119548,"26,106.42",Phase 2 - enabling more effective working in the mobile workforce including Technology Options ,OX12 9US,,,,Project,
Defra,EA,23/10/2012,Professional Services - CCL,HO Business Development and Support Services,Leadent Solutions Ltd,1119557,"32,266.58",Phase 2 - enabling more effective working in the mobile workforce including Technology Options ,OX12 9US,,,,Project,
Defra,EA,18/10/2012,Engineering Goods,HO Geomatics,Leica Geosystems Ltd,1117658,"29,952.00",Purchase and support of medium format aircraft mounted digital camera. ,MK5 8LB,,,,Administration,
Defra,EA,16/10/2012,Professional Services Other,NW Nuclear Regulation Mgr,LGC Ltd,1117661,"39,292.20",Independent Analysis of Radioactivity in Effluent Samples,TW11 0LY,,30131976,HOOP000055,Project,
Defra,EA,18/10/2012,Personnel Related,HR Strategy,LinkedIn,1118946,"41,400.00","The purchase of a direct sourcing and employer branding package for recruitment purposes with LinkedIn, the business-orientated social media website. 2012/13",,,,,Administration,
Defra,EA,11/10/2012,Construction,SW Capital WiP,May Gurney Ltd,1115917,"80,263.64",Chapel Lane trash screen Ottery St Mary,EX5 1EW,,30190789,IMSW001713,Project,
Defra,EA,18/10/2012,Professional Services Other,MI East- FCRM Ops North,May Gurney Ltd,1117642,"27,579.24",Midlands & Anglian - Mechanical & Electrical Maintenance of Field Assets,NR14 8SZ,,30312229,REMI000499,Administration,
Defra,EA,04/10/2012,Professional Services Other,HO Flood Warning Systems,Met Office,1114222,"44,781.30",Met Office - UK Coastal management forecast data for Coastal forecasting 2012/13.,EX1 3PB,,30324303,,Administration,
Defra,EA,04/10/2012,Professional Services Other,"Head of Monitoring, Analysis & Innovation",Met Office,1114230,"78,948.90",Met Office daily rainfall data and site inspections for 2012/13.,EX1 3PB,,30324303,,Administration,
Defra,EA,04/10/2012,Professional Services Other,HO Flood Warning Systems,Met Office,1114225,"214,718.10",Met Office - Radar Data provision for uses in flood forecasting 2012/13.,EX1 3PB,,30324303,,Administration,
Defra,EA,18/10/2012,Professional Services Other,NW North-FCRM Ops,Metcalfe Plant Hire Ltd,1110201,"33,836.46",Grass cutting works | Flood Risk Routine Maintenance,CA11   9BL,,30247697,FRA09S053 | FRA09S139 | FRA09S046 | FRA09S048 | FRA09S051,Project,
Defra,EA,18/10/2012,Professional Services Other,NW North-FCRM Ops,Metcalfe Plant Hire Ltd,1117835,"35,274.00",Flood Risk Routine Maintenance | weed bucketing works to various water courses.,CA11   9BL,,30247697,FRA09S051 | FRA09S053 | FRA09S046 | FRA09S139 | FRA09S048,Project,
Defra,EA,02/10/2012,Clinical and Medical,NLS Operations Nottingham,Metlab Supplies Ltd,1099779,"27,123.31",Supply of Laboratory Chemicals and Consumables (National Laboratory Service),CH5 2QP,,30198780,,Administration,
Defra,EA,09/10/2012,Clinical and Medical,NLS Operations Nottingham,Metlab Supplies Ltd,1114501,"32,217.71",Supply of Laboratory Chemicals and Consumables (National Laboratory Service),CH5 2QP,,30198780,,Administration,
Defra,EA,11/10/2012,Clinical and Medical,NLS Operations Nottingham | NLS Operations Starcross | NLS Operations Leeds,Microgenics GMBH,1116447,"69,072.00",National Laboratory Service Instrument Maintenance Services,AL2 1RA,,30290280,,Administration,
Defra,EA,18/10/2012,Facilities,SE Kent & South London- Tidal Flood Risk Manager,MITIE Security London Ltd,1118990,"76,181.86",Security Guard Services at Thames Barrier and Associated Sites,E1W 1XY,,30239724,,Administration,
Defra,EA,11/10/2012,ICT Commodities,HO Flood Warning Systems,MM Teleperformance Ltd,1116336,"72,775.49",Call centre management training,BS1 3LG,,30146474,,Administration,
Defra,EA,05/10/2012,Facilities,FM Operating Unit - Northern,Montpellier Estates,1117399,"36,720.00","Hire and use of Sweet Street car park, Leeds (Sep - Dec 2012) Part of accommodation moves",HG2 0NQ,,,,Administration,
Defra,EA,18/10/2012,Professional Services Other,HO Flood Warning Systems,NERC,1118655,"80,850.00",Support & Maintenance of the UK coastal management forecast Tide Gauge Network by the National Oceanography Centre. ,SN2 1EU,,,,Project,
Defra,EA,23/10/2012,Professional Services Other,SW Wessex - FCRM Ops West | SW Wessex - FCRM Ops East,Nomenca Ltd,1119705,"50,040.28",Mechanical and electrical Maintenance Framework (South West),NG17 2HW,,30346254,FRA14S063 | FRA14S070 | FRA14S022 | FRA14S157 | FRA14S024 | FRA14S032 | FRA14S046 | FRA14S034 | FRA14S035 | FRA14S066 | FRA14S029 | FRA14S017 | FRA14S094 | FRA14S014 | FRA14S027,Administration,
Defra,EA,16/10/2012,Professional Services Other,E and B Land and Water,Norfolk Rivers Trust,1120176,"112,000.00",River Restoration on River Nar,NR24 2ED,,,,Project,
Defra,EA,25/10/2012,Professional Services Other,MI Capital WiP,OPUS International Consultants,1120137,"28,842.18",Tidal Trent Investigation - Pits and tenches - Sampling - Instrumentation and monitoring.,NG2 4GT,,30309577,IMMI001311,Project,
Defra,EA,04/10/2012,Professional Services Other,MI Capital WiP,OPUS International Consultants,1112843,"56,324.93",Undertake ground investigation work required for the detailed design of the Witton and Titford Flood risk management (Upper Tame) project.,NG2 4GT,,30309577,IMMI001305,Project,
Defra,EA,18/10/2012,Professional Services Other,SE SSD - AEM East,Ouse & Adur Rivers Trust,1118450,"25,000.00","Bevern Refuge Upstream Catchment Enhancements, fisheries project - 2012/13",BN8 5EF,,,RESE000194,Project,
Defra,EA,02/10/2012,Construction,WA Regional Flood Programme Manager,Ove Arup & Partners Ltd,1113199,"30,550.72",Water framework directive Mitigation Hydromorphology Investigations Programme.,W1T 4BQ,,40007998,REWA000349,Project,
Defra,EA,04/10/2012,Construction,WA Capital WiP,Ove Arup & Partners Ltd,1114658,"52,262.71",Tryweryn Hatchery fees ,W1T 4BQ,,40007998,IMWA001122,Project,
Defra,EA,09/10/2012,Professional Services Other,MI East-AEM - 3,Peak District National Park Authority,1114718,"45,000.00",Contribution to Moors for the Future and MoorLIFE from Midlands and North West,DE45 1AE,,,REMI000556,Project,
Defra,EA,09/10/2012,Facilities,National Enforcement Service,Pentalver Transport Ltd,1110060,"67,425.00",Container Storage and Examination facilities ,IP11 4XQ,,30323527,HOOP000051,Administration,
Defra,EA,25/10/2012,Clinical and Medical,NLS Operations Nottingham | NLS Operations Starcross,PerkinElmer LAS UK Ltd,1120392,"39,542.40",National Laboratory Service Instrument Maintenance Services,HP9 2FX,,30290100,,Administration,
Defra,EA,11/10/2012,Facilities,FM Operating Unit - Central and South East,Peterborough City Council,1116101,"28,040.89","Aqua House, East Station Rd  Business Rates for 2012/13",PE1 1AY,,,,Administration,
Defra,EA,02/10/2012,Construction,SE Capital WiP,Pevensey Coastal Defence Ltd,1106166 | 1113459,"141,988.72",Pevensey Bay sea defences ,PO15 5SS,,,IMSO000584,Project,
Defra,EA,16/10/2012,Professional Services Other,AN Capital WiP,PG Wright,1117820,"60,000.00",Minor Maintenance Works Stone revetment works on River Haven.,PE12 9EA,,30258390,IMAN002153,Project,
Defra,EA,11/10/2012,Industrial Services,SE Kent & South London- Tidal Flood Risk Manager,Port Of London Authority,1115919,"74,821.53",Thames Barrier Running Costs 2012.,DA12 2BG,,,,Administration,
Defra,EA,16/10/2012,Professional Services Other,SE Env Planning and Evidence Manager,Portsmouth Water Co,1117603,"25,000.00",Downs & Harbours Clean Water Partnership (CSF Partnership),PO9 1LG,,,RESE000120,Project,
Defra,EA,11/10/2012,Operational Goods,National Enforcement Service,Post Office Ltd,1116988,"186,340.82",Post Office Commission for rod licence sales 2012/13,PE4 5PG,,30180918,,Administration,
Defra,EA,11/10/2012,Operational Goods,National Enforcement Service,Post Office Ltd,1117207,"192,453.48",Post Office Commission for rod licence sales 2012/13,PE4 5PG,,30180918,,Administration,
Defra,EA,11/10/2012,Operational Goods,National Enforcement Service,Post Office Ltd,1116983,"206,680.49",Post Office Commission for rod licence sales 2012/13,PE4 5PG,,30180918,,Administration,
Defra,EA,11/10/2012,Operational Goods,National Enforcement Service,Post Office Ltd,1116995,"317,746.62",Post Office Commission for rod licence sales 2012/13,PE4 5PG,,30180918,,Administration,
Defra,EA,16/10/2012,Operational Goods,National Enforcement Service,Post Office Ltd,1116997,"452,065.82",Post Office Commission for rod licence sales 2012/13,EC1V 9HQ,,30180918,,Administration,
Defra,EA,04/10/2012,Professional Services Other,HO Fleet Operations,Post Office Ltd,1116529,"31,995.00",Road fund licence - Fleet operations,PE2 5ZR,,,,Administration,
Defra,EA,11/10/2012,Facilities,FM Operating Unit - Central and South West,Property Income & Reversion Trust Ltd,1116377,"129,714.30",Quarterly Rent Rivers House Bridgwater,LE10 1AW,,,,Administration,
Defra,EA,25/10/2012,Travel,National Technical Team,Redfern Travel Ltd,1120597,"347,855.74",Staff train travel for business purposes,BD1 1PL,,30342649,,Administration,
Defra,EA,11/10/2012,Travel,National Technical Team,Redfern Travel Ltd,1116075,"395,728.34",Staff train travel for business purposes,BD1 1PL,,30342649,,Administration,
Defra,EA,18/10/2012,Construction,FM Operating Unit - Central and South West,RF Gardiner,1111349,"28,003.25",Accommodation works External decoration of Manley House 2012,GL6 8PE,,,,Project,
Defra,EA,16/10/2012,Fleet,HO Geomatics,RVL Survey Ltd,1118091,"78,391.26",Hire of aircraft & pilots for surveying work,DE74 2SA,,30000394,SCLI0001,Administration,
Defra,EA,04/10/2012,ICT Commodities,CI SD Management MRA,Scisys UK Ltd,1114286,"30,081.30",Carbon Reduction commitment annual support services - carbon reduction scheme,SN14 0GB,,,,Administration,
Defra,EA,04/10/2012,ICT Commodities,CI SD Management MRA,Scisys UK Ltd,1114291,"154,750.80",Carbon Reduction commitment annual support services - carbon reduction scheme,SN14 0GB,,,,Administration,
Defra,EA,09/10/2012,Professional Services Other,National Accomodation Change Fund,Serck Controls Ltd,1114688,"28,882.60",Telemetry system support - ad hoc support,CV3 4FH,,30196821,HORES00021,Administration,
Defra,EA,04/10/2012,Professional Services Other,NW Ambition Project Manager,South Cumbria Rivers Trust,1114161,"25,000.00","South Cumbria Rivers Trust river restoration, 2012/13.",LA12 8LY,,,RENW001935,Project,
Defra,EA,23/10/2012,Industrial Services,E and B Land and Water,Strategic Management Consultants Ltd,1119215,"31,510.20",Review of Sustainable Economic Level of Leakage - project to run 04.05.12 - 31.03.13,NE47 0HL,,,EBPLW12032,Project,
Defra,EA,16/10/2012,Construction,SW Devon & Cornwall - FCRM,Team Van Oord,1116154,"42,878.27",Works at Exwick Radial Gates,RG14 5QS,,30142735,IMSW001940R,Project,
Defra,EA,11/10/2012,Construction,SW Capital WiP,Team Van Oord,1116045,"62,274.18",Shepton Mallet culvert improvement scheme,RG14 5QS,,30142735,IMSW001385,Project,
Defra,EA,04/10/2012,Construction,AN Capital WiP,Team Van Oord,1113587,"201,424.99",Works at Great Yarmouth compartment wall,RG14 5QS,,30142735,IMAN002418,Project,
Defra,EA,25/10/2012,Construction,SW Capital WiP,Team Van Oord,1120809,"728,158.24",Steart Coastal Management Assessment remedial works,RG14 5QS,,30142735,IMSW001389,Project,
Defra,EA,16/10/2012,Clinical and Medical,NLS Operations Leeds | NLS CARD R&D | NLS Operations Starcross | NLS Operations Nottingham | NLS Central Functions,Thermo Fisher Scientific,1117505,"49,014.59",National Laboratory Service Instrument Maintenance Services,HP2 7GE,,30290115,,Administration,
Defra,EA,09/10/2012,Engineering Goods,SE Capital WiP,Thermo Fisher Scientific,1115223,"39,211.20","National  Design, Supply, Install and Maintenance of Ultrasonic/Electro Magnetic Flow Gauges",CW7 3GA,,30339567,IMSE100146,Administration,
Defra,EA,04/10/2012,Engineering Goods,SE SSD - AEM Monitoring,Thermo Fisher Scientific,1113811,"45,508.06","National  Design, Supply, Install and Maintenance of Ultrasonic/Electro Magnetic Flow Gauges",CW7 3GA,,30339567,,Administration,
Defra,EA,25/10/2012,Fleet,HO Fleet Operations,Tony Hole Marine Ltd,1120606,"176,547.19","Service, inspection, repair & maintenance of non-coded marine vessels",PL9 7HP,,30322647,,Administration,
Defra,EA,02/10/2012,Construction,HO NCPMS Manager,Turner & Townsend Project Management,1112446,"45,332.51",General Professional Advice on the Water and Environment Management Framework,LS18 4CH,,30314194,IMNCPMSNCF,Project,
Defra,EA,25/10/2012,Professional Services Other,NLS SHEQ,United Kingdom Accreditation Service,1120189,"44,902.84",UK Accreditation Service - Annual inspection visit and close-out costs for 2012 - National laboratory service - Nottingham ,TW13 4UN,,,,Administration,
Defra,EA,04/10/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1112404,"50,219.23",Hep Cop Remedial Works - Design & Build Contract. ,EN11 9BX,,30142737,IMNW000252,Project,
Defra,EA,09/10/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1113549,"53,422.81",Hep Cop Remedial Works - Design & Build Contract. ,EN11 9BX,,30142737,IMNW000252,Project,
Defra,EA,04/10/2012,Construction,SE Capital WiP,Volkerstevin Ltd,1113637,"64,667.82",Thames Barrier Pier Fenders,EN11 9BX,,30142737,IMSE500044,Project,
Defra,EA,25/10/2012,Construction,SE Capital WiP,Volkerstevin Ltd,1120610,"68,683.55",Thames Barrier Pier Fenders,EN11 9BX,,30142737,IMSE500044,Project,
Defra,EA,04/10/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1112402,"73,117.94",Pendlebury pumping station works,EN11 9BX,,30142737,IMNW000184,Project,
Defra,EA,16/10/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1117476,"92,678.12",Hey Cop remedial works,EN11 9BX,,30142737,IMNW000252,Project,
Defra,EA,23/10/2012,Construction,NE Capital WiP,Volkerstevin Ltd,1118181,"94,931.20",Barnard Castle Weir Works,EN11 9BX,,30142737,IMNE000197,Project,
Defra,EA,23/10/2012,Construction,NE Capital WiP,Volkerstevin Ltd,1112420,"131,879.66",Barnard Castle Weir Works,EN11 9BX,,30142737,IMNE000197,Project,
Defra,EA,23/10/2012,Construction,TH Capital WiP,Volkerstevin Ltd,1119249,"141,842.98",Thames Barrier Pier cranes replacement,EN11 9BX,,30142737,IMTH000925,Project,
Defra,EA,04/10/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1112419,"431,758.88",Cockermouth Town Flood Alleviation Scheme,EN11 9BX,,30142737,IMNW000190,Project,
Defra,EA,18/10/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1118172,"508,919.80",Cockermouth Town Flood Alleviation Scheme,EN11 9BX,,30142737,IMNW000190,Project,
Defra,EA,25/10/2012,Construction,NE Capital WiP,Volkerstevin Ltd,1118732,"553,524.59",Todmorden & Lower Walsden flood alleviation scheme,EN11 9BX,,30142737,IMNE000616,Project,
Defra,EA,11/10/2012,Construction,AN Capital WiP,VSL Systems UK Ltd,1116313,"76,107.46",Ipswich Ground Anchor Testing,LU1 5AT,,,IMAN002340,Project,
Defra,EA,01/10/2012,Professional Services Other,WA Water and Environment,Welsh Water,1112316,"1,919,734.80","Reservoir Operating Agreement costs associated with Dee, Wye, Tywi, Clwyd, Aled and Dwyfor schemes.",CF3 9WL,,,,Administration,
Defra,EA,16/10/2012,Professional Services Other,NW Ambition Project Manager,West Cumbria Rivers Trust Ltd,1118508,"37,500.00",River Restoration project - West Cumbria payment schedule. 2012/13.,CA3 0JW,,,RENW001935,Project,
Defra,EA,17/10/2012,Professional Services Other,E and B Land and Water,West Cumbria Rivers Trust-Loweswater Care Partnership,1120459,"28,465.00",Improving water quality in Loweswater,CA28 8TP,,,,Project,
Defra,EA,23/10/2012,Travel,NE Yorkshire Area Manager,West Yorkshire Passenger Transport Executive,1118895,"42,867.20",Purchase of Metro Travel Cards. Staff refund the organisation for their discounted card through payroll.,LS1 2DE,,,,Administration,
Defra,EA,25/10/2012,Professional Services Other,E and B Land and Water,Wild Trout Trust,1119831,"85,000.00",Water Framework Directive Conservation and Trout in the Town Project.,PO8 0WZ,,,EBPLW12019,Project,
Defra,EA,02/10/2012,Professional Services Other,WA Northern-AEM - E M Monitoring,Wye & Usk Foundation,1114489,"30,000.00",Usk & Wye Invasives Project Phase 2,LD2 3DD,,,REWA10052,Project,
Defra,EA,23/10/2012,Engineering Goods,NLS Instrumentation,Xylem Analytics UK Ltd,1118191,"119,940.00",Supply of Multiparameter Water Quality Meters,SG6 1FJ,,30240451,NL00000066,Administration,
Defra,EA,11/10/2012,Professional Services Other,MI Capital WiP,York Archaelogical Trust,1115976,"33,888.00",Lower Tame - geophysical survey at Whiteacre Heath. ,YO1 7BX,,,IMMI000978,Project,
Defra,EA,09/10/2012,Construction,NE Capital WiP,Yorkshire Water Services Ltd,1114327,"163,200.00",Yorkshire Water - Water main diversion to enable flood defence works at Mill Beck ,BD3 7YD,,,IMNE000141,Project,
Defra,RBGK,22/10/2012,Planned Maintenance,Defra Royal Botanic Gardens Kew 41019 Planned Maintenance,Turner & Townsend,MS0211295,"83,122.39",Temperate House Project Plan Programme management,,,,,,
Defra,RBGK,16/10/2012,Planned Maintenance,Defra Royal Botanic Gardens Kew 41019 Planned Maintenance,R.C.Cutting & Co. Limited,MS0211158,"76,919.27",Lightning Protection Compliance works ,,,,,,
Defra,RBGK,05/10/2012,Planned Maintenance,Defra Royal Botanic Gardens Kew 41019 Planned Maintenance,Norland,MS0210716,"51,946.16",Wakehurst Stable block - Office refurbishment & fit out,,,,,,
Defra,RBGK,05/10/2012,Electricity,Defra Royal Botanic Gardens Kew 41019 Electricity,EDF Energy,MS0210782,"59,283.39",Supply of Electricity to Kew Gardens for September 2012,,,,,,
Defra,RBGK,22/10/2012,Planned Maintenance,Defra Royal Botanic Gardens Kew 41019 Planned Maintenance,Turner & Townsend,MS0211294,"46,716.00","Extension of professional building services for Kew project support, September 2012",,,,,,
Defra,RBGK,16/10/2012,Office and window cleaning,Defra Royal Botanic Gardens Kew 40981 Office and window cleaning,Design Clean Limited,MS0211099,"42,310.64","Provide cleaning for RBG Kew, including window cleans. September invoice.",,,,,,
Defra,RBGK,29/10/2012,IT and Telecommunicatons,IT and Telecommunicatons,Twin Rock Hosting Limited,MS0209662,"26,730.00",Virtual Server Support and D2D SAN support for IT infrastructure project,,,,,,
Defra,RPA,19/10/2012,IT Outsourced Services,Service Management & SIP Admin,Accenture,3003195419,"401,673.60","ICT Managed Services Charges - Prepayment for Feb (LS, MRT, PDS and DIS)",EC3M 3BD,No,64175 & 64535,SPSS0110 & SIP02000,ADMIN,
Defra,RPA,19/10/2012,IT Outsourced Services,Service Management & SIP Admin,Accenture,3003195420,"47,702.59",ICT Managed Services Charges - Service Evolution III - Oct 2012 Payment,EC3M 3BD,No,64296 & 64424 & 64375 & 64535, SPSS0110 & SIP05000 & SIP11000 & SIP02000,ADMIN,
Defra,RPA,04/10/2012,Vehicles - Lease Costs,Various,Arval,1041188,"56,555.86",Lease vehicle costs - VEHICLE RENTAL FOR SEPT ,SN5 6PE,No,Various,n/a,ADMIN,
Defra,RPA,29/10/2012,Vehicles - Lease Costs,Various,Arval,1042871,"57,352.60",Lease vehicle costs - VEHICLE RENTAL FOR OCT,SN5 6PE,No,Various,n/a,ADMIN,
Defra,RPA,10/10/2012,Contractor Costs,CAP DP (FOP),Badenock & Clark,4296973,"44,074.80",Future Options Programme (Common Agricultural Policy) Contractor Costs for period 15/6/12 to 28/9/12,W1T 5AE,No,64233,FOP01000,ADMIN,
Defra,RPA,23/10/2012,Contractor Costs,CAP DP (FOP),Badenock & Clark,4285226,"100,800.00",Future Options Programme (Common Agricultural Policy) Contractor Costs for period 03/6/12 to 01/8/12,W1T 5AE,No,64122,FOP01000 ,ADMIN,
Defra,RPA,23/10/2012,Contractor Costs,CAP DP (FOP),Badenock & Clark,4286021,"31,500.00",Future Options Programme (Common Agricultural Policy) Contractor Costs for period 02/8/12 to 24/8/12,W1T 5AE,No,64122,FOP01000,ADMIN,
Defra,RPA,12/10/2012,IT Outsourced Services,Service Management,Cable & Wireless,UK1307379/UK10/102012/5498,"25,925.28",Telecoms Services,RG12 1XL,No,64004 & 64398 & 64133,TLMS0100 & TLMS0160,ADMIN,
Defra,RPA,15/10/2012,IT Outsourced Services,Service Management,Cable & Wireless,UK13073136/UK10/102012/3730,"53,768.36",Telecoms Services,RG12 1XL,No,64133,COMS0130  ,ADMIN,
Defra,RPA,04/10/2012,Supplier Contractors,Chief Executive's Office,Deloitte & Touche,1110846874,"337,696.80",For professional services rendered,MK9 1FD,No,64373,n/a,ADMIN,
Defra,RPA,05/10/2012,Supplier Contractors ,Programmes & Projects,Deloitte & Touche,2410059195,"150,228.00",For professional services rendered,MK9 1FD,No,64091,FOP01000,ADMIN,
Defra,RPA,04/10/2012,IT Outsourced Services,Service Management,DSGi Business,11505693,"75,834.00",Service Charge for UTC Support from 01/4/12 to 31/3/13 - September 2012,BL9 7BJ,No,64069,OFFS0125,ADMIN,
Defra,RPA,17/10/2012,Defra Estates -Depreciation/Establishment and Service Charges,Sustainable Workplace Management,DTZ,38164,"30,251.82",Carlisle Facilities Management Core Services 01/10/2012 - 31/10/2012 Recharge of Core facilities managment October 2012,B4 6AJ,No,64261,n/a,ADMIN,
Defra,RPA,17/10/2012,Defra Estates - Depreciation/Establishment and Service Charges,Sustainable Workplace Management,DTZ,38166,"31,255.97",Northallerton Faciliation Management Core Services 01/10/2012 - 31/10/2012 Recharge of Core facilities management October 2012,B4 6AJ,No,64261,n/a,ADMIN,
Defra,RPA,17/10/2012,Defra Estates -Depreciation/Establishment and Service Charges,Sustainable Workplace Management,DTZ,38217,"47,558.59",Workington Facilities Management Core Services 01/10/2012 - 31/10/2012 Recharge of Core facilities managment October 2012,B4 6AJ,No,64261,n/a,ADMIN,
Defra,RPA,17/10/2012,Defra Estates -Depreciation/Establishment and Service Charges,Sustainable Workplace Management,DTZ,38235,"29,594.91",Reading Facilities Management Core Services 01/10/2012 - 31/10/2012 Recharge of Core facilities management October 2012,B4 6AJ,No,64261,n/a,ADMIN,
Defra,RPA,17/10/2012,Defra Estates -Depreciation/Establishment and Service Charges,Sustainable Workplace Management,DTZ,36616,"25,300.97",Exeter Facilities Management Core Services 01/10/2012 - 31/10/2012 Recharge of Core facilities management April - July 2012-Sustainable Workplace Management - Clyst House April - July 2012,B4 6AJ,No,64261,n/a,ADMIN,
