"Invoices by Value with PO Details   Report Name : DH-AP-010-Invoices by Value  Parameter : GL Date Start : '01/06/2015' , GL Date End : '30/06/2015' , Min Invoice Amount : '25000' , Max Invoice Amount : 'ALL' , Include Recoverable VAT : 'N'                       Date : 01/07/2015 11.24.47 AM",,,,,,,,,,,,,
,,,,,,,,,,,,,
Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health,Department of Health,10/06/2015,Policy Payments,DG: PHD,NHS ENGLAND CBA033,7000015025,"89,167.20",Funding for the provision of Regional Prevent Co-Ordinators - 2014/15 FY,LS2 7UE,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ERS-540634-106394,"89,062.00",HTA Researcher Lead,CV2 2DX,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,PORTSMOUTH HOSPITAL NHS TRUST,ERS-540572-106387,"88,630.04",HTA Researcher Lead,PO6 3LY,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-540529-106404,"88,253.79",HTA Researcher Lead,EC1V 2PD,PUBLIC,,,
Department of Health,Department of Health,23/06/2015,Other creditors (ST),DG: Holding CT Core,THE SOLENT NHS TRUST R1C,MONEY TRANSFERRED JUNE 15,"87,890.53",,SO16 4XE,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,DEVON PARTNERSHIP NHS TRUST,ERS-540473-106440,"86,609.00",Programme Grants for NHS Trusts,EX2 5DW,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,BARTS HEALTH NHS TRUST,ERS-540430-106526,"86,339.00",Programme Grants for NHS Trusts,E1 8PR,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-539871-104633,"86,151.00",CRFs - CRII,BR3 3BX,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-540441-106363,"85,873.00",Programme Grants for NHS Trusts,WF3 1WE,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,ERS-540429-106379,"84,733.33",Invention for Innovation,S75 2PY,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ERS-540634-106394,"84,572.00",Programme Grants for NHS Trusts,CV2 2DX,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,ERS-540551-106420,"84,048.00",Programme Grants for NHS Trusts,NE12 8EW,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-539767-104596,"83,333.00",Biomedical Units,CB2 2QQ,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-539871-104633,"83,333.00",Biomedical Units,BR3 3BX,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-539879-104626,"83,333.00",Biomedical Units,NE7 7DN,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-539886-104622,"83,333.00",Biomedical Units,NW1 2BX,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-539893-104639,"83,333.00",Biomedical Units,LE5 4QF,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-539893-104639,"83,333.00",Biomedical Units,LE5 4QF,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-540598-106426,"83,088.21",EME - ( NETSCC ),BR3 3BX,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-540618-106418,"82,933.00",Programme Grants for NHS Trusts,NE7 7DN,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,THE CHRISTIE NHS FOUNDATION TRUST,ERS-539878-104587,"81,818.00",CRFs - CRII,M20 4BX,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ERS-540600-106423,"80,838.90",HTA Commissioned Research,TS4 3BW,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-540426-106367,"80,236.56",HTA Researcher Lead,L12 2AP,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ERS-540448-106519,"80,115.00",Programme Grants for NHS Trusts,NW1 0PE,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,SOUTH WEST LONDON AND ST GEORGES MENTAL HEALTH NHS TRUST,ERS-540603-106410,"80,000.00",Programme Grants for NHS Trusts,SW17 7DJ,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-540633-106362,"79,174.00",Programme Grants for NHS Trusts,BS99 1YF,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,EAST LONDON NHS FOUNDATION TRUST,ERS-540480-106438,"78,806.00",Programme Grants for NHS Trusts,E1 1RD,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-540544-106398,"78,381.00",Programme Grants for NHS Trusts,NR4 7UY,PUBLIC,,,
Department of Health,Department of Health,19/06/2015,Research & development,DG: RDD,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ERS-540108-105382,"78,206.00",Programme Grants for NHS Trusts,CV2 2DX,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ERS-539892-104606,"78,187.00",Research Capability Funding (STANDARD),CV2 2DX,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-540562-106501,"67,351.80",HTA Commissioned Research,OX1 2XN,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,ERS-539823-104675,"67,044.00",Clinician Scientist Awards,M13 9PL,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-540628-106493,"66,863.79",HTA Commissioned Research,WC1E 6BT,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-539887-104673,"66,830.00",Clinician Scientist Awards,WC1E 6BT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-540505-106392,"76,973.22",HTA Commissioned Research,SE5 9RS,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-540574-106503,"66,825.91",HS & DR,E1 2AX,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-540520-106492,"66,421.99",Commissioned EME,L69 3BX,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,KEELE UNIVERSITY OF,ERS-540502-106482,"66,351.69",HTA Commissioned Research,ST5 5BG,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-540506-106484,"66,337.50",HTA Commissioned Research,SE1 8WA,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,KEELE UNIVERSITY OF,ERS-540502-106482,"66,299.91",HTA Researcher Lead,ST5 5BG,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,YORK UNIVERSITY OF,ERS-540644-106514,"66,034.80",HTA Researcher Lead,YO10 5DD,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,PUBLIC HEALTH ENGLAND PHE033,ERS-540573-106529,"76,912.72",HTA Commissioned Research,NG5 1PB,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,DUNDEE UNIVERSITY OF,ERS-540474-106470,"65,950.67",NIHR Public Health Research ( NETSCC ),DD1 4HN,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-540446-106466,"65,910.56",HTA Researcher Lead,CB2 1TN,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-540607-106507,"65,903.00",EME - ( NETSCC ),SO17 1BJ,PUBLIC,,,
Department of Health,Department of Health,08/06/2015,Policy Payments,DG: PHD,NHS ENGLAND CBA033,7000015101,"75,924.00",Funding for the provision of Regional Prevent Co-Ordinators - 2014/15 FY,LS2 7UE,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,GLASGOW UNIVERSITY OF,ERS-540486-106477,"65,883.66",NIHR Public Health Research ( NETSCC ),G12 8QQ,PUBLIC,,,
Department of Health,Department of Health,01/06/2015,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,HAFS-18482,"75,000.00",,SN3 6BB,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ERS-540634-106394,"74,725.14",HTA Commissioned Research,CV2 2DX,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-540584-106408,"74,349.00",Programme Grants for NHS Trusts,L7 8XP,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,THE WALTON CENTRE NHS FOUNDATION TRUST,ERS-540623-106378,"73,963.00",Programme Grants for NHS Trusts,L9 7LJ,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-540628-106493,"65,841.97",EME - ( NETSCC ),WC1E 6BT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,ERS-540554-106499,"65,643.75",HTA Commissioned Research,NG7 2RD,PUBLIC,,,
Department of Health,Department of Health,18/06/2015,Cleaning: contract,DG: GOAD,EMCOR FACILITIES SERVICES LTD,00376732RI,"23,198.26",Cleaning ,SO53 3YE,LARGE,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,LEICESTER UNIVERSITY OF,ERS-539817-104671,"65,612.00",Clinician Scientist Awards,LE1 7RH,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-540607-106507,"65,142.87",HTA Commissioned Research,SO17 1BJ,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,NORTH BRISTOL NHS TRUST,ERS-539841-104634,"73,944.00",Research Capability Funding (STANDARD),BS1 2NP,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,NHS Cambridgeshire and Peterborough CCG 06H,ERS-540536-106533,"73,909.00",Programme Grants for NHS Trusts,CB2 8FH,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-539847-104598,"64,787.00",Health Technology Co-operatives,NG3 6AA,PUBLIC,,,
Department of Health,Department of Health,19/06/2015,Research & development,DG: RDD,OPEN UNIVERSITY,ERS-540104-105395,"64,588.48",HTA Commissioned Research,MK7 6BT,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-539887-104673,"63,923.00",NIHR Fellowships,WC1E 6BT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-540506-106484,"63,667.92",Commissioned EME,SE1 8WA,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-540562-106501,"63,526.20",EME - ( NETSCC ),OX1 2XN,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-540443-106464,"63,388.45",NIHR Public Health Research ( NETSCC ),BS8 1TH,PUBLIC,,,
Department of Health,Department of Health,19/06/2015,Research & development,DG: RDD,KENT UNIVERSITY OF,ERS-540110-105392,"63,350.59",HS & DR,CT2 7NZ,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-540523-106479,"62,887.54",HTA Researcher Lead,WC1E 7HT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-540523-106479,"62,774.40",HTA Researcher Lead,WC1E 7HT,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,ERS-539827-104677,"62,685.00",Professorship Awards,NE1 7RU,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-540506-106484,"62,667.84",EME - ( NETSCC ),SE1 8WA,PUBLIC,,,
Department of Health,Department of Health,05/06/2015,Other Admin expenditure,DG: Holding CT Core,NHS PROPERTY SERVICES LTD,BK TRANSFER,"73,011.84",,SE1 6LH,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ERS-540634-106394,"72,881.25",HTA Commissioned Research,CV2 2DX,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-539879-104626,"72,727.00",CRFs - CRII,NE7 7DN,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-540490-106389,"72,726.00",Programme Grants for NHS Trusts,SE1 9RT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,HEART OF ENGLAND NHS FOUNDATION TRUST,ERS-540491-106411,"71,930.34",HTA Commissioned Research,B9 5TA,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,NORTH EAST LONDON NHS FOUNDATION TRUST,ERS-540547-106365,"70,000.00",Programme Grants for NHS Trusts,CM8 2TL,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,CARDIFF UNIVERSITY,ERS-540451-106467,"62,364.53",NIHR Public Health Research ( NETSCC ),CF24 0DE,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,LANCASTER UNIVERSITY,ERS-540508-106487,"62,037.00",PROJECTS,LA1 4YT,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,ABERDEEN UNIVERSITY OF,ERS-540425-106459,"61,956.90",HTA Researcher Lead,AB24 3FX,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-540574-106503,"61,942.11",HTA Researcher Lead,E1 2AX,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-540595-106506,"61,937.64",HTA Commissioned Research,S10 2UH,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,NHS NORTH STAFFORDSHIRE CCG 05G,ERS-540540-106535,"69,728.00",Programme Grants for NHS Trusts,ST5 1QG,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-539859-104597,"69,423.00",Research Capability Funding (STANDARD),EX2 5DW,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-540441-106363,"69,304.00",Programme Grants for NHS Trusts,WF3 1WE,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-539815-104620,"69,251.00",NIHR Diagnostic Evidence Cooperatives,LS9 7TF,PUBLIC,,,
Department of Health,Department of Health,19/06/2015,Outsourcing Contract,DG: SFNHS,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,E0038765,"68,463.00",3 year national clinical programme across 10 categories - March 15 to October 15 - (up to 8 month review gateway).,HA7 4LP,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-539762-104583,"68,453.00",Research Capability Funding (STANDARD),WF3 1WE,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-540445-106382,"68,148.00",Programme Grants for NHS Trusts,CB2 2QQ,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,DERBY HOSPITALS NHS FOUNDATION TRUST,ERS-540472-106421,"68,023.83",HTA Researcher Lead,DE1 2QS,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,CITY UNIVERSITY LONDON,ERS-540454-106468,"61,866.78",HS & DR,EC1V 0HB,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-540438-106463,"61,804.44",HTA Commissioned Research,B15 2TT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-540607-106507,"61,652.25",HTA Commissioned Research,SO17 1BJ,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,ERS-539823-104675,"61,647.00",Clinician Scientist Awards,M13 9PL,PUBLIC,,,
Department of Health,Department of Health,02/06/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-539370-104363,"61,581.97",Health Economics Unit,B15 2TT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-540628-106493,"61,490.00",Invention for Innovation,WC1E 6BT,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-539761-104657,"60,567.00",NIHR Fellowships,B15 2TT,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-540446-106466,"60,347.94",HTA Commissioned Research,CB2 1TN,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-540580-106417,"67,989.87",EME - ( NETSCC ),UB9 6JH,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-539849-104630,"67,969.00",CRFs - CRII,OX3 7HE,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-540562-106501,"59,939.16",HTA Commissioned Research,OX1 2XN,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,NHS NOTTINGHAM CITY CCG 04K,ERS-540541-106531,"67,619.00",Programme Grants for NHS Trusts,WF3 1WE,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,NHS Cambridgeshire and Peterborough CCG 06H,ERS-540536-106533,"67,336.38",HS & DR,CB2 8FH,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-540552-106442,"67,075.63",HTA Researcher Lead,NG7 2UK,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-540453-106431,"66,976.00",HTA Researcher Lead,M13 0JR,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,NHS OXFORDSHIRE CCG 10Q,ERS-539837-104698,"66,190.00",Research Capability Funding (STANDARD),OX4 2LH,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,ERS-540564-106381,"66,138.07",HTA Commissioned Research,CB3 8RE,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,ERS-540427-106428,"66,137.00",Programme Grants for NHS Trusts,BA1 3QE,PUBLIC,,,
Department of Health,Department of Health,24/06/2015,Publicity & advertising,DG: SCLGCP,PUBLIC HEALTH ENGLAND PHE033,6133673,"65,600.00",[21] Public Health England - Public Awareness Campaign phase 1 & 2,SW1W 9SZ,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-540506-106484,"59,404.20",HS & DR,SE1 8WA,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-540515-106489,"58,965.09",HTA Commissioned Research,LS2 9JT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-540628-106493,"58,850.76",EME - ( NETSCC ),WC1E 6BT,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,CAMBRIDGE UNIVERSITY OF,ERS-539769-104660,"58,711.00",Clinician Scientist Awards,CB2 1TN,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,LEICESTER UNIVERSITY OF,ERS-540517-106490,"58,689.10",HTA Commissioned Research,LE1 7RH,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-540497-106481,"58,665.77",HS & DR,SW7 2AZ,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-540628-106493,"58,590.23",HTA Researcher Lead,WC1E 6BT,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-540438-106463,"58,260.24",HTA Commissioned Research,B15 2TT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,WARWICK UNIVERSITY OF,ERS-540641-106513,"58,034.00",PROJECTS,CV4 7AL,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-540628-106493,"57,987.09",HTA Commissioned Research,WC1E 6BT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-540607-106507,"57,333.76",HTA Commissioned Research,SO17 1BJ,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-540506-106484,"57,154.80",EME - ( NETSCC ),SE1 8WA,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,KINGS COLLEGE LONDON,ERS-540506-106484,"57,080.82",HTA Researcher Lead,SE1 8WA,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-540607-106507,"57,036.54",HS & DR,SO17 1BJ,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,STIRLING UNIVERSITY OF,ERS-540611-106509,"56,229.00",NIHR Public Health Research ( NETSCC ),FK9 4LA,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,ERS-540554-106499,"55,889.00",PROJECTS,NG7 2RD,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,GLASGOW CALEDONIAN UNIVERSITY,ERS-540485-106522,"55,632.21",HTA Researcher Lead,G4 0BA,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,LEICESTER UNIVERSITY OF,ERS-539817-104671,"55,601.00",NIHR Fellowships,LE1 7RH,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,BRISTOL UNIVERSITY OF,ERS-540443-106464,"55,495.00",Cancer - Prostate,BS8 1TH,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-540628-106493,"55,352.46",HTA Commissioned Research,WC1E 6BT,PUBLIC,,,
Department of Health,Department of Health,15/06/2015,Research & development,DG: RDD,LEEDS UNIVERSITY OF,ERS-539816-104670,"55,322.00",Clinician Scientist Awards,LS2 9JT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-540628-106493,"55,250.00",PROJECTS,WC1E 6BT,PUBLIC,,,
Department of Health,Department of Health,29/06/2015,Research & development,DG: RDD,BIRMINGHAM UNIVERSITY OF,ERS-540438-106463,"55,241.10",NIHR Public Health Research ( NETSCC ),B15 2TT,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-540529-106404,"64,947.25",EME - ( NETSCC ),EC1V 2PD,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-540557-106422,"64,907.00",Invention for Innovation,OX3 7HE,PUBLIC,,,
Department of Health,Department of Health,30/06/2015,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-540598-106426,"64,433.19",HTA Commissioned Research,BR3 3BX,PUBLIC,,,
