Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,School Formation and Investment Group,PROLOG,4000030197,143.28
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CONTRACT PROGRAMME EXPENDITURE,Workforce Group Young People Workforce,PROLOG,4000030197,144.11
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Curriculum and Pupil Well Being Curriculum Unit,PROLOG,4000030197,144.25
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MISCELLANEOUS EXPENDITURE,14 - 19 Reform Participation and Attainment,PROLOG,4000030197,150.77
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Children and Families Child Well Being Group,PROLOG,4000030197,153.54
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,PROLOG,4000030197,156.39
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CONTRACT PROGRAMME EXPENDITURE,Children and Families Group,PROLOG,4000030197,158.69
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MISCELLANEOUS EXPENDITURE,Children and Families Early Years Extended Schools and Special Needs,PROLOG,4000030197,164.16
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,PROFESSIONAL FEES,School Standards Group,PROLOG,4000030197,165.37
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MISCELLANEOUS EXPENDITURE,Children and Families Supporting Delivery Group,PROLOG,4000030197,166.45
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MANAGEMENT CONSULTANCY,Children and Families Group,PROLOG,4000030197,172.5
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MISCELLANEOUS EXPENDITURE,Children and Families Supporting Delivery Group,PROLOG,4000030197,175.22
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,School Resources Group,PROLOG,4000030197,181.9
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,PRINTING STATIONERY IT & CONSUMABLES,School Resources Group,PROLOG,4000030197,191.58
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,PRINTING STATIONERY IT & CONSUMABLES,Children and Families Child Well Being Group,PROLOG,4000030197,191.89
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Curriculum and Pupil Well Being Curriculum Unit,PROLOG,4000030197,198.6
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,14 - 19 Reform Qualification Standards and Reform,PROLOG,4000030197,198.98
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,PROLOG,4000030197,200.62
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,PROLOG,4000030197,205.32
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Supporting Children and Young People Youth Task Force,PROLOG,4000030197,214.87
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Children and Families Group,PROLOG,4000030197,215.38
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MISCELLANEOUS EXPENDITURE,Children and Families Early Years Extended Schools and Special Needs,PROLOG,4000030197,222.31
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,14 - 19 Reform Qualification Standards and Reform,PROLOG,4000030197,224.09
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Children and Families Group,PROLOG,4000030197,236.58
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CONTRACT PROGRAMME EXPENDITURE,Children and Families Safeguarding Group,PROLOG,4000030197,249.14
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MISCELLANEOUS EXPENDITURE,Children and Families Early Years Extended Schools and Special Needs,PROLOG,4000030197,252.04
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MISCELLANEOUS EXPENDITURE,Supporting Children and Young People Community Cohesion,PROLOG,4000030197,252.32
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,PRINTING STATIONERY IT & CONSUMABLES,Children and Families Early Years Extended Schools and Special Needs,PROLOG,4000030197,255.59
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,14 - 19 Reform Young People Guidance,PROLOG,4000030197,262.3
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,14 - 19 Reform Qualification Standards and Reform,PROLOG,4000030197,267.33
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Workforce Group Young People Workforce,PROLOG,4000030197,272.47
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MISCELLANEOUS EXPENDITURE,Curriculum and Pupil Well Being Curriculum Unit,PROLOG,4000030197,272.61
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,PRINTING STATIONERY IT & CONSUMABLES,Children and Families Group,PROLOG,4000030197,305.29
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MISCELLANEOUS EXPENDITURE,Children and Families Early Years Extended Schools and Special Needs,PROLOG,4000030197,333.09
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Communications Strategy and Insight Group,PROLOG,4000030197,357.96
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Children and Families Improving Information Sharing and Management Group,PROLOG,4000030197,367.19
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Marketing Group,PROLOG,4000030197,367.33
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Curriculum and Pupil Well Being Curriculum Unit,PROLOG,4000030197,375.48
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MISCELLANEOUS EXPENDITURE,Children and Families Group,PROLOG,4000030197,397.58
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MISCELLANEOUS EXPENDITURE,14 - 19 Reform Qualification Standards and Reform,PROLOG,4000030197,463.37
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,PROLOG,4000030197,512.96
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Children and Families Group,PROLOG,4000030197,529.09
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,School Formation and Investment Group,PROLOG,4000030197,553.03
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Supporting Children and Young People as Risk,PROLOG,4000030197,558.96
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,School Standards Group,PROLOG,4000030197,566.22
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Talent And Enterprise Taskforce Group,PROLOG,4000030197,588
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,School Standards Group,PROLOG,4000030197,590
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CONTRACT PROGRAMME EXPENDITURE,Children and Families Safeguarding Group,PROLOG,4000030197,596.61
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Supporting Children and Young People Youth Task Force,PROLOG,4000030197,597.04
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,School Formation and Investment Group,PROLOG,4000030197,604.96
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CONTRACT PROGRAMME EXPENDITURE,Children and Families Safeguarding Group,PROLOG,4000030197,619.81
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,School Standards Group,PROLOG,4000030197,621.14
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Children and Families Early Years Extended Schools and Special Needs,PROLOG,4000030197,631.91
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,PRINTING STATIONERY IT & CONSUMABLES,School Standards Group,PROLOG,4000030197,641.25
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CONTRACT PROGRAMME EXPENDITURE,Children and Families Safeguarding Group,PROLOG,4000030197,653.02
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Supporting Children and Young People Community Cohesion,PROLOG,4000030197,653.6
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Talent And Enterprise Taskforce Group,PROLOG,4000030197,769.78
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MANAGEMENT CONSULTANCY,Children and Families Group,PROLOG,4000030197,802.79
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Children and Families Group,PROLOG,4000030197,805
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MISCELLANEOUS EXPENDITURE,Supporting Children and Young People as Risk,PROLOG,4000030197,841.48
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,School Standards Group,PROLOG,4000030197,891.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Curriculum and Pupil Well Being Improving Behaviour and Attendance Unit,PROLOG,4000030197,900.06
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,School Standards Group,PROLOG,4000030197,975.73
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Curriculum and Pupil Well Being Improving Behaviour and Attendance Unit,PROLOG,4000030197,995.48
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MISCELLANEOUS EXPENDITURE,Supporting Children and Young People Youth Task Force,PROLOG,4000030197,1067.56
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Curriculum and Pupil Well Being Improving Behaviour and Attendance Unit,PROLOG,4000030197,1073.79
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Workforce Group Young People Workforce,PROLOG,4000030197,1146.6
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,School Performance and Reform Group,PROLOG,4000030197,1164.49
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Children and Families Group,PROLOG,4000030197,1276.85
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Curriculum and Pupil Well Being Unit,PROLOG,4000030197,1286.06
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Curriculum and Pupil Well Being,PROLOG,4000030197,1297.32
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,School Standards Group,PROLOG,4000030197,1433.72
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MISCELLANEOUS EXPENDITURE,Children and Families Safeguarding Group,PROLOG,4000030197,1573.15
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Corporate and Internal Communications Group,PROLOG,4000030197,1762.5
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CONTRACT PROGRAMME EXPENDITURE,Curriculum and Pupil Well Being Curriculum Unit,PROLOG,4000030197,1835.02
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Curriculum and Pupil Well Being Curriculum Unit,PROLOG,4000030197,1978.03
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Children and Families Early Years Extended Schools and Special Needs,PROLOG,4000030197,2218.06
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MISCELLANEOUS EXPENDITURE,"Strategic Analysis, Research and Policy Impact Group",PROLOG,4000030197,2233.32
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Children and Families Child Well Being Group,PROLOG,4000030197,2353.18
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Children and Families Safeguarding Group,PROLOG,4000030197,2394.06
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Curriculum and Pupil Well Being Improving Behaviour and Attendance Unit,PROLOG,4000030197,2580.56
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Curriculum and Pupil Well Being Curriculum Unit,PROLOG,4000030197,2603.31
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CONFERENCES AND MEETINGS,Corporate Services Strategy and Performance,PROLOG,4000030197,2940.44
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,School Standards Group,PROLOG,4000030197,2987
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,PRINTING STATIONERY IT & CONSUMABLES,Workforce Group Young People Workforce,PROLOG,4000030197,3159.14
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,14 - 19 Reform Young People Guidance,PROLOG,4000030197,3167.88
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MISCELLANEOUS EXPENDITURE,Children and Families Early Years Extended Schools and Special Needs,PROLOG,4000030197,3619.61
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Corporate and Internal Communications Group,PROLOG,4000030197,4395.16
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MISCELLANEOUS EXPENDITURE,14 - 19 Reform Qualification Standards and Reform,PROLOG,4000030197,4775.43
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Corporate and Internal Communications Group,PROLOG,4000030197,5434.39
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MISCELLANEOUS EXPENDITURE,Children and Families Safeguarding Group,PROLOG,4000030197,5768.21
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MISCELLANEOUS EXPENDITURE,Children and Families Early Years Extended Schools and Special Needs,PROLOG,4000030197,6305.19
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Workforce Group Children and Families Workforce,PROLOG,4000030197,6697.04
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MISCELLANEOUS EXPENDITURE,Children and Families Improving Information Sharing and Management Group,PROLOG,4000030197,7246.31
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,MISCELLANEOUS EXPENDITURE,Children and Families Safeguarding Group,PROLOG,4000030197,7778.65
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Commercial Group EFM,PROLOG,4000030197,8111.8
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Children and Families Supporting Delivery Group,PROLOG,4000030197,8758.72
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,PROLOG,4000030197,10944.05
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Children and Families Group,PROLOG,4000030197,14713.41
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,PROLOG,4000030197,15692.84
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Commercial Group Shared Services and Children and Young People,PROLOG,4000030197,17485
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,COMMUNICATIONS & PUBLICITY,Children and Families Safeguarding Group,PROLOG,4000030197,125330.22
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CONTRACT PROGRAMME EXPENDITURE,Children and Families Early Years Extended Schools and Special Needs,ROYAL COLLEGE OF SPEECH & LANGUAGE THERAPISTS,4000030201,45792.65
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CONTRACT PROGRAMME EXPENDITURE,Children and Families Early Years Extended Schools and Special Needs,SERCO LTD,4000030207,25352
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CONTRACT PROGRAMME EXPENDITURE,Children and Families Supporting Delivery Group,THE LEARNING TRUST,4000030214,49096.24
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,IS/IT,Chief Information Officer Group,UFI LIMITED,4000030219,162914.26
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/07/2010,CURRENT GRANTS,Children and Families Group,YOUNG MINDS,4000030224,110220
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,I CAN CHARITY,1000233,571585.41
DEPARTMENT FOR EDUCATION,TEACHERS PENSION SCHEME,20/07/2010,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000242,40495966.78
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,GRANT IN AID,Children and Families Child Well Being Group,OFFICE OF THE CHILDRENS COMMISSIONER,2000183,169057.14
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,CONTRACT PROGRAMME EXPENDITURE,Curriculum and Pupil Well Being Curriculum Unit,ASSOCIATION FOR PHYSICAL EDUCATION,4000030268,32781
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,MISCELLANEOUS EXPENDITURE,"Strategic Analysis, Research and Policy Impact Group",BMRB LIMITED,4000030271,167092.05
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,CURRENT GRANTS,Supporting Children and Young People Group Activities and Engagement,BRISTOL CITY COUNCIL,4000030272,64950
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,IS/IT,Children and Families Improving Information Sharing and Management Group,CAPGEMINI UK PLC,4000030274,532997
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,CONTRACT PROGRAMME EXPENDITURE,School Standards Group,CAPITA BUSINESS SERVICES LTD,4000030275,776565.73
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,Children and Families Supporting Delivery Group,CARLSON WAGONLIT TRAVEL,4000030277,-1034.49
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,Young People  Schools Children and Young People Group,CARLSON WAGONLIT TRAVEL,4000030277,-746.92
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000030277,-480.68
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,School Performance and Reform Office of the Schools Commissioner,CARLSON WAGONLIT TRAVEL,4000030277,-449.02
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,Children and Families Supporting Delivery Group,CARLSON WAGONLIT TRAVEL,4000030277,-386.75
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000030277,-340.78
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000030277,-320.08
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,Children and Families Supporting Delivery Group,CARLSON WAGONLIT TRAVEL,4000030277,-277.74
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,Children and Families Supporting Delivery Group,CARLSON WAGONLIT TRAVEL,4000030277,-260.86
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000030277,-239.67
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000030277,-236.05
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000030277,-224.25
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000030277,-192.43
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,Children and Families Supporting Delivery Group,CARLSON WAGONLIT TRAVEL,4000030277,-173.33
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,Commercial Group Strategic Functions,CARLSON WAGONLIT TRAVEL,4000030277,-165.31
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000030277,-149.58
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,Children and Families Group,CARLSON WAGONLIT TRAVEL,4000030277,-147.58
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,School Formation and Investment Group,CARLSON WAGONLIT TRAVEL,4000030277,-127.46
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,Commercial Group EFM,CARLSON WAGONLIT TRAVEL,4000030277,-115.56
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,Customer Contact and Business Development Group,CARLSON WAGONLIT TRAVEL,4000030277,-114.98
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,Children and Families Group,CARLSON WAGONLIT TRAVEL,4000030277,-99.82
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,Commercial Group,CARLSON WAGONLIT TRAVEL,4000030277,-93.89
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000030277,-66.81
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,Young People  Directorate Apprenticeships Group,CARLSON WAGONLIT TRAVEL,4000030277,-63.91
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,Young People Workforce Group,CARLSON WAGONLIT TRAVEL,4000030277,-56.12
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,Children and Families Safeguarding Group,CARLSON WAGONLIT TRAVEL,4000030277,-49.35
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,Children and Families Early Years Extended Schools and Special Needs,CARLSON WAGONLIT TRAVEL,4000030277,-46.15
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000030277,-44.51
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000030277,-27.6
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000030277,-22.74
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,School Performance and Reform Group,CARLSON WAGONLIT TRAVEL,4000030277,-17.93
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,Private Office ,CARLSON WAGONLIT TRAVEL,4000030277,-15.08
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/07/2010,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000030277,-8.5
