Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description, Total 
Ministry of Defence,Defence Science and Technology Laboratory,29/11/2013,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000156030 - 00174728,Sub Contracted Work,"51,895.00"
Ministry of Defence,Ministry of Defence,06/11/2013,Spend on Inventory - General,Defence Equipment & Support,SEYNTEX NV,CH61 1BE,269702,Spend on Inventory - General,"51,870.00"
Ministry of Defence,Defence Science and Technology Laboratory,01/11/2013,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000155462 - 00168618,Sub Contracted Work,"51,819.00"
Ministry of Defence,Ministry of Defence,25/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,OX25 1LP,277717,Equipment support project costs,"51,733.00"
Ministry of Defence,Ministry of Defence,25/11/2013,Rent and rates,Defence Infrastructure Organisation ,FYLDE BOROUGH COUNCIL,FY8 1LW,277669,Rent buildings - non civil estate property and married quarter property,"51,710.84"
Ministry of Defence,Ministry of Defence,29/11/2013,Rent and rates,Defence Infrastructure Organisation ,ACIS GROUP LIMITED,DN21 1GG,279575,Rent buildings - non civil estate property and married quarter property,"51,600.00"
Ministry of Defence,Ministry of Defence,29/11/2013,Service and civilian recruitment,Air Command,M-INTEGRATED SOLUTIONS PLC,TW8 9LY,280005,Service recruitment excluding recruitment related external assistance,"51,593.00"
Ministry of Defence,Ministry of Defence,20/11/2013,Fuel for military use,Air Command,CEPSA GIBRALTAR LTD,,274980,Aviation fuel casual uplift consumed,"51,578.74"
Ministry of Defence,Ministry of Defence,22/11/2013,Estate management,Defence Infrastructure Organisation ,NAVY ARMY AND AIR FORCE INSTITUES (THE),DL1 1YN,276337,Estate + facilities management services - accommodation inventory + service,"51,483.24"
Ministry of Defence,Ministry of Defence,06/11/2013,Payment of utilities,Defence Infrastructure Organisation ,MABANAFT DEUTSCHLAND GMBH,,5000104041,Utilities consumed - heating oil,"51,328.57"
Ministry of Defence,Ministry of Defence,15/11/2013,Fuel for military use,Air Command,COBHAM FLIGHT INSPECTION  LIMITED,BH23 6NE,179422,Aviation fuel casual uplift consumed,"51,196.58"
Ministry of Defence,Defence Science and Technology Laboratory,29/11/2013,Energy & Utility,Infrastructure,EDF ENERGY CUSTOMERS PLC,,V - 0000002739 - 00174743,Energy & Utility,"51,193.76"
Ministry of Defence,Ministry of Defence,08/11/2013,Inventory Accruals,Defence Equipment & Support,PSM INSTRUMENTATION LIMITED,RH16 1TW,270777,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"51,181.06"
Ministry of Defence,Defence Science and Technology Laboratory,29/11/2013,Capital Asset expenditure,Infrastructure,STERIA LIMITED,,V - 9000156014 - 00174821,Capital Asset expenditure,"50,824.69"
Ministry of Defence,Ministry of Defence,25/11/2013,Rent and rates,Defence Infrastructure Organisation ,THREE RIVERS DISTRICT COUNCIL,WD3 1RL,278123,Rent buildings - non civil estate property and married quarter property,"50,797.30"
Ministry of Defence,Ministry of Defence,25/11/2013,Rent and rates,Defence Infrastructure Organisation ,STAFFORD BOROUGH COUNCIL,ST16 3AQ,278083,Rent buildings - non civil estate property and married quarter property,"50,781.46"
Ministry of Defence,Ministry of Defence,11/11/2013,Fees for professional services,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,271050,Fees for professional services excluding legal fees,"50,779.25"
Ministry of Defence,Ministry of Defence,03/11/2013,Estate management,Head Office & Corporate Services,Unique Catering Services Ltd.,,CO002,Estate + facilities management services - accommodation inventory + service,"50,764.83"
Ministry of Defence,Defence Science and Technology Laboratory,15/11/2013,Sub Contracted Work,Operations,UNIVERSITY OF OXFORD,,V - 9000155710 - 00171459,Sub Contracted Work,"50,750.15"
Ministry of Defence,Ministry of Defence,14/11/2013,Spend on Inventory - General,Defence Equipment & Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,272783,Spend on Inventory - General,"50,713.62"
Ministry of Defence,Defence Science and Technology Laboratory,01/11/2013,Capital Asset expenditure,Infrastructure,STERIA LIMITED,,V - 9000155445 - 00170107,Capital Asset expenditure,"50,532.47"
Ministry of Defence,Ministry of Defence,05/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,OCEAN SAFETY LTD,SO14 5QF,269137,Equipment support non-project costs,"50,418.13"
Ministry of Defence,Ministry of Defence,13/11/2013,Spend on Inventory - General,Defence Equipment & Support,OSHKOSH CORPORATION,,3000009775,Spend on Inventory - General,"50,414.76"
Ministry of Defence,Ministry of Defence,07/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,SHORT BROTHERS P.L.C.,BT3 9DZ,40313,Equipment support non-project costs,"50,356.38"
Ministry of Defence,Ministry of Defence,28/11/2013,Rent and rates,Defence Infrastructure Organisation ,SAVILLS COMMERCIAL LIMITED,EC2M 7EE,279474,Rent land - non civil estate property + married quarter property,"50,337.82"
Ministry of Defence,Ministry of Defence,01/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,TYNE SLIPWAY & ENGINEERING CO LIMITED,NE33 5PL,268323,Equipment support non-project costs,"50,324.62"
Ministry of Defence,Ministry of Defence,20/11/2013,Rent and rates,Defence Infrastructure Organisation ,DOVER DISTRICT COUNCIL,CT16 3PG,275026,Rent buildings - non civil estate property and married quarter property,"50,280.66"
Ministry of Defence,Ministry of Defence,14/11/2013,Administration,Land Forces,SHEFFIELD CITY COUNCIL,S1 IUJ,273149,General administration,"50,196.00"
Ministry of Defence,Defence Science and Technology Laboratory,01/11/2013,IS Support Service,Infrastructure,STERIA LIMITED,,V - 9000155445 - 00173099,IS Support Service,"50,110.83"
Ministry of Defence,Defence Science and Technology Laboratory,22/11/2013,IS Support Service,Infrastructure,STERIA LIMITED,,V - 0000002725 - 00174234,IS Support Service,"50,110.83"
Ministry of Defence,Ministry of Defence,26/11/2013,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,278245,Spend on Inventory - General,"50,110.72"
Ministry of Defence,Defence Science and Technology Laboratory,15/11/2013,Sub Contracted Work,Operations,EADS UK LIMITED,,V - 9000155743 - 00174162,Sub Contracted Work,"50,100.00"
Ministry of Defence,Defence Science and Technology Laboratory,01/11/2013,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000155462 - 00171723,Sub Contracted Work,"50,088.00"
Ministry of Defence,Ministry of Defence,13/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,SAFRAN POWER UK LTD,LU7 9GT,272407,Equipment support non-project costs,"50,022.00"
Ministry of Defence,Ministry of Defence,06/11/2013,Externally delivered education and training,Air Command,THE RAF WATERSPORTS CENTRE,HP22 5PG,269747,External military training ,"50,000.00"
Ministry of Defence,Ministry of Defence,14/11/2013,Externally delivered education and training,Land Forces,OXFORD SAID BUSINESS SCHOOL LTD,OX1 5NY,273060,External military training ,"50,000.00"
Ministry of Defence,Ministry of Defence,21/11/213,Fees for professional services,Joint Forces Command,Russell Reynolds Recruitment,,40057,Fees for professional services excluding legal fees,"50,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,01/11/2013,Capital Asset expenditure,Infrastructure,STERIA LIMITED,,V - 9000155445 - 00173090,Capital Asset expenditure,"50,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,01/11/2013,Capital Asset expenditure,Infrastructure,STERIA LIMITED,,V - 9000155445 - 00173091,Capital Asset expenditure,"50,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,22/11/2013,Sub Contracted Research,Operations,SYSTEMS ENGINEERING & ASSESSMENT LIMITED,,V - 9000155845 - 00172617,Sub Contracted Research,"50,000.00"
Ministry of Defence,Ministry of Defence,21/11/2013,Spend on Inventory - General,Defence Equipment & Support,RACE INDUSTRIAL (PRODUCTS) LTD,DY5 1QA,275757,Spend on Inventory - General,"49,991.52"
Ministry of Defence,Defence Science and Technology Laboratory,01/11/2013,Sub Contracted Work,Operations,UNIVERSITY OF SOUTHAMPTON,,V - 9000155463 - 00167598,Sub Contracted Work,"49,972.50"
Ministry of Defence,Ministry of Defence,06/11/2013,Administration,Head Office & Corporate Services,NQC LTD,M4 5DL,269630,General administration,"49,900.00"
Ministry of Defence,Defence Science and Technology Laboratory,22/11/2013,Sub Contracted Work,Operations,IFM EDUCATION & CONSULTANCY SERVICES LIMITED,,V - 9000155886 - 00174093,Sub Contracted Work,"49,750.00"
Ministry of Defence,Ministry of Defence,25/11/2013,Externally delivered education and training,Air Command,THALES UK LIMITED,BA8 0DH,278106,External military training ,"49,668.00"
Ministry of Defence,Ministry of Defence,04/11/2013,Fees for professional services,Head Office & Corporate Services,MAYOR'S OFFICE FOR POLICING AND CRIME (MOPC),SW6 1TR,268605,Fees for professional services excluding legal fees,"49,572.67"
Ministry of Defence,Ministry of Defence,06/11/2013,Fuel for military use,Defence Equipment & Support,CERTAS ENERGY UK LIMITED,WA3 6XG,179305,Cost of ground diesel fuel consumed,"49,544.88"
Ministry of Defence,Ministry of Defence,18/11/2013,Development costs for military equipment,Defence Equipment & Support,INZPIRE LIMITED,LN6 3QR,274153,Intangible fiscal asset  - in year capital addition,"49,287.00"
Ministry of Defence,Defence Science and Technology Laboratory,22/11/2013,Sub Contracted Work,Operations,SVGC LIMITED,,V - 9000155847 - 00173361,Sub Contracted Work,"49,120.36"
Ministry of Defence,Ministry of Defence,11/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,DRUMGRANGE LTD,KT16 9JX,271073,Equipment support non-project costs,"49,110.00"
Ministry of Defence,Ministry of Defence,14/11/2013,Externally delivered education and training,Land Forces,SOFTWARE BOX LIMITED,YO61 1ET,273159,External military training ,"49,078.41"
Ministry of Defence,Ministry of Defence,22/11/2013,IT and communication services,Land Forces,FUJITSU SERVICES LIMITED,WA3 6GD,276212,Computer equipment costing below the capitalisation threshold,"48,953.16"
Ministry of Defence,Ministry of Defence,07/11/2013,Externally delivered education and training,Land Forces,UNITED STATES GOVERNMENT,,2000020596,External military training ,"48,903.82"
Ministry of Defence,Ministry of Defence,08/11/2013,Spend on Inventory - General,Defence Equipment & Support,BP INTERNATIONAL LIMITED,SN3 1RE,270527,Spend on Inventory - General,"48,867.84"
Ministry of Defence,Defence Science and Technology Laboratory,15/11/2013,Sub Contracted Work,Operations,BAE SYSTEMS MARINE LIMITED,,V - 9000155673 - 00173041,Sub Contracted Work,"48,851.00"
Ministry of Defence,Ministry of Defence,28/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,HOLYHEAD MARINE SERVICES LIMITED,LL65 1YB,279308,Equipment support project costs,"48,816.51"
Ministry of Defence,Defence Science and Technology Laboratory,15/11/2013,Local Authority Rates,Infrastructure,SEVENOAKS DISTRICT COUNCIL,,V - 9000155698 - 00173836,Local Authority Rates,"48,513.00"
Ministry of Defence,Ministry of Defence,05/11/2013,Purchase of buildings - Non Dwellings,Defence Equipment & Support,BACHE PALLETS LTD,DY9 8HU,268859,Property building non dwelling asset - in year capital addition,"48,441.60"
Ministry of Defence,Ministry of Defence,29/11/2013,Spend on Inventory - General,Defence Equipment & Support,BACHE PALLETS LTD,DY9 8HU,279635,Spend on Inventory - General,"48,441.60"
Ministry of Defence,Defence Science and Technology Laboratory,08/11/2013,Energy & Utility,Infrastructure,EDF ENERGY CUSTOMERS PLC,,V - 0000002715 - 00172965,Energy & Utility,"48,423.97"
Ministry of Defence,Ministry of Defence,21/11/2013,Estate management,Navy Command,CORPS OF COMMISSIONAIRES  MANAGEMENT LIMITED,RH10 9WE,275487,Estate + facilities management services - accommodation inventory + service,"48,417.41"
Ministry of Defence,Ministry of Defence,27/11/2013,Spend on Inventory - General,Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,278652,Spend on Inventory - General,"48,402.71"
Ministry of Defence,Defence Science and Technology Laboratory,29/11/2013,Sub Contracted Research,Operations,SYSTEMS ENGINEERING & ASSESSMENT LIMITED,,V - 9000155985 - 00171528,Sub Contracted Research,"48,337.00"
Ministry of Defence,Ministry of Defence,26/11/2013,Spend on Inventory - General,Defence Equipment & Support,KEY INDUSTRIAL EQUIPMENT LIMITED,BH31 6AT,278416,Spend on Inventory - General,"48,171.85"
Ministry of Defence,Ministry of Defence,14/11/2013,Transport hire charges,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,273124,Transport other operating lease,"48,080.78"
Ministry of Defence,Ministry of Defence,06/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,HODGE CLEMCO LTD,S13 9NR,269476,Equipment support non-project costs,"48,047.23"
Ministry of Defence,Ministry of Defence,07/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,ALLIED AEROSYSTEMS LTD,CF37 5YL,269828,Equipment support non-project costs,"48,006.20"
Ministry of Defence,Ministry of Defence,11/11/2013,Externally delivered education and training,Land Forces,UNIVERSITY OF MANCHESTER,M13 9PL,271475,External military training ,"48,000.00"
Ministry of Defence,Ministry of Defence,05/11/2013,Fees for professional services,Land Forces,SNUGPAK LIMITED,BD20 0HA,269202,Fees for professional services excluding legal fees,"47,998.80"
Ministry of Defence,Ministry of Defence,22/11/2013,Design services and minor equipment purchases,Air Command,ISS MEDICLEAN LIMITED,YO30 2AJ,179541,Equipment support non-project costs,"47,964.84"
Ministry of Defence,Ministry of Defence,01/11/2013,Fuel for military use,Land Forces,CERTAS ENERGY UK LIMITED,FK5 4RB,179269,Cost of ground diesel fuel consumed,"47,754.50"
Ministry of Defence,Ministry of Defence,13/11/2013,Estate management,Air Command,ARAMARK LTD,LS16 6QY,271968,Estate + facilities management services - accommodation inventory + service,"47,708.25"
Ministry of Defence,Ministry of Defence,25/11/2013,Spend on Inventory - General,Defence Equipment & Support,PPG INDUSTRIES (UK) LTD,DL4 2QP,277968,Spend on Inventory - General,"47,577.91"
Ministry of Defence,Ministry of Defence,27/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,TLMNEXUS LTD,BN1 6AF,279085,Equipment support non-project costs,"47,541.00"
Ministry of Defence,Ministry of Defence,15/11/2013,Payment of utilities,Air Command,CERTAS ENERGY UK LIMITED,FK5 4RB,179421,Utilities consumed - heating oil,"47,532.42"
Ministry of Defence,Defence Science and Technology Laboratory,15/11/2013,Materials & Equipment,Operations,BARCLAYCARD,,G - 9000155760 - 00174650,Materials & Equipment,"47,481.18"
Ministry of Defence,Ministry of Defence,04/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,SOARING (OXFORD) LTD,NG23 5NG,268723,Equipment support non-project costs,"47,466.61"
Ministry of Defence,United Kingdom Hydrographic Office,29/11/2013,Purchased Services,Operations Production,Flexiform Business Furniture Ltd,,2000066805,Purchased Services,"47,384.11"
Ministry of Defence,Ministry of Defence,15/11/2013,Food and clothing,Land Forces,PULSE FITNESS LTD,CW12 4TR,273741,Cost of purchasing and repairing clothing,"47,315.82"
Ministry of Defence,Ministry of Defence,15/11/2013,Payment of utilities,Defence Infrastructure Organisation ,AIRTRICITY GAS SUPPLY (NI) LIMITED,BT3 9ED,179414,Utilities consumed - gas,"47,301.10"
