Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Postcode ,Supplier Type,Contract Number,Project Code,Expenditure Type
Ministry of Justice,MoJ HQ,18/Jun/2012 ,610200-Debtors < 1 Year - VAT,WW000-Balance Sheet,ECD (COOKHAM WOOD) LTD,1077123,"Ł273,448.73","Operations of prisons, detention centres and remand centres, including medical services",WR12 7LJ,,,0000,Balance Sheet
Ministry of Justice,MoJ HQ,14/Jun/2012 ,610200-Debtors < 1 Year - VAT,WW000-Balance Sheet,ECD (ONLEY) LTD,1076866,"Ł246,588.58","Operations of prisons, detention centres and remand centres, including medical services",WR12 7LJ,,,0000,Balance Sheet
Ministry of Justice,MoJ HQ,14/Jun/2012 ,223000-Other Expenditure,QY300-Fleet Car Mgmt,ALPHABET (UK) FLEET MANAGEMENT LTD,1076788,"Ł29,106.70",ING Car Lease - MoJ Lease Vehicle Contract FY 12-13,RG12 1RR,SME,,0000,Admin
Ministry of Justice,MoJ HQ,14/Jun/2012 ,223000-Other Expenditure,NZ900-Finance & Corporate Services,UNIVERSITY OF KENT,1077024,"Ł31,578.00",Research & Associated Costs.,CT2 7NZ,,,0000,Admin
Ministry of Justice,MoJ HQ,21/Jun/2012 ,262000-SCA Costs,QZ600-CPG Other,LIBERATA UK LTD,1077507,"Ł36,135.00",FSMO 216 - Fixed Monthly Fee - Jun-12,NP10 9XA,,,0000,Admin
Ministry of Justice,MoJ HQ,14/Jun/2012 ,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1077018,"Ł36,636.48",Legal publications for the judiciary and courts,SP10 9AG,,,0000,Admin
Ministry of Justice,MoJ HQ,21/Jun/2012 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,SAVVIS UK LTD,1077601,"Ł39,605.77","Total montly recurring service of Ł234,994.00 made up as follows: 2011-12 - Ł101728.12, 2012-13 - Ł28885.70, 2013-14 - Ł27681.03, 2014-15 - Ł38819.16, 2015-16 - Ł37879.99",RG41 5TS,,,0000,Admin
Ministry of Justice,MoJ HQ,25/Jun/2012 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,SAVVIS UK LTD,1077787,"Ł46,980.43","""Additional monthly recurring Charges (for an initial term of 18 months from Acceptance of the TA Dev Fix Environment by the Authority):""",RG41 5TS,,,0000,Admin
Ministry of Justice,MoJ HQ,25/Jun/2012 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,SAVVIS UK LTD,1077787,"Ł53,317.64","""Additional monthly recurring Charges (for an initial term of 18 months from Acceptance of the TA Dev Fix Environment by the Authority):""",RG41 5TS,,,0000,Admin
Ministry of Justice,MoJ HQ,18/Jun/2012 ,262000-SCA Costs,NX900-MOJ Shared Services,LIBERATA UK LTD,1077185,"Ł60,024.49",ARAMIS Charges for 2012-13 ; to be reconciled and agreed Monthly,NP10 9XA,,,0000,Admin
Ministry of Justice,MoJ HQ,18/Jun/2012 ,223000-Other Expenditure,QY300-Fleet Car Mgmt,LEX AUTOLEASE LTD,1077183,"Ł78,054.85",MoJ Lease Car charges FY 12-13,BL9 8RT,,,0000,Admin
Ministry of Justice,MoJ HQ,18/Jun/2012 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ACCENTURE (UK) LIMITED,1077043,"Ł92,624.66",Shared Service Programme Accenture Milestone 3 Payments-NX111,EC3M 3BD,,,0000,Admin
Ministry of Justice,MoJ HQ,06/Jun/2012 ,266000-Judicial Costs,LZ600-Transforming Justice,HAMMICKS LEGAL INFORMATION SERVICES,1076403,"Ł95,273.79",Legal publications for the judiciary and courts,EC4A 2NJ,,,0000,Admin
Ministry of Justice,MoJ HQ,06/Jun/2012 ,266000-Judicial Costs,LZ600-Transforming Justice,HAMMICKS LEGAL INFORMATION SERVICES,1076403,"Ł95,764.38",Legal publications for the judiciary and courts,EC4A 2NJ,,,0000,Admin
Ministry of Justice,MoJ HQ,18/Jun/2012 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ACCENTURE (UK) LIMITED,1077043,"Ł98,803.82",Shared Service Programme Accenture Milestone 4 Payments-NX111,EC3M 3BD,,,0000,Admin
Ministry of Justice,MoJ HQ,18/Jun/2012 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ACCENTURE (UK) LIMITED,1077043,"Ł111,214.74",Shared Service Programme Accenture Milestone 5 Payments-NX111,EC3M 3BD,,,0000,Admin
Ministry of Justice,MoJ HQ,18/Jun/2012 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ACCENTURE (UK) LIMITED,1077043,"Ł119,356.78",Shared Service Programme Accenture Milestone 6 Payments-NX111,EC3M 3BD,,,0000,Admin
Ministry of Justice,MoJ HQ,06/Jun/2012 ,266000-Judicial Costs,LZ600-Transforming Justice,JORDAN PUBLISHING LTD,1076422,"Ł292,410.00",Legal publications for the judiciary and courts,BS1 6JS,,,0000,Admin
Ministry of Justice,MoJ HQ,14/Jun/2012 ,262000-SCA Costs,NX900-MOJ Shared Services,LIBERATA UK LTD,1076941,"Ł304,130.60",Monthly Payroll Service charges for financial year 2012/13 (This replaces PO10000023349),NP10 9XA,,,0000,Admin
Ministry of Justice,MoJ HQ,14/Jun/2012 ,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1077018,"Ł419,452.91",Legal publications for the judiciary and courts,SP10 9AG,,,0000,Admin
Ministry of Justice,MoJ HQ,06/Jun/2012 ,266000-Judicial Costs,LZ600-Transforming Justice,HAMMICKS LEGAL INFORMATION SERVICES,1076403,"Ł497,169.28",Legal publications for the judiciary and courts,EC4A 2NJ,,,0000,Admin
Ministry of Justice,MoJ HQ,27/Jun/2012 ,262000-SCA Costs,LZ430-I&B Operations,NATIONAL SAVINGS & INVESTMENTS,1651,"Ł518,269.60",Provision of Court Funds Office service for the 2012/13 Financial Year,SW1V 2QX,,,0000,Programme
Ministry of Justice,MoJ HQ,28/Jun/2012 ,266000-Judicial Costs,LZ600-Transforming Justice,HAMMICKS LEGAL INFORMATION SERVICES,1077961,"Ł642,039.12",Legal publications for the judiciary and courts,EC4A 2NJ,,,0000,Admin
Ministry of Justice,MoJ HQ,14/Jun/2012 ,262000-SCA Costs,QZ600-CPG Other,LIBERATA UK LTD,1076941,"Ł758,239.00",FSMO 216 - Fixed Monthly Fee - May-12,NP10 9XA,,,0000,Admin
Ministry of Justice,MoJ HQ,21/Jun/2012 ,262000-SCA Costs,NX900-MOJ Shared Services,LIBERATA UK LTD,1077507,"Ł1,281,738.04",ARAMIS Charges for 2012-13 ; to be reconciled and agreed Monthly,NP10 9XA,,,0000,Admin
Ministry of Justice,MoJ HQ,14/Jun/2012 ,311100-Legal Aid,KY300-Legal Services Strategy,LEGAL SERVICES COMMISSION,6540,"Ł8,775,000.00",Grants to Legal Services Commission in respect of CLS & Criminal Legal Aid,SW1H 9AJ-CHAPS,,,0000,Programme
Ministry of Justice,MoJ HQ,14/Jun/2012 ,311100-Legal Aid,KY300-Legal Services Strategy,LEGAL SERVICES COMMISSION,6540,"Ł11,225,000.00",Grants to Legal Services Commission in respect of CLS & Criminal Legal Aid,SW1H 9AJ-CHAPS,,,0000,Programme
Ministry of Justice,MoJ HQ,21/Jun/2012 ,311100-Legal Aid,KY300-Legal Services Strategy,LEGAL SERVICES COMMISSION,6542,"Ł12,085,000.00",Grants to Legal Services Commission in respect of CLS & Criminal Legal Aid,SW1H 9AJ-CHAPS,,,0000,Programme
Ministry of Justice,MoJ HQ,28/Jun/2012 ,311100-Legal Aid,KY300-Legal Services Strategy,LEGAL SERVICES COMMISSION,6543,"Ł12,970,000.00",Grants to Legal Services Commission in respect of CLS & Criminal Legal Aid,SW1H 9AJ-CHAPS,,,0000,Programme
Ministry of Justice,MoJ HQ,28/Jun/2012 ,311100-Legal Aid,KY300-Legal Services Strategy,LEGAL SERVICES COMMISSION,6543,"Ł15,430,000.00",Grants to Legal Services Commission in respect of CLS & Criminal Legal Aid,SW1H 9AJ-CHAPS,,,0000,Programme
Ministry of Justice,MoJ HQ,21/Jun/2012 ,311100-Legal Aid,KY300-Legal Services Strategy,LEGAL SERVICES COMMISSION,6542,"Ł17,915,000.00",Grants to Legal Services Commission in respect of CLS & Criminal Legal Aid,SW1H 9AJ-CHAPS,,,0000,Programme
Ministry of Justice,MoJ HQ,07/Jun/2012 ,311100-Legal Aid,KY300-Legal Services Strategy,LEGAL SERVICES COMMISSION,6537,"Ł28,585,000.00",Grants to Legal Services Commission in respect of CLS & Criminal Legal Aid,SW1H 9AJ-CHAPS,,,0000,Programme
Ministry of Justice,MoJ HQ,07/Jun/2012 ,311100-Legal Aid,KY300-Legal Services Strategy,LEGAL SERVICES COMMISSION,6537,"Ł40,915,000.00",Grants to Legal Services Commission in respect of CLS & Criminal Legal Aid,SW1H 9AJ-CHAPS,,,0000,Programme
Ministry of Justice,MoJ HQ,28/Jun/2012 ,266000-Judicial Costs,LZ600-Transforming Justice,HAMMICKS LEGAL INFORMATION SERVICES,1077961,"Ł128,407.82",,EC4A 2NJ,,,0000,Admin
Ministry of Justice,MoJ HQ,28/Jun/2012 ,266000-Judicial Costs,LZ600-Transforming Justice,HAMMICKS LEGAL INFORMATION SERVICES,1077961,"-Ł128,407.82",,EC4A 2NJ,,,0000,Admin
Ministry of Justice,MoJ HQ,18/Jun/2012 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ACCENTURE (UK) LIMITED,1077043,"Ł84,400.00",,EC3M 3BD,,,0000,Admin
Ministry of Justice,MoJ HQ,18/Jun/2012 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ACCENTURE (UK) LIMITED,1077043,"-Ł84,400.00",,EC3M 3BD,,,0000,Admin
Ministry of Justice,MoJ HQ,18/Jun/2012 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ACCENTURE (UK) LIMITED,1077043,"Ł46,114.31",,EC3M 3BD,,,0000,Admin
Ministry of Justice,MoJ HQ,18/Jun/2012 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ACCENTURE (UK) LIMITED,1077043,"-Ł46,114.30",,EC3M 3BD,,,0000,Admin
Ministry of Justice,HMCTS,29-Jun-12,222002-Other Property Costs,AG999-HQ - Estates,BEACHCROFT,2086973,"Ł32,069.22",,BS99 7UR,SME,,0,Programme
Ministry of Justice,HMCTS,22-Jun-12,266000-Judicial Costs,AG999-HQ - Estates,GROUND TRANSPORT LTD,2079626,"Ł35,603.07",Various Judges Lodgings - Ground Transport Ltd - Judicial Car Provision,SE11 6DX,SME,,0,Programme
Ministry of Justice,HMCTS,19-Jun-12,222001-Maintenance,AG999-HQ - Estates,WHEELERS,2075075,"Ł36,290.40",TFM,SO15 2AB,,,0,Programme
Ministry of Justice,HMCTS,15-Jun-12,532000-Tangible GBV - Additions,AG999-HQ - Estates,INTERSERVE CONSTRUCTION LTD,2071412,"Ł100,030.35","Preston Judges Lodgings, Bilsborrow Hall - Replace windows.  Contract no. MW/HMCS/2011-2012/12 refers",CIS-B23 7RZ,SME,,0,Programme
Ministry of Justice,HMCTS,18-Jun-12,222002-Other Property Costs,AG999-HQ - Estates,DEPARTMENT FOR WORK & PENSIONS (DWP),1355,"Ł46,842.50",,CF14 3UW,,,0,Programme
Ministry of Justice,HMCTS,18-Jun-12,222002-Other Property Costs,AG999-HQ - Estates,DEPARTMENT FOR WORK & PENSIONS (DWP),1355,"Ł169,902.70",,CF14 3UW,,,0,Programme
Ministry of Justice,HMCTS,18-Jun-12,222002-Other Property Costs,AG999-HQ - Estates,DEPARTMENT FOR WORK & PENSIONS (DWP),1355,"Ł730,955.07",,CF14 3UW,,,0,Programme
Ministry of Justice,HMCTS,15-Jun-12,265000-IT & Telecommunications,AN999-HQ - Crime,O2 TELEFONICA LTD,2071574,"Ł115,320.00",Supply of Loneworker incident management and assured service for HMCTS enforcement officers and bailiffs,SL1 4WE,,,0,Admin
Ministry of Justice,HMCTS,29-Jun-12,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,ATOS IT SERVICES UK LTD,2086951,"Ł35,684.70",A-R-02920-02 Contingency Call Off,WV10 6UH,,,B716,Programme
Ministry of Justice,HMCTS,06-Jun-12,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,LOGICA UK LTD,2060097,"Ł48,759.00",LR-2911-02 Fixed price Proposal provided by LOGICA for the delivery and support of the bulk printing solution,CF31 9AP,,,0,Programme
Ministry of Justice,HMCTS,08-Jun-12,262000-SCA Costs,AP999-HQ - Strategy & Change,LIBERATA UK LTD,2063830,"Ł96,895.06",As stated in RFC FSMO 201.,NP10 8BA,,,0,Programme
Ministry of Justice,HMCTS,06-Jun-12,265000-IT & Telecommunications,AP999-HQ - Strategy & Change,ATOS IT SERVICES UK LTD,2059818,"Ł165,000.00",A-R-2555-01 DARTS NRO Training Suppoprt,WV10 6UH,,,0,Programme
Ministry of Justice,HMCTS,27-Jun-12,265000-IT & Telecommunications,AT899-HQ - ICT,AMTEC CONSULTING PLC,2085543,"Ł26,350.00","Contract for provision of support service for eWorking system within the RCJ, previously contracted under  RPU SW 10 10 24 124. Contract to be for a 1 month period.",GU9 7XX,,,0,Admin
Ministry of Justice,HMCTS,22-Jun-12,532000-Tangible GBV - Additions,AT899-HQ - ICT,LOGICA UK LTD,2079735,"Ł26,847.00",L-R-2176-05 Libra SAT Service Transition to Logica - Service,CF31 9AP,,,0,Admin
Ministry of Justice,HMCTS,29-Jun-12,265000-IT & Telecommunications,AT899-HQ - ICT,LOGICA UK LTD,2087300,"Ł28,468.00",(Change control note)-CCN-3143-01 XHIBIT IT Health Check,CF31 9AP,,,0,Admin
Ministry of Justice,HMCTS,12-Jun-12,265000-IT & Telecommunications,AT899-HQ - ICT,LOGICA UK LTD,2065850,"Ł28,800.00",CCN 2778-02 PCOL team is kept January 2011 to March 2012,CF31 9AP,,,0,Admin
Ministry of Justice,HMCTS,22-Jun-12,265000-IT & Telecommunications,AT899-HQ - ICT,LOGICA UK LTD,2079735,"Ł38,785.00",L-R-3408-01 Milestone 5,CF31 9AP,,,0,Admin
Ministry of Justice,HMCTS,12-Jun-12,265000-IT & Telecommunications,AT899-HQ - ICT,LOGICA UK LTD,2065850,"Ł39,613.55",CCN-L-S-2778-03 Time and Materials (T&M) CCN (L-S-2778-03) provides continuation of cover for key resources from 1st April and expires when the maximum charges provisioned under this CCN (L-S-2778-03) run out.,CF31 9AP,,,0,Admin
Ministry of Justice,HMCTS,15-Jun-12,265000-IT & Telecommunications,AT899-HQ - ICT,LOGICA UK LTD,2071474,"Ł38,785.00",L-R-3408-01 Milestone 4,CF31 9AP,,,0,Admin
Ministry of Justice,HMCTS,15-Jun-12,265000-IT & Telecommunications,AT899-HQ - ICT,LOGICA UK LTD,2071474,"Ł95,728.22","CCN-L-S-2777-03 -continuation of cover currently provided under CCN L-S-2777-02 							",CF31 9AP,,,0,Admin
Ministry of Justice,HMCTS,13-Jun-12,265000-IT & Telecommunications,AT899-HQ - ICT,AMTEC CONSULTING PLC,2069149,"Ł133,295.00","Contract for provision of support service for eWorking system within the RCJ, previously contracted under  RPU SW 10 10 24 124. Contract to be for a 1 month period.",GU9 7XX,,,0,Admin
Ministry of Justice,HMCTS,12-Jun-12,265000-IT & Telecommunications,AT899-HQ - ICT,LOGICA UK LTD,2065850,"Ł150,636.00","L-S-3305-01 - PCOL CESG, New N325 Template and Email Address Changes for PCOL Application							",CF31 9AP,,,0,Admin
Ministry of Justice,HMCTS,06-Jun-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF CAMDEN,2060098,"Ł30,600.00",BID LEVY FOR FIRST AVENUE HOUSE,WC1H 8NH-BID,,,0,Programme
Ministry of Justice,HMCTS,25-Jun-12,311200-Criminal Legal Aid,BZ999-London Region,TIM MOLONEY QC#201101697-C5,668239,,Legal Aid Payment,LONDON,,,0,Programme
Ministry of Justice,HMCTS,29-Jun-12,532000-Tangible GBV - Additions,BZ999-London Region,BASTION SECURITY INSTALLATIONS,2086970,"Ł27,440.00",CIS Labour-Feltham Magistrates'-Bastion Security Installations Ltd-Installation of secure dock to courtroom,CIS-NE10 8YF,,,0,Programme
Ministry of Justice,HMCTS,01-Jun-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,EDDISONS,2058095,"Ł28,992.34",Quarterly rent for Newcastle-upon-Tyne District Probate Registry,WC2H 0AU-RENT,,,0,Programme
Ministry of Justice,HMCTS,19-Jun-12,221000-Property Rent and Rates,BZ999-London Region,DAC BEACHCROFT LLP#TO17334569,6837,,Quarterly rent for Midlands RAP,M3 3HF,,,0,Programme
Ministry of Justice,HMCTS,19-Jun-12,265000-IT & Telecommunications,BZ999-London Region,RTS COMMUNICATIONS,2074877,"Ł33,100.00","Charges for Leverson inquiry (Equipment Rental from 2-29/4/2012 @ plus 2m x 1m staging, Videoconference & Intergration & Extra Livenote Distro and Switiches)",SW8 1RY,,,0,Programme
Ministry of Justice,HMCTS,12-Jun-12,221000-Property Rent and Rates,BZ999-London Region,BRUNTWOOD ESTATES,2065518,"Ł25,610.75",Quarterly rent for Northern RAP (Manchester),M1 4BT-RENTALPH,,,0,Programme
Ministry of Justice,HMCTS,13-Jun-12,222002-Other Property Costs,BZ999-London Region,SANDERSON WEATHERALL,2069450,"Ł34,672.75",Quarterly service charge for Croydon ETS,LS1 4WG-CHARGE,,,0,Programme
Ministry of Justice,HMCTS,29-Jun-12,265000-IT & Telecommunications,BZ999-London Region,BT TELECOMMUNICATIONS PLC,2087014,"Ł39,043.39",London Region Consolidated - BT One Bill - 2011/12,DH98 1BT,,,0,Programme
Ministry of Justice,HMCTS,29-Jun-12,261000-Fuel and Utilities,BZ999-London Region,EDF ENERGY LTD,2087116,"Ł40,466.23",EDF Energy Ltd - Electricity Costs for RCJ. Strand. Period April 2011 to March 2012. (Account No. 13592343). Business Entity IH701. NAC 222142.,PL3 5XQ,,,0,Programme
Ministry of Justice,HMCTS,19-Jun-12,265000-IT & Telecommunications,BZ999-London Region,RTS COMMUNICATIONS,2074877,"Ł41,375.00","Charges for Leverson inquiry (Equipment Rental from 2-29/4/2012 @ plus 2m x 1m staging, Videoconference & Intergration & Extra Livenote Distro and Switiches)",SW8 1RY,,,0,Programme
Ministry of Justice,HMCTS,11-Jun-12,246000-Current Grants,BZ999-London Region,COURT BASED PERSONAL SUPPORT UNIT#IA10110044,2065363,,"Contributions towards the costs of the Personal Support Unit, a charity based in the Royal Courts of Justice who assists unrepresented litigants, their families, witnesses and victims with court procedure - excluding legal advice.",WC2A 2LL,,,0,Grant
Ministry of Justice,HMCTS,01-Jun-12,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2058378,"Ł42,596.00",CIS Labour - Royal Courts of Justice -MITIE Justice Ltd - Undertake refurbishment of  basement area incl installation of power & data. contract no. 0073-S-WORKS/FM-SW-RFI,CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,08-Jun-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,EDDISONS,2063656,"Ł45,000.00",Quarterly rent for Uxbridge County Court,WC2H 0AU-RENT,,,0,Programme
Ministry of Justice,HMCTS,29-Jun-12,311200-Criminal Legal Aid,BZ999-London Region,LAWRENCE & CO#GB37171291,673715,,Legal Aid Payment,DX 148160,,,0,Programme
Ministry of Justice,HMCTS,08-Jun-12,532000-Tangible GBV - Additions,BZ999-London Region,MITIE JUSTICE LTD,2063880,"Ł52,666.18","CIS Labour-Richmond Magistrates'-MITIE Justice Ltd-New overlay system to roof lights, renewal of air conditioning ductwork & insulation, installation of safe access equipment.",CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,12-Jun-12,532000-Tangible GBV - Additions,BZ999-London Region,MITIE JUSTICE LTD,2065923,"Ł52,666.18","CIS Labour-Richmond Magistrates'-MITIE Justice Ltd-New overlay system to roof lights, renewal of air conditioning ductwork & insulation, installation of safe access equipment.",CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,19-Jun-12,222001-Maintenance,BZ999-London Region,SYKES & SON LTD,663811,"Ł53,422.50","CIS Labour - Construction of interview rooms, replacement kitchen & various internal decorations - PAR 2212 (under term contract) - SYKES & SON LTD - South Western Magistrate Court",CIS-RET-WC2R3JF,,,0,Programme
Ministry of Justice,HMCTS,15-Jun-12,221000-Property Rent and Rates,BZ999-London Region,MAPELEY STEPS CONTRACTOR LTD,2071491,"Ł50,842.00",Quarterly rent for HQ Employment Tribunals,SE1 0TA,,,0,Programme
Ministry of Justice,HMCTS,29-Jun-12,532000-Tangible GBV - Additions,BZ999-London Region,BASTION SECURITY INSTALLATIONS,2086970,"Ł63,448.00",CIS Labour - Inner London Sessions House - Bastion Security Installations Ltd - Installation of 2x secure docks to courtrooms,CIS-NE10 8YF,,,0,Programme
Ministry of Justice,HMCTS,01-Jun-12,532000-Tangible GBV - Additions,BZ999-London Region,NORLAND MANAGED SERVICES LTD,2058409,"Ł65,538.58",CIS Labour - RCJ Centre Block PAR 2011/221 Cells Area Smoke Ventilation System - Norlands Managed Services,CIS-SE1 1RU,,,0,Programme
Ministry of Justice,HMCTS,01-Jun-12,222001-Maintenance,BZ999-London Region,SYKES & SON LTD,2058675,"Ł67,495.25",CIS Labour - Bromley MC - Sykes & Son - Creation of hearing room facility for the County Court on the ground floor,CIS-WC2R 3JY,,,B716,Programme
Ministry of Justice,HMCTS,15-Jun-12,221000-Property Rent and Rates,BZ999-London Region,SANDERSON WEATHERALL,2071698,"Ł70,375.00",Quarterly rent for Croydon ETS,LS1 4WG-RENT,,,0,Programme
Ministry of Justice,HMCTS,08-Jun-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,CLSH MANAGEMENT LIMITED,2063574,"Ł85,922.37",Quarterly rent for Supreme Court Costs Office,SW8 1SF,,,0,Programme
Ministry of Justice,HMCTS,15-Jun-12,222002-Other Property Costs,BZ999-London Region,GBR PHOENIX BEARD,2071314,"Ł93,015.75",Quarterly service charge for Anchorage House,B3 3PJ-SERVICE,,,0,Programme
Ministry of Justice,HMCTS,19-Jun-12,532000-Tangible GBV - Additions,BZ999-London Region,ROMFORD BUILDING SERVICES LTD,2074864,"Ł101,516.06","CIS Labour - Asbestos removal works, inc contingency sum - PAR L13-01 - ROMFORD BUILDING SERVICES LTD - Willesden County",CIS-IG11 0RJ,,,0,Programme
Ministry of Justice,HMCTS,26-Jun-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,JOHN & SANDRA JOSEPH,2083247,"Ł108,525.00",Quarterly rent for Barnet County Court ,NW3 1PD,,,0,Programme
Ministry of Justice,HMCTS,08-Jun-12,532000-Tangible GBV - Additions,BZ999-London Region,MITIE JUSTICE LTD,2063880,"Ł110,803.44","CIS Labour - LED Lighting installation upgrade (PAR 2138) - MITIE JUSTICE LTD - Blackfriars Crown Court 		",CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,08-Jun-12,512000-Intangible GBV - Additions,BZ999-London Region,ATOS IT SERVICES UK LTD,2063470,"Ł136,221.00",(CCN No. A-R-03396-02-v01)  HM Tribunals (Field House) - Atos Origin - Supply and Installation of DARTS kit by 20/04/12,WV10 6UH,,,E117,Programme
Ministry of Justice,HMCTS,08-Jun-12,262000-SCA Costs,BZ999-London Region,IRON MOUNTAIN UK LTD,2063790,"Ł168,859.41",Long term record storage,EH54 7DF,,,0,Programme
Ministry of Justice,HMCTS,15-Jun-12,221000-Property Rent and Rates,BZ999-London Region,GBR PHOENIX BEARD,2071315,"Ł182,449.38",Quarterly rent for Anchorage House,B3 3WX EID R,,,0,Programme
Ministry of Justice,HMCTS,15-Jun-12,221000-Property Rent and Rates,BZ999-London Region,OFFICE OF FAIR TRADING,1353,"Ł46,864.00",Rates payment for London EAT,EC4Y 8JX,,,0,Programme
Ministry of Justice,HMCTS,15-Jun-12,222002-Other Property Costs,BZ999-London Region,OFFICE OF FAIR TRADING,1353,"Ł52,700.00",Quarterly service charge for London EAT,EC4Y 8JX,,,0,Programme
Ministry of Justice,HMCTS,15-Jun-12,221000-Property Rent and Rates,BZ999-London Region,OFFICE OF FAIR TRADING,1353,"Ł150,264.00",Quarterly rent for London EAT,EC4Y 8JX,,,0,Programme
Ministry of Justice,HMCTS,19-Jun-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,JAMES ANDREW RSW,2073750,"Ł215,884.00",Quarterly rent for Clerkenwell and Shoreditch County Court,N3 2BP-RENTGEE,,,0,Programme
Ministry of Justice,HMCTS,19-Jun-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,B&HS MANAGEMENT LTD,2073344,"Ł229,909.50",Quarterly rent for Inner London and City Family Proceedings Court,W1G 0PW,,,0,Programme
Ministry of Justice,HMCTS,12-Jun-12,221000-Property Rent and Rates,BZ999-London Region,ASHWELL ROGERS LLP,2065469,"Ł231,875.00",Quarterly rent for Bedford Square Finance and Tax Tribunal,W1S 3NQ,,,0,Programme
Ministry of Justice,HMCTS,29-Jun-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,DTZ DEBENHAM TIE LEUNG,2087107,"Ł279,570.47","Quarterly rent, service charge and rates recharge for Rose Court",B4 6AJ A/C CPS,,,0,Programme
Ministry of Justice,HMCTS,26-Jun-12,221000-Property Rent and Rates,BZ999-London Region,CITY OF LONDON,2082993,"Ł214,306.25",Quarterly rent for London RAP,EC2P 2EJ-RENT,,,0,Programme
Ministry of Justice,HMCTS,15-Jun-12,532000-Tangible GBV - Additions,BZ999-London Region,WATES CONSTRUCTION LTD,2071813,"Ł272,734.45",0073-S-WORKS/FM-SW-RFI-CIS Labour-Wimbledon Magistrates'-Wates Construction LTD-Conversion of space to create 2 additional courtrooms an ancillary accomodation (linked to closure of Balham),CIS-KT22 7SW,,,B716,Programme
Ministry of Justice,HMCTS,19-Jun-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,GREAT CAPITAL PARTNERSHIP (GP) LTD,2073639,"Ł278,750.00",Quarterly rent for Central London Trial Centre,W1G 0PW,,,0,Programme
Ministry of Justice,HMCTS,26-Jun-12,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2083369,"Ł28,622.91",Management,CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,26-Jun-12,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2083369,"Ł261,205.10",Repair and Maintenance,CIS-BS16 7FH,,,0,Programme
Ministry of Justice,HMCTS,19-Jun-12,221000-Property Rent and Rates,BZ999-London Region,JONES LANG LASALLE LTD,2073768,"Ł490,306.00",Quarterly rent for Field House,E14 5WQ-SERVICE,,,0,Programme
Ministry of Justice,HMCTS,06-Jun-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,BROADGATE ESTATES LTD,2059854,"Ł296,960.31","Quarterly service charge for Rolls Building, Fetter Lane",NW1 3BG,SME,,0,Programme
Ministry of Justice,HMCTS,06-Jun-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,BROADGATE ESTATES LTD,2059854,"Ł543,141.75","Quarterly rent for Rolls Building, Fetter Lane",NW1 3BG,SME,,0,Programme
Ministry of Justice,HMCTS,15-Jun-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,BERKLEY ESTATES LONDON LTD,2071141,"Ł77,825.49",Quarterly rent for First Avenue House,W1U 1QS,,,0,Programme
Ministry of Justice,HMCTS,15-Jun-12,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,BERKLEY ESTATES LONDON LTD,2071141,"Ł1,033,967.15",Quarterly rent for First Avenue House,W1U 1QS,,,0,Programme
