Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
DEFRA,EA,02/09/2014,ICT Commodities,NLS Central Functions,Abbott Informatics Europe Ltd,1297983,"63,458",Starlims Support contract renewal (100 licences),M33 7FT,,30274775,,,
DEFRA,EA,11/09/2014,Professional Services Other,SE Kent and South London - AEM South,Acumen Waste Services Ltd,1300152,"233,791",Illegal waste site clearance,WV10 0DX,,30402789,RESE000411,,
DEFRA,EA,04/09/2014,Professional Services Other,SE North East Thames - AEM East,Adler and Allan Ltd,1299155,"26,395",Emergency Pollution clean up of Salmon Brook at Meridian Way,HG1 1HQ,,30286251,,,
DEFRA,EA,09/09/2014,ICT Systems,CI Solutions Delivery Management,Airbus Defence and Space,1299950,"531,725",Ongoing Annual Support for the Geostore Service for 1 year - 1 July 2014-30 June 2015,GU14 0NL,,,BBPDM20000P00,,
DEFRA,EA,09/09/2014,ICT Systems,CI Solutions Delivery Management,Airbus Defence and Space,1299226,"93,755",Data management uploads ,GU14 0NL,,,BBPDM20000P00,,
DEFRA,EA,09/09/2014,ICT Systems,CI Solutions Delivery Management,Airbus Defence and Space,1299227,"79,860",Defra body Infrastructure for Spatial Information in Europe (INSPIRE) updates,GU14 0NL,,,BBPDM20000P00,,
DEFRA,EA,09/09/2014,Energy and Fuels,HO Fleet Operations,Allstar Business Solutions Ltd,1299379,"251,997",Fuel for commercial fleet - August 2014,SN5 6PQ,,30341204,,,
DEFRA,EA,04/09/2014,Professional Services Other,NE Yorkshire - FCRM Ops NandEY,Amco Engineering,1298645,"27,890",Project work on fixed plant systems Yorkshire planned maintenance to June 2014,S75 1HT,,30408050,RENE790106,,
DEFRA,EA,25/09/2014,Professional Services Other,NE Yorkshire - FCRM Ops NandEY,Amco Engineering,1303829,"37,391",Yorkshire Planned Maintenance project work - July 2014,S75 1HT,,30408050,RENE790106,,
DEFRA,EA,16/09/2014,Construction,NE Capital WiP,Amco Engineering,1301767,"29,213","Refurbishment of flood wall at Corbridge, Northumberland",S75 1HT,,,IMNE640126,,
DEFRA,EA,25/09/2014,Professional Services Other,NE Capital WiP,Amco Engineering,1303808,"25,058",Boroughbridge project work - July 2014,S75 1HT,,30408052,IMNE790493,,
DEFRA,EA,09/09/2014,Professional Services Other,NE Yorkshire Area Manager,Apem Ltd,1299702,"30,000","Specialist agricultural consultant to collect baseline information on catchments failing Water Framework Directive for agriculture, engagement with farmers and production of farm information packs",SK4 4GN,,,RENE970027,,
DEFRA,EA,02/09/2014,Engineering Goods,SE Capital WiP,ArcelorMittal Commercial Long UK Ltd,1295565,"491,211",Littlehampton tidal defences Steel Sheet Piles for construction ,B90 4SS,,30331415,IMSO001021,,
DEFRA,EA,02/09/2014,Engineering Goods,NE Capital WiP,ArcelorMittal Commercial Long UK Ltd,1297962,"205,774",Supply of sheet steel piles for construction projects,B90 4SS,,30331415,IMNE790507,,
DEFRA,EA,11/09/2014,Fleet,HO Fleet Operations,Ashtead Plant Hire Co Ltd,1300426,"792,471",Plant hire - August 2014,WA3 6YE,,30380628,,,
DEFRA,EA,04/09/2014,Construction,SE Capital WiP,Atkins Ltd,1298950,"36,971",Thames Barrier Drive Equipment,KT18 5BW,,30072266,IMTH001493,,
DEFRA,EA,04/09/2014,Construction,SE Capital WiP,Atkins Ltd,1298947,"36,302",Thames Tidal Frontages Package,KT18 5BW,,30072266,IMTH001749,,
DEFRA,EA,23/09/2014,Construction,NE Capital WiP,Balvac Ltd,1295775,"31,684",Tadcaster flood defence improvements,NE12 8BU,,30395997,IMNE790421,,
DEFRA,EA,25/09/2014,Construction,NE Capital WiP,Birse Civils Ltd,1303863,"183,938",Street Water End Flood Alleviation Scheme - August 2014,DN18 5BW,,30142670,IMNE000775,,
DEFRA,EA,23/09/2014,Construction,NE Capital WiP,Birse Civils Ltd,1302816,"1,286,115",Morpeth Flood Alleviation Scheme Main Works Phase,DN18 5BW,,30142670,IMNE000794,,
DEFRA,EA,18/09/2014,Construction,AN Capital WiP,Birse Civils Ltd,1302491,"1,260,308",Grimsby Docks flood risk management scheme - August 2014,DN18 5BW,,30142670,IMAN002005,,
DEFRA,EA,18/09/2014,Facilities,FM Operating Unit - Central and South West,Bishops Securities Ltd,1300814,"28,476",Rent offices at Mance House,NG1 1HN,,,,,
DEFRA,EA,04/09/2014,Construction,NE Capital WiP,Black and Veatch Ltd,1298621,"70,300",Donna Nook and Tetney Flood alleviation Scheme,RH1 1LQ,,30072271,IMNE000738,,
DEFRA,EA,04/09/2014,Construction,SW Capital WiP,Black and Veatch Ltd,1298641,"58,639",River Avon Appraisal works,RH1 1LQ,,30072271,IMSW001547,,
DEFRA,EA,23/09/2014,Construction,SE Capital WiP,BMM JV Ltd,1302413,"46,973",Warnham Mill Pond reservoir works - June 2014,GU15 3XW,,30395760,IMSE100121,,
DEFRA,EA,18/09/2014,Construction,SW Capital WiP,BMM JV Ltd,1302349,"300,905",Asset Recovery Programme,GU15 3XW,,30395760,IMSW002144,,
DEFRA,EA,11/09/2014,Professional Services Other,NW Capital WiP,Boulting Technology,1300658,"41,415",Regional Mechanical and Electrical Maintenance: North West Region,WA5 2PL,,30270233,IMNW000496,,
DEFRA,EA,02/09/2014,Construction,SW Capital WiP,Bridge Civil Engineering,1293836,"141,799",Fenny Bridge bank repair,TQ12 2HP,,30394341,IMSW002001,,
DEFRA,EA,23/09/2014,Energy and Fuels,HO Business Finance,British Gas Business,1302646,"32,412",Renewable Electricity to sub100kWh Electricity in South East Region - August 2014,OX4 2JY,,30400270,,,
DEFRA,EA,25/09/2014,Construction,AN Capital WiP,Broadland Environmental Services Ltd,1303565,"301,122",Broadland flood alleviation project,GU15 3XW,,30014973,IMAN000753,,
DEFRA,EA,16/09/2014,Fleet,Vehicle Incidents,CAA Ltd,1302456,"65,967",Insurance claims handling - August 2014,IP2 8PN,,,,,
DEFRA,EA,23/09/2014,ICT Systems,CI SD Management MRA | SE Capital WiP | Director of Finance | HO Capital WiP | CI Head of CIS | CI Infrastructure Change Programme MRA | CI Solutions Delivery Management | HO Flood Warning Systems | CIS Capital WiP | CI Commercial Services | CI ITXpress Business,Capgemini UK Plc,1300317,"7,298,903",IT Service Procurement Outsource service charge and work order costs - August 2014,GU21 6DB,,30259316 | 30259320 | 30259319 | 30304723 | 30282611, | IMSE100112 | HOCED00019 | EBOLW40008L02 | EBPLW13087L01 | HOSBW00001 | EBPLW11151L01 | BBISB31003L01 | EBORI40056L04 |  | BBPCI29001L01 | EBPRI11003L02 | CIS3302982 | CIS3306199 |  | FCOIM40071L02 |  | CIS331900 | EBPRI13089l02 | CIS330050 | BBXXX200013L01 | BBPDM20027L01 |  | BBPRE20075L02 |  | FCPIM00212L03 | FCPIM00020L17 |  |  |  |  |  |  |  | ,,
DEFRA,EA,09/09/2014,Construction,SE Capital WiP,Capita Symonds Ltd,1300074,"26,427",Wallington Shore Flood Defence – Modelling work,DL1 9HN,,30384993,IMSE100276,,
DEFRA,EA,23/09/2014,Professional Services Other,SE Capital WiP,Capita Symonds Ltd,1302878,"53,276",Lower Thames Ecological surveys,DL1 9HN,,30384992,IMTH001689,,
DEFRA,EA,18/09/2014,Construction,MI Capital WiP,Capita Symonds Ltd,1301987,"29,714",Leicester City Flood alleviation Scheme,DL1 9HN,,30384993,IMMI001414,,
DEFRA,EA,11/09/2014,Professional Services Other,E and B Land and Water,CEH,1299044,"30,000",Water Framework Directive - Lake restoration project,SN2 1EU,,,EBPLW12055,,
DEFRA,EA,11/09/2014,Facilities,FM Operating Unit - Northern,CGIS Group No 3 Intermediate Ltd,1300948,"93,194",Tyneside House rent - 29 September-24 December 2014,W1H 7PE,,,,,
DEFRA,EA,11/09/2014,Facilities,FM Operating Unit - Central and South West,Charles Street Buildings Group,1301090,"563,161",Horizon House  rent - 29 September-24 December 2014,LE4 8PH,,,,,
DEFRA,EA,18/09/2014,Professional Services Other,SE NET - FCRM Ops West,Cleartrack EVL Ltd,1302037,"60,794","Light Watercourse Maintenance for Herts and North London, West Area Scheme - 2014-2015",TN27 9PG,,,,,
DEFRA,EA,18/09/2014,Professional Services Other,SE NET - FCRM Ops East,Cleartrack EVL Ltd,1302035,"81,153","Light Watercourse Maintenance for Herts and North London, East Area Scheme - 2014-2015",TN27 9PG,,,,,
DEFRA,EA,02/09/2014,Professional Services Other,E and B Climate Change and Communities,Climate UK,1297708,"25,200",Climate Ready (Enhanced Adaptation Programme) Funding,SW1P 2AL,,,EBPCC11003,,
DEFRA,EA,09/09/2014,Facilities,FM Operating Unit - Northern,CLS Northern Properties Ltd,1300123,"41,625",Bradmarsh Business Park rent - 29 September-24 December 2014,SW8 1SF,,,,,
DEFRA,EA,09/09/2014,Facilities,FM Operating Unit - Northern,Colenso Property Services,1300943,"38,993","Coverdale House, rent - 29 September-24 December 2014",YO30 4GZ,,,,,
DEFRA,EA,11/09/2014,Construction,NW North-FCRM Ops,Crowe Plant Hire Ltd,1300830,"30,125",South Cumbria Routine Maintenance programme work - August 2014,LA11 6LU,,30246140,FRA09S107 | FRA09S102 | FRA09S108 | FRA09S110 | FRA09S154 | FRA09S103 | FRA09S093 | FRA09S105 | FRA09S098 | FRA09S095 | FRA09S096 | FRA09S109,,
DEFRA,EA,11/09/2014,Facilities,NLS Support Starcross,DEFRA,1300620,"25,000",Starcross  rent - 24 June-28 September 2014,EC2V 7NQ,,,,,
DEFRA,EA,18/09/2014,Facilities,NLS Support Starcross,DEFRA,1302125,"25,000",Starcross  rent - 29 September-24 December 2014,EC2V 7NQ,,,,,
DEFRA,EA,18/09/2014,Professional Services Other,SE Capital WiP,ECS Engineering Services Ltd,1302550,"89,192",Romney Lock construction works - August 2014,NG17 2JW,,30343175,IMSE900024 | IMSE900027,,
DEFRA,EA,02/09/2014,Professional Services Other,MI West-AEM - 1,ECS Engineering Services Ltd,1298249,"29,376",Mechanical and Electrical Maintenance of Field Assets Midlands and Anglian,NG17 2JW,,30312221,,,
DEFRA,EA,25/09/2014,Professional Services Other,NW Ambition Project Manager,Eden Rivers Trust,1303827,"60,000",River Petteril Project -2014-15,CA11 OAH,,,RENW002054,,
DEFRA,EA,09/09/2014,Personnel Related,HR Strategy,Edenred Childcare Vouchers Ltd,1300483,"224,510",Childcare Assistance scheme (This money is reclaimed through Salary Sacrifice from the employee on a monthly basis so the scheme is cost neutral),SW1V 2RS,,,,,
DEFRA,EA,09/09/2014,Professional Services Other,AN Capital WiP,EDI Surveys Ltd,1299929,"30,780",Anglian Coastal Monitoring Programme - Topographic Services,IP2 0AH,,30352199,IMAN002290,,
DEFRA,EA,04/09/2014,Professional Services Other,NW Nuclear Regulation Mgr,Environmental Scientifics Group,1298835,"79,307",Independent Monitoring of the Environment,DE15 0YZ,,30366544,HOOP000055,,
DEFRA,EA,09/09/2014,Professional Services Other,NW Capital WiP,Environmental Scientifics Group,1299620,"25,873",Croston Village Farms Ground Investigation,DE15 0XD,,30309583,IMNW000166,,
DEFRA,EA,18/09/2014,Facilities,National Accomodation Change Fund,Esh Construction Ltd,1302260,"55,709",Leeds accommodation project,DH6 5PF,,,HORES00174,,
DEFRA,EA,25/09/2014,Construction,NE Capital WiP,Esh Construction Ltd,1303857,"31,009",Warkworth flood alleviation scheme,DH6 5PF,,,IMNE640082,,
DEFRA,EA,23/09/2014,Construction,NW South-FCRM Ops,Esh Construction Ltd,1303148,"54,600",River Mersey asset maintenance repair project - August 2014,DH6 5PF,,30393946,RENW002136 | ,,
DEFRA,EA,23/09/2014,Construction,NW Capital WiP,Esh Construction Ltd,1302806,"44,448",Manley Hall Gauging Station works - August 2014,DH6 5PF,,30393946,IMNW000926,,
DEFRA,EA,18/09/2014,Construction,AN Capital WiP,Freedom Group Of Companies Ltd,1302029,"110,037",Kennett and Wixoe Pumping Stations Control Panels Works,WF13 1SD,,,IMAN002019,,
DEFRA,EA,16/09/2014,Professional Services Other,Deputy Director of Fish and Biodiversity,Game and Wildlife Conservation Trust,1301758,"27,612",Rivers House East Stoke Salmon Data,SA19 9BG,,,EBPLW14003,,
DEFRA,EA,23/09/2014,Construction,SE Capital WiP,GBV JV Ltd,1302528,"94,119",Thames Barrier South Compound Works,RH1 1LQ,,30393506,IMSE500076,,
DEFRA,EA,25/09/2014,Construction,NW Capital WiP,GBV JV Ltd,1303928,"369,801",River Mersey Warrington Flood risk management Scheme,RH1 1LQ,,30393506,IMNW000699,,
DEFRA,EA,02/09/2014,Construction,MI Capital WiP,GBV JV Ltd,1297088,"190,076",Asset Recovery Programme,RH1 1LQ,,30393506,IMMI001497,,
DEFRA,EA,23/09/2014,Construction,NW Capital WiP,GBV JV Ltd,1302918,"1,145,296",River Mersey Warrington Flood risk scheme,RH1 1LQ,,30393506,IMNW000699,,
DEFRA,EA,02/09/2014,Construction,SE Capital WiP,Halcrow Group Ltd,1298436,"27,722",Sandwich Town Tidal Defences,SN4 0QD,,30071913,IMSO001057,,
DEFRA,EA,02/09/2014,Construction,NE Capital WiP,Halcrow Group Ltd,1298553,"46,181",Morpeth Flood Alleviation Scheme works - July 2014,SN4 0QD,,30071913,IMNE000794,,
DEFRA,EA,02/09/2014,Construction,NW Capital WiP,Halcrow Group Ltd,1299371,"41,618",River Mersey Flood risk management Scheme,WR5 2JG,,30071913,IMNW000699,,
DEFRA,EA,02/09/2014,Construction,SE Capital WiP,Halcrow Group Ltd,1298434,"40,809",Littlehampton Arun Tidal Defences East Bank,SN4 0QD,,30071913,IMSO001021,,
DEFRA,EA,02/09/2014,Construction,NE Capital WiP,Halcrow Group Ltd,1298555,"37,940",Project appraisal for Port Clarence and Greatham South Flood alleviation scheme - July 2014,SN4 0QD,,30275082,IMNE000909,,
DEFRA,EA,11/09/2014,Construction,SW Capital WiP,Halcrow Group Ltd,1300634,"68,232",Consultancy Services - Exeter Flood Defence Scheme Phase 2 - July 2014,SN4 0QD,,30384994,IMSW001349,,
DEFRA,EA,16/09/2014,Construction,HO NCPMS National,Halcrow Group Ltd,1301828,"25,492",National Construction (Design and Management) Programme - July 2014,SN4 0QD,,30384994,,,
DEFRA,EA,09/09/2014,Construction,SE Capital WiP,Halcrow Group Ltd,1299602,"67,026",Thames Barrier Gate Works - July 2014,SN4 0QD,,30384994,IMSE100316,,
DEFRA,EA,16/09/2014,Professional Services Other,HO Capital WiP,Halcrow Group Ltd,1297834,"135,219",Topographic surveys - July 2014,SN4 0QD,,30384988,FCPMM00285B00,,
DEFRA,EA,09/09/2014,Construction,SE Capital WiP,Halcrow Group Ltd,1299604,"29,970",Thames Barrier and Associated Gates - Fire System Upgrade Study - July 2014,SN4 0QD,,30384994,IMSE100314,,
DEFRA,EA,25/09/2014,Professional Services Other,SE SSD - FCRM Ops (West),Hampshire and Isle Of Wight Wildlife Trust,1303776,"50,000",Undertake repair works on the Itchen Navigation,SO32 2DP,,,RESE100154,,
DEFRA,EA,11/09/2014,Professional Services - CCL,Finance Service Centre,Hays,1300499,"85,602",Temporary staff charges - August 2014,KT3 4JQ,,30409579,,,
DEFRA,EA,25/09/2014,Personnel Related,Internal Transformation (National),Health Management Ltd,1304323,"27,070",Occupational Health Services - July 2014,BN8 5NN,,30348772,,,
DEFRA,EA,09/09/2014,Waste Management,SE West Thames - AEM East,Hills Waste Solutions Ltd,1298829,"256,931",Incident recovery work for Averies waste site - August 2014,SN1 2NR,,,,,
DEFRA,EA,25/09/2014,Fleet,Balance Sheet Codes,Hitachi Capital Vehicle Solutions Ltd,1304187,"1,017,495",Lease car rentals - September 2014,RG14 2NU,,30340333,,,
DEFRA,EA,11/09/2014,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1300069,"228,835","Management Fees - Vehicles Service, Repair and Maintenance",RG14 2NU,,30340333,,,
DEFRA,EA,25/09/2014,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1304177,"74,064",Lease Car Rental - September 2014,RG14 2NU,,30340333,HORES00187,,
DEFRA,EA,09/09/2014,Facilities,FM Operating Unit - Central and South West,Holding and Barnes Plc,1300110,"135,750",Rent Increase for Trentside Offices ,SS8 0PQ,,,,,
DEFRA,EA,02/09/2014,Facilities,FM Operating Unit - Central and South East,Howard Grove Ltd,1297953,"27,900",Howard House Rent - 29 September-24 December 2014,CB2 1AW,,,,,
DEFRA,EA,09/09/2014,Professional Services Other,NE Capital WiP,HR Wallingford Ltd,1299532,"27,840",Humber Defence Integrity Survey project,OX10 8BA,,,IMNE000830,,
DEFRA,EA,04/09/2014,Construction,HO Capital WiP,HR Wallingford Ltd,1298832,"288,000","State of the Nation assessment of flood risk, for England, to provide a current picture of flood risk",OX10 8BA,,,FCPMM00285B00,,
DEFRA,EA,25/09/2014,Professional Services Other,Head of Research,Imperial College London,1303953,"26,400",Evidence Sharing Initiative - September 2014,SW7 2PG,,,HOEV121302,,
DEFRA,EA,09/09/2014,Construction,NW South-FCRM Ops,Industrial Water Jetting Systems Ltd,1299891,"26,349",Manual cleaning of Clough Brook,IP30 9QS,,30319001,FRA10S078,,
DEFRA,EA,04/09/2014,Professional Services Other,Head of Research,Information Processing Ltd,1298659,"34,182","Assessing the benefits of Flood coastal risk management stakeholder engagement and modelling, mapping and data",BA1 5LR,,,HOEV101103,,
DEFRA,EA,25/09/2014,Construction,AN Capital WiP,Interserve Construction Ltd,1303469,"408,192",Great Yarmouth Flood Defence works,UB8 2XL,,30142730,IMAN002228,,
DEFRA,EA,18/09/2014,Professional Services - CCL,National Technical Team,Interserve FM Ltd,1303430,"26,812",Facilities Management Brought in Services additional Variable Services Charges,BS32 4NH,,30369825,,,
DEFRA,EA,02/09/2014,Professional Services - CCL,National Technical Team,Interserve FM Ltd,1297892,"106,957",Facilities Management Repair and Replacement Fund - August 2014,BS32 4NH,,30369823,,,
DEFRA,EA,25/09/2014,Professional Services - CCL,National Technical Team,Interserve FM Ltd,1303722,"106,957",Facilities Management Repair and Replacement Fund - September 2014,BS32 4NH,,30369823,,,
DEFRA,EA,25/09/2014,Professional Services - CCL,National Technical Team,Interserve FM Ltd,1303727,"395,836",Facilities Management Core Fee - September 2014,BS32 4NH,,30369797,,,
DEFRA,EA,18/09/2014,Professional Services - CCL,National Technical Team,Interserve FM Ltd,1303427,"91,515",Facilities management - Additional Variable Services Charges,BS32 4NH,,30369825,,,
DEFRA,EA,23/09/2014,Advertising and Media,Head of Research,Ipsos MORI,1300438,"27,379",Annual Public flood survey,HA1 1PT,,30218704,HOEV101103,,
DEFRA,EA,02/09/2014,Construction,SE Capital WiP,J Breheny Contractors Ltd,1298263,"116,050","Vale Brook Culvert, Chesham Replacement and Reinstatement Works",IP6 8NH,,30343170,IMSE100067,,
DEFRA,EA,25/09/2014,Construction,WT FCRM Ops South East,J Breheny Contractors Ltd,1303529,"110,400",Flood Risk Assessment on the Purley Bund Scheme,IP6 8NH,,30343170,FRA15S176,,
DEFRA,EA,25/09/2014,Construction,AN Capital WiP,J Breheny Contractors Ltd,1303549,"127,417",Cradge Bank repairs to August 2014,IP6 8NH,,30397785,IMAN002749,,
DEFRA,EA,04/09/2014,Construction,SE WT - FCRM,J Breheny Contractors Ltd,1297438,"26,620",Revenue Recovery programme for Islet Park,IP6 8NH,,30343170,RESE500119,,
DEFRA,EA,25/09/2014,Construction,NE Capital WiP,Jackson Civil Engineering Ltd,1303520,"31,488",North East Culverts Refurbishment,IP1 5LT,,30142731,IMNE000197,,
DEFRA,EA,18/09/2014,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1302548,"1,158,395",Sandwich Town tidal defences phases A and B,IP1 5LT,,30142731,IMSO001057,,
DEFRA,EA,16/09/2014,Construction,AN Capital WiP,Jackson Civil Engineering Ltd,1289478,"406,423",Steeple Bumpstead Flood alleviation scheme ,IP1 5LT,,30142731,IMAN001770,,
DEFRA,EA,04/09/2014,Construction,NE Capital WiP,Jackson Civil Engineering Ltd,1299097,"29,168",Rawcliffe Bridge Embankments project  ,IP1 5LT,,30204737,IMNE000190,,
DEFRA,EA,09/09/2014,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1295965,"608,020",Lower Tame Flood risk management scheme - Kingsbury Section,IP1 5LT,,30142731,IMMI000978,,
DEFRA,EA,04/09/2014,Construction,NE Capital WiP,Jackson Civil Engineering Ltd,1298990,"270,835",Pickering Flood Alleviation Scheme works,IP1 5LT,,30142731,IMNE000134,,
DEFRA,EA,23/09/2014,Construction,NE Capital WiP,Jackson Civil Engineering Ltd,1303153,"142,650",Northallerton Flood Alleviation Scheme works,IP1 5LT,,30142731,IMNE000844,,
DEFRA,EA,04/09/2014,Construction,AN Capital WiP,Jackson Civil Engineering Ltd,1298999,"356,884",Middle Level Barrier Bank repairs,IP1 5LT,,30397784,IMAN002749,,
DEFRA,EA,11/09/2014,Construction,SE Capital WiP,JacksonHyder Ltd,1295003,"63,101",Teddington Barge Lock,IP1 5LT,,30395082,IMSE900005,,
DEFRA,EA,18/09/2014,Construction,SE Capital WiP,JacksonHyder Ltd,1301844,"84,000",Sunbury Lock refurbishment,IP1 5LT,,30395082,IMSE900026,,
DEFRA,EA,04/09/2014,Construction,AN Eastern-AEM - Monitoring,JacksonHyder Ltd,1298859,"46,139",Kennet Tunnel Inspection,IP1 5LT,,30395082,REAN001676,,
DEFRA,EA,02/09/2014,Construction,AN Capital WiP,JacksonHyder Ltd,1297813,"42,899",Anglian Waterways Package,IP1 5LT,,30395082,IMAN000552,,
DEFRA,EA,09/09/2014,Construction,HO Capital WiP,JacksonHyder Ltd,1300019,"152,990",Asset Recovery programme,IP1 5LT,,30395082,IMHO000035,,
DEFRA,EA,25/09/2014,Construction,MI Capital WiP,JacksonHyder Ltd,1303768,"144,562",Asset recovery package,IP1 5LT,,30395082,IMMI001502,,
DEFRA,EA,16/09/2014,Professional Services Other,AN Eastern- FCRM Ops (Essex),Jacobs LES Ltd,1301626,"28,221",Botney Sluice  Replacement Flooring,RG41 5TU,,30312230,FRA04S078,,
DEFRA,EA,18/09/2014,Professional Services Other,AN Capital WiP,Jacobs LES Ltd,1302356,"30,000",Boston Black sluice works,RG41 5TU,,30312230,IMAN002650,,
DEFRA,EA,11/09/2014,Construction,NW Capital WiP,Jacobs UK Ltd,1300340,"25,547",River Mersey Warrington Flood risk management Scheme,G2 7HX,,30072261,IMNW000699,,
DEFRA,EA,02/09/2014,Construction,NW Capital WiP,Jacobs UK Ltd,1297220,"29,924",Salford Improvement scheme,G2 7HX,,30384995,IMNW000471,,
DEFRA,EA,16/09/2014,Facilities,FM Operating Unit - Northern,Jaymar Estates Ltd,1302034,"129,122",Quadrant 2 rent - 29 September-24 December 2014,M6 6AR,,,,,
DEFRA,EA,23/09/2014,Construction,NW Capital WiP,JBA Bentley Ltd,1297202,"135,633",North west Culverts Package - July 2014,BD23 2QR,,30387943,IMNW000840,,
DEFRA,EA,04/09/2014,Construction,NE Capital WiP,JBA Bentley Ltd,1299343,"49,555",Spring Gardens Reservoir works - July 2014,BD23 2QR,,30387943,IMNE000207,,
DEFRA,EA,25/09/2014,Construction,NE Capital WiP,JBA Bentley Ltd,1303938,"78,258",Spring Gardens Reservoir works - August 2014,BD23 2QR,,30387943,IMNE000207,,
DEFRA,EA,02/09/2014,Construction,NE Capital WiP,JBA Bentley Ltd,1298482,"94,670",Reedness Bank Structural repairs to end July 2014,BD23 2QR,,30387943,IMNE790507,,
DEFRA,EA,25/09/2014,Construction,NE Capital WiP,JBA Bentley Ltd,1303936,"701,128",Reedness Bank Structural repairs to end August 2014,BD23 2QR,,30387943,IMNE790507,,
DEFRA,EA,23/09/2014,Professional Services Other,Incident Management Manager,Jeremy Benn Associates Ltd,1302868,"59,814",Generation of a National Continuous Defence Line for National Flood Risk Assessment,BD23 3AE,,30384990,FCPMM00258B00,,
DEFRA,EA,23/09/2014,Professional Services Other,SE Capital WiP,Jeremy Benn Associates Ltd,1302997,"93,388",Chalk Catchments Modelling,BD23 3AE,,30384990,IMSE100292,,
DEFRA,EA,04/09/2014,Facilities,FM Operating Unit - Central and South West,Jones Lang LaSalle,1298813,"205,215",Rent - Ground and 3rd Floor Block A and B Sapphire Court,E14 5WQ,,,,,
DEFRA,EA,04/09/2014,Professional Services Other,MI East- FCRM Ops South,Kier MG Ltd,1298691,"29,173",Planned Preventative Maintenance of Mechanical and Electrical assets,NR14 8SZ,,30312229,REMI001923,,
DEFRA,EA,02/09/2014,ICT Systems,HO Capital WiP,Kineo,1295593,"37,024",Incident Management Academy Project – Learning and Content Management System,BN1 3XF,,30381133,FCPIM00212L03,,
DEFRA,EA,18/09/2014,Construction,SW Capital WiP,Kingcombe Aquacare Ltd,1302323,"34,502",Emergency bank improvements at Lovington,TA18 7HQ,,30192014,IMSW002121,,
DEFRA,EA,02/09/2014,Professional Services Other,Hydrometry and Telemetry service,Land and Water Services Ltd,1298041,"30,940",Hydrometry and Telemetry Asset Maintenance,GU5 9AF,,30343164,,,
DEFRA,EA,16/09/2014,Construction,SW Capital WiP,Land and Water Services Ltd,1301820,"988,480",River Parrett and Tone Dredging ,GU5 9AF,,30394348,IMSW002141,,
DEFRA,EA,16/09/2014,Professional Services Other,SE SSD - FCRM Ops (East) | Flood Defence - Administered IDBs,Land and Water Services Ltd,1301521,"55,236",Arun and Adur minor works,GU5 9AF,,30343164,FRA11S271 | FRA11S045 | FRA11S037 | FRA11S040 | IDB0000002,,
DEFRA,EA,02/09/2014,Professional Services Other,SE NET - FCRM Ops West,Land and Water Services Ltd,1298043,"28,661",Installation of stop logs and channels at Old Mill House,GU5 9AF,,30343179,FRA17S004,,
DEFRA,EA,11/09/2014,Facilities,FM Operating Unit - Central and South East,Lawson and Partners Llp,1301052,"52,000",Rent for Orchard House - 29 September-24 December 2014,W1S 2XF,,,,,
DEFRA,EA,11/09/2014,ICT Systems,National Monitoring,Leadent Solutions Ltd,1294207,"36,046",Upgrade Design for the CLICK software system (used to schedule the work of water samplers),OX12 9US,,,EBOLW40100L01,,
DEFRA,EA,09/09/2014,Professional Services Other,NW Nuclear Regulation Mgr,LGC Ltd,1299518,"42,926",Independent Analysis of Radioactivity in Effluent Samples,TW11 0LY,,30366547,HOOP000055,,
DEFRA,EA,09/09/2014,Facilities,NLS Support Leeds,Marsdens Developments Ltd,1299961,"76,500",Rent for Olympia House Leeds - 28 September-24 December 2014,S10 5SF,,,,,
DEFRA,EA,02/09/2014,Construction,NW Capital WiP,Mayson Brothers Ltd,1297735,"42,000",Barepot de-culverting minor works. Removal and replacement of an existing culvert,CA22 2DU,,30393947,IMNW000908,,
DEFRA,EA,02/09/2014,Construction,NW North-AEM-Monitoring and Evidence,Mayson Brothers Ltd,1297329,"105,144",Hydrometric asset maintenance works at Portinsalce / Stockdalewath ,CA22 2DU,,30393947,RENW001813,,
DEFRA,EA,23/09/2014,Clinical and Medical,NLS Operations Nottingham | NLS Operations Starcross | NLS Operations Leeds,Microgenics GMBH,1303116,"77,556",Maintenance Agreements for analytical instruments at Leeds Laboratory,AL2 1RA,,30290280,,,
DEFRA,EA,02/09/2014,Construction,AN Capital WiP,Norfolk Wildlife Trust,1298252,"36,995",Habitat creation at Hilgay - June 2014,NR1 1RY,,30282131,IMAN001220,,
DEFRA,EA,18/09/2014,Professional Services Other,MI Capital WiP,Nottinghamshire Wildlife Trust,1302170,"129,485",Blott's Pit Enhancements Project,NG1 1EA,,,IMMI000642,,
DEFRA,EA,25/09/2014,Facilities,FM Operating Unit - Central and South West,OF Ryan,1303501,"93,867",Rental for Olton Court- 29 September-24 December 2014,B26 3LS,,,,,
DEFRA,EA,02/09/2014,Construction,MI East- FCRM Ops South,OnSite Central Ltd,1298034,"27,066",CCTV Culvert Inspection and Clearance Services,WR3 8TJ,,30319000,REMI002042,,
