Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department for Education,DEPARTMENT FOR EDUCATION,12/04/2011,CURRENT GRANTS,Supporting Children and Young People Group 2,ESSEX COUNTY COUNCIL,4000051791,87500
Department for Education,DEPARTMENT FOR EDUCATION,12/04/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Early Years Extended Schools and Special Needs,EC HARRIS LLP,4000051790,35793.17
Department for Education,DEPARTMENT FOR EDUCATION,12/04/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,EC HARRIS LLP,4000051790,28923
Department for Education,DEPARTMENT FOR EDUCATION,12/04/2011,CURRENT GRANTS,Curriculum and Behaviour Group,COUNCIL FOR LEARNING OUTSIDE THE CLASSROOM,4000051784,49185
Department for Education,DEPARTMENT FOR EDUCATION,12/04/2011,CURRENT GRANTS,Academies Delivery Group,COROLINE CHISHOLM SCHOOL,4000051783,25000
Department for Education,TEACHERS PENSION SCHEME,12/04/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000568,19577725.31
Department for Education,DEPARTMENT FOR EDUCATION,12/04/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,BEGRAND NET LTD,4000051780,81938.94
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,YORK CITY COUNCIL,4000051973,4216267
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,WORCESTERSHIRE COUNTY COUNCIL,4000051972,13575204
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,WOLVERHAMPTON CITY COUNCIL,4000051971,7166059
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,WOKINGHAM BOROUGH COUNCIL,4000051970,4141576
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,WILTSHIRE COUNCIL,4000051969,11249363
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,WIGAN MBC,4000051968,8831696
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,MANAGEMENT CONSULTANCY,School Standards Group,WHITE CONSULTANTS LTD CATALIST,4000052039,32222.26
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,WEST SUSSEX COUNTY COUNCIL,4000051967,18551745
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,WEST BERKSHIRE COUNCIL,4000051966,4536481
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,WARWICKSHIRE COUNTY COUNCIL,4000051965,13423955
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,WARRINGTON BOROUGH COUNCIL,4000051964,5618523
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,WALSALL MBC,4000051963,8199924
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,WAKEFIELD MDC,4000051962,8784028
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,TRAFFORD MB COUNCIL,4000051961,6294438
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,TORBAY COUNCIL,4000051960,3263491
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,THURROCK COUNCIL,4000051959,4446991
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,GRANT IN AID,Curriculum and Behaviour Group,THE SCHOOL FOOD TRUST,2000362,416289
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,THE ROYAL BOROUGH OF WINDSOR & MAIDENHEAD,4000051958,3635872
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,THE ROYAL BOROUGH OF KENSINGTON & CHELSEA COUNCIL,4000051957,3074568
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,THE LONDON BOROUGH OF HACKNEY,4000051956,7577313
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,TELFORD & WREKIN COUNCIL,4000051955,4556581
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,TAMESIDE MBC,4000051954,6042615
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,SWINDON BOROUGH COUNCIL,4000051953,5296345
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,SURREY COUNTY COUNCIL,4000051952,26889261
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,SUNDERLAND CITY COUNCIL,4000051951,7294172
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,SUFFOLK COUNTY COUNCIL,4000051950,17303636
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,STOKE ON TRENT CITY COUNCIL,4000051949,6856015
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,STOCKTON ON TEES,4000051948,5314365
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,STOCKPORT MBC,4000051947,7197254
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,STAFFORDSHIRE COUNCIL,4000051946,21125766
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,ST HELENS MBC,4000051945,4851080
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,SOUTHEND ON SEA BOROUGH COUNCIL,4000051944,4898157
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,SOUTHAMPTON CITY COUNCIL,4000051943,5356622
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,SOUTH TYNESIDE,4000051942,4334612
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,SOUTH GLOUCEST,4000051941,6419513
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,SOMERSET COUNTY COUNCIL,4000051940,12512200
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,SOLIHULL MBC,4000051939,5638810
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,SLOUGH BOROUGH COUNCIL,4000051938,4519482
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,SHROPSHIRE COUNCIL,4000051937,7008456
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,SHEFFIELD CITY COUNCIL,4000051936,13612254
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,SEFTON COUNCIL,4000051935,7679006
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,SANDWELL MBC,4000051934,9035523
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,SALFORD CITY COUNCIL,4000051933,6336697
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,RUTLAND COUNTY COUNCIL,4000051932,974052
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,ROYAL BOROUGH OF KINGSTON UPON THAMES COUNCIL,4000051931,4166427
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,ROTHERHAM MBC,4000051930,7860377
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,ROCHDALE MBC,4000051929,6698587
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,REDCAR & CLEVELAND BOROUGH COUNCIL,4000051928,4214614
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,READING BOROUGH COUNCIL,4000051927,3261419
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,IS/IT,Finance Group Shared Services Schools and Category Management,PROCSERVE,4000052032,375137.52
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,PORTSMOUTH CITY COUNCIL,4000051926,4788314
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,POOLE BOROUGH COUNCIL,4000051925,3166563
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,PLYMOUTH CITY COUNCIL,4000051924,6567488
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,PETERBOROUGH CITY COUNCIL,4000051923,5279708
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,OXFORDSHIRE COUNTY COUNCIL,4000051922,15171519
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,OLDHAM MBC,4000051921,7643810
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,NOTTINGHAMSHIRE COUNTY COUNCIL,4000051920,19941906
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,NOTTINGHAM CITY COUNCIL,4000051919,7340160
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,NORTHUMBERLAND COUNTY COUNCIL,4000051918,7562848
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,NORTHAMPTONSHIRE COUNTY COUNCIL,4000051917,17755423
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,NORTH YORKSHIRE COUNTY COUNCIL,4000051916,15078588
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,NORTH TYNESIDE,4000051915,5278258
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,NORTH SOMERSET COUNCIL,4000051914,5193794
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,NORTH LINCOLNSHIRE COUNCIL,4000051913,4447227
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,NORTH EAST LINCOLNSHIRE COUNCIL,4000051912,3938695
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,NORFOLK COUNTY COUNCIL,4000051911,19763536
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,NEWCASTLE CITY COUNCIL,4000051910,6762632
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,MILTON KEYNES COUNCIL,4000051909,7303416
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,MIDDLESBROUGH COUNCIL,4000051908,3883050
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,METROPOLITAN BOROUGH OF WIRRAL,4000051907,9067347
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,MEDWAY COUNCIL,4000051906,7229521
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,MANCHESTER CITY COUNCIL,4000051905,13713854
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LUTON BOROUGH COUNCIL,4000051904,6563742
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF WANDSWORTH COUNCIL,4000051903,7154429
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF WALTHAM FOREST COUNCIL,4000051902,8198649
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF TOWER HAMLETS COUNCIL,4000051901,11598519
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF SUTTON,4000051900,5958934
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF SOUTHWARK COUNCIL,4000051899,8073092
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF RICHMOND UPON THAMES,4000051898,4178438
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF REDBRIDGE,4000051897,8897083
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF NEWHAM,4000051896,12541273
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF MERTON COUNCIL,4000051895,4754394
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF LEWISHAM,4000051894,8639704
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF LAMBETH COUNCIL,4000051893,8571991
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF ISLINGTON COUNCIL,4000051892,6025757
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF HOUNSLOW COUNCIL,4000051891,7604136
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF HILLINGDON  COUNCIL,4000051890,8310553
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF HAVERING COUNCIL,4000051889,7193551
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF HARROW COUNCIL,4000051888,6536716
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF HARINGEY,4000051887,8094765
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF HAMMERSMITH & FULHAM COUNCIL,4000051886,4362913
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF GREENWICH,4000051885,8763269
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF ENFIELD COUNCIL,4000051884,9866454
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF EALING COUNCIL,4000051883,10109434
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF CROYDON COUNCIL,4000051882,9439226
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF CAMDEN,4000051881,6198315
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF BROMLEY COUNCIL,4000051880,8388831
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF BRENT,4000051879,9261397
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF BEXLEY COUNCIL,4000051878,7024022
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF BARNET COUNCIL,4000051877,9563208
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LONDON BOROUGH OF BARKING & DAGENHAM COUNCIL,4000051876,7032438
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LIVERPOOL CITY COUNCIL,4000051875,12925725
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LINCOLNSHIRE COUNTY COUNCIL,4000051874,17046871
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LEICESTERSHIRE COUNTY COUNCIL,4000051873,15922493
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LEICESTER CITY COUNCIL,4000051872,9602598
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LEEDS CITY COUNCIL,4000051871,19155941
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,LANCASHIRE COUNTY COUNCIL,4000051870,31460506
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,KNOWSLEY MBC,4000051869,4721629
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,KIRKLEES COUNCIL,4000051868,12146637
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,KINGSTON UPON HULL COUNCIL,4000051867,6948005
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,CURRENT GRANTS,School Resources Group,KENT COUNTY COUNCIL,4000051866,36374778
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,COMMUNICATIONS & PUBLICITY,Group Legal Advisors Office,JP MORGAN COMMERCIAL CARDS,4000052026,5131.1
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,FACILITIES OTHER,Chief Information Officer Group,JP MORGAN COMMERCIAL CARDS,4000052026,4230
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,GENERAL OFFICE EXPENSES,Chief Information Officer Group,JP MORGAN COMMERCIAL CARDS,4000052026,3981.49
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,JP MORGAN COMMERCIAL CARDS,4000052026,3934.3
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,MISCELLANEOUS EXPENDITURE,Marketing Group,JP MORGAN COMMERCIAL CARDS,4000052026,2600
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",JP MORGAN COMMERCIAL CARDS,4000052026,2000
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,STAFF EXPENSES / COSTS,Private Office,JP MORGAN COMMERCIAL CARDS,4000052026,1547.78
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,STAFF EXPENSES / COSTS,Education Strategy and Improvement Group,JP MORGAN COMMERCIAL CARDS,4000052026,1491.25
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,GENERAL OFFICE EXPENSES,Group Legal Advisors Office,JP MORGAN COMMERCIAL CARDS,4000052026,1045.95
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,MISCELLANEOUS EXPENDITURE,Customer Contact and Business Development Group,JP MORGAN COMMERCIAL CARDS,4000052026,990
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,MISCELLANEOUS EXPENDITURE,Academies Policy and Schools Organisation Group,JP MORGAN COMMERCIAL CARDS,4000052026,825
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,IS/IT,Chief Information Officer Group,JP MORGAN COMMERCIAL CARDS,4000052026,780
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,IS/IT,Chief Information Officer Group,JP MORGAN COMMERCIAL CARDS,4000052026,762
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,STAFF EXPENSES / COSTS,Finance Group,JP MORGAN COMMERCIAL CARDS,4000052026,745
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,COMMUNICATIONS & PUBLICITY,Chief Information Officer Group EFM,JP MORGAN COMMERCIAL CARDS,4000052026,733.9
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,PROFESSIONAL FEES,Finance Group,JP MORGAN COMMERCIAL CARDS,4000052026,690.66
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,GENERAL OFFICE EXPENSES,Customer Contact and Business Development Group,JP MORGAN COMMERCIAL CARDS,4000052026,621.79
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,PROFESSIONAL FEES,Chief Information Officer Group,JP MORGAN COMMERCIAL CARDS,4000052026,607.99
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,MISCELLANEOUS EXPENDITURE,People and Change,JP MORGAN COMMERCIAL CARDS,4000052026,594
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,GENERAL OFFICE EXPENSES,Chief Information Officer Group EFM,JP MORGAN COMMERCIAL CARDS,4000052026,554.39
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,PROFESSIONAL FEES,Chief Information Officer Group,JP MORGAN COMMERCIAL CARDS,4000052026,501.29
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,IS/IT,Chief Information Officer Group EFM,JP MORGAN COMMERCIAL CARDS,4000052026,484.8
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,COMMUNICATIONS & PUBLICITY,Academies Policy and Schools Organisation Group,JP MORGAN COMMERCIAL CARDS,4000052026,478.1
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,GENERAL OFFICE EXPENSES,Chief Information Officer Group,JP MORGAN COMMERCIAL CARDS,4000052026,447.98
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,FACILITIES OTHER,Chief Information Officer Group EFM,JP MORGAN COMMERCIAL CARDS,4000052026,416.4
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,GENERAL OFFICE EXPENSES,Finance Group Shared Services and Children and Young People,JP MORGAN COMMERCIAL CARDS,4000052026,400.85
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,GENERAL OFFICE EXPENSES,Chief Information Officer Group EFM,JP MORGAN COMMERCIAL CARDS,4000052026,320.64
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,PROFESSIONAL FEES,Finance Group,JP MORGAN COMMERCIAL CARDS,4000052026,300
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,GENERAL OFFICE EXPENSES,Academies Policy and Schools Organisation Group,JP MORGAN COMMERCIAL CARDS,4000052026,300
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,PROFESSIONAL FEES,Chief Information Officer Group EFM,JP MORGAN COMMERCIAL CARDS,4000052026,283.1
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,PRINTING STATIONERY IT & CONSUMABLES,Chief Information Officer Group,JP MORGAN COMMERCIAL CARDS,4000052026,266.61
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,GENERAL OFFICE EXPENSES,School Analysis and Research,JP MORGAN COMMERCIAL CARDS,4000052026,249
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,GENERAL OFFICE EXPENSES,Private Office,JP MORGAN COMMERCIAL CARDS,4000052026,247.89
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,COMMUNICATIONS & PUBLICITY,Academies Policy and Schools Organisation Group,JP MORGAN COMMERCIAL CARDS,4000052026,237.6
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,COMMUNICATIONS & PUBLICITY,Chief Information Officer Group EFM,JP MORGAN COMMERCIAL CARDS,4000052026,235.02
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,PRINTING STATIONERY IT & CONSUMABLES,Chief Information Officer Group EFM,JP MORGAN COMMERCIAL CARDS,4000052026,221.97
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,PROFESSIONAL FEES,Chief Information Officer Group EFM,JP MORGAN COMMERCIAL CARDS,4000052026,217.26
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,MISCELLANEOUS EXPENDITURE,Education Strategy and Improvement Group,JP MORGAN COMMERCIAL CARDS,4000052026,194.93
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,GENERAL OFFICE EXPENSES,Finance Group,JP MORGAN COMMERCIAL CARDS,4000052026,193.88
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,MANAGEMENT CONSULTANCY,Children Young People and Families Early Years Extended Schools and Special Needs,JP MORGAN COMMERCIAL CARDS,4000052026,186.99
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,MANAGEMENT CONSULTANCY,People and Change,JP MORGAN COMMERCIAL CARDS,4000052026,184.32
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,PRINTING STATIONERY IT & CONSUMABLES,School Analysis and Research,JP MORGAN COMMERCIAL CARDS,4000052026,166.52
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,COMMUNICATIONS & PUBLICITY,Private Office,JP MORGAN COMMERCIAL CARDS,4000052026,148.5
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,GENERAL OFFICE EXPENSES,Finance Group Shared Services Schools and Category Management,JP MORGAN COMMERCIAL CARDS,4000052026,140
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,PRINTING STATIONERY IT & CONSUMABLES,Chief Information Officer Group,JP MORGAN COMMERCIAL CARDS,4000052026,125.92
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,MISCELLANEOUS EXPENDITURE,Private Office,JP MORGAN COMMERCIAL CARDS,4000052026,124.2
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,GENERAL OFFICE EXPENSES,Academies Policy and Schools Organisation Group,JP MORGAN COMMERCIAL CARDS,4000052026,123
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,PRINTING STATIONERY IT & CONSUMABLES,Customer Contact and Business Development Group,JP MORGAN COMMERCIAL CARDS,4000052026,114.59
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,GENERAL OFFICE EXPENSES,Marketing Group,JP MORGAN COMMERCIAL CARDS,4000052026,97.31
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,PRINTING STATIONERY IT & CONSUMABLES,Corporate Services Strategy and Performance,JP MORGAN COMMERCIAL CARDS,4000052026,94.48
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,PRINTING STATIONERY IT & CONSUMABLES,People and Change,JP MORGAN COMMERCIAL CARDS,4000052026,82.76
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,PRINTING STATIONERY IT & CONSUMABLES,School Standards Group,JP MORGAN COMMERCIAL CARDS,4000052026,82.44
Department for Education,DEPARTMENT FOR EDUCATION,13/04/2011,STAFF EXPENSES / COSTS,Free School Group,JP MORGAN COMMERCIAL CARDS,4000052026,79.2
